INSTNM,UGDS,UGDS_NRA,TUITFTE
Emerson College,3165,0.0253,17265
Emmanuel College,2009,0.0264,10850
Blaine the Beauty Career School-Waltham,96,0,7166
Endicott College,1886,0.026,14699
Episcopal Divinity School,NULL,NULL,7603
Rob Roy Academy-Fall River,72,0,6483
Fisher College,1073,0.0289,8896
Fitchburg State University,3411,0.007,3703
Framingham State University,3460,0.0147,3746
Benjamin Franklin Institute of Technology,382,0.0026,10084
Gordon College,1587,0.0214,15196
Gordon-Conwell Theological Seminary,NULL,NULL,3875
Greenfield Community College,1958,0,3378
Hallmark Institute of Photography,227,0.022,18204
Hampshire College,1357,0.0324,24367
Harvard University,7002,0.0857,28684
Hebrew College,5,0.2,17788
Hellenic College-Holy Cross Greek Orthodox School of Theology,83,0.241,4942
Henris School of Hair Design,56,0,6980
College of the Holy Cross,2777,0.0101,19428
Holyoke Community College,5582,0.0034,2359
Gibbs College-Boston,476,0,11416
Kay Harvey Academy of Hair Design,63,0.0952,10734
La Baron Hairdressing Academy-Brockton,34,0,4458
La Baron Hairdressing Academy-New Bedford,50,0,9580
Lasell College,1207,0.0282,11461
Lawrence Memorial Hospital School of Nursing,300,0,7356
Lesley University,1561,0.0243,17010
Longy School of Music of Bard College,47,0.2766,20794
Lowell Academy Hairstyling Institute,51,0,7502
University of Massachusetts-Lowell,7102,0.0104,8240
Mansfield Beauty Schools-Springfield,41,0,2909
Mansfield Beauty Schools-Quincy,71,0,7719
Marian Court College,220,0.05,8315
University of Massachusetts-Amherst,18812,0.0116,8132
University of Massachusetts-Boston,7619,0.0356,8554
Massachusetts Bay Community College,4512,0.0213,3139
MCPHS University,561,0.0107,20000
Massachusetts College of Art and Design,1547,0.0343,7445
Massachusetts Institute of Technology,4053,0.0755,19708
Massachusetts Maritime Academy,949,0.0063,5838
University of Massachusetts Medical School Worcester,NULL,NULL,7048
William James College,NULL,NULL,17306
Massachusetts School of Barbering,42,0,6033
Massasoit Community College,4960,0.0022,2588
Merrimack College,2132,0.0033,15351
MGH Institute of Health Professions,NULL,NULL,17523
Middlesex Community College,7019,0.0056,3074
Montserrat College of Art,299,0,16264
Mount Holyoke College,2090,0.1507,15400
Mount Ida College,1287,0.0629,13200
Mount Wachusett Community College,3696,0.0092,3033
Cortiva Institute-Boston,274,0,12738
School of the Museum of Fine Arts-Boston,589,0.0611,19255
Everest Institute-Brighton,765,0,4668
Rob Roy Academy-New Bedford,29,0,4459
The New England Conservatory of Music,404,0.1658,21901
New England College of Optometry,NULL,NULL,25576
New England School of Acupuncture,NULL,NULL,29832
New England Law-Boston,NULL,NULL,23305
New England School of Photography,106,0.0189,16406
Newbury College,1294,0.0518,9009
Nichols College,1188,0.0017,10964
Massachusetts College of Liberal Arts,1349,0.0007,4244
North Bennet Street School,152,0.0066,15407
North Shore Community College,5800,0.0012,2654
The New England Institute of Art,1304,0,16991
Northeastern University,17793,0.0479,16562
Northern Essex Community College,5509,0.0094,1527
College of Our Lady of the Elms,859,0.0012,11088
Pine Manor College,454,0.0859,5924
Pope St John XXIII National Seminary,NULL,NULL,15262
Quincy College,3645,0.1086,5789
Quinsigamond Community College,4788,0.0056,2663
RETS Technical Center,330,0,5752
Regis College,843,0.0107,9808
Roxbury Community College,2208,0.0294,2230
Saint John's Seminary,NULL,NULL,17235
Salem State University,6687,0.041,3367
Salter College-West Boylston,700,0,2102
Simmons College,1846,0.019,14770
Bard College at Simon's Rock,377,0.0265,17824
Smith College,2635,0.0676,17138
Southeastern Technical Institute,136,0,8876
Springfield College,3477,0.0014,9770
Springfield Technical Community College,4751,0.0091,2379
University of Massachusetts-Dartmouth,7173,0.0047,6694
Stonehill College,2366,0.0051,15409
Suffolk University,4595,0.0914,21295
Rob Roy Academy-Taunton,58,0,5589
Tufts University,5806,0.0748,18843
Wellesley College,2224,0.0809,17031
Wentworth Institute of Technology,3590,0.029,11865
Western New England University,2828,0.0025,14819
Westfield State University,4488,0.0004,4635
Weston Jesuit School of Theology,NULL,NULL,11220
Wheaton College,1560,0.0256,22851
Wheelock College,675,0.003,14244
Williams College,1981,0.0586,21523
Worcester Polytechnic Institute,2839,0.0521,14451
Worcester State University,3964,0.029,4391
Fiser's College of Cosmetology,27,0,1856
Adrian College,950,0.0095,10212
Albion College,1953,0.0077,9946
Hillsdale Beauty College,28,0,5081
Northwestern Technological Institute,431,0,7555
Alma College,1241,0.0024,9333
Alpena Community College,1793,0.0006,3060
Andrews University,1571,0.1222,11440
Aquinas College,1715,0.0047,9775
Baker College of Owosso,2619,0,7327
Baker College,6018,0,6714
Bay de Noc Community College,2033,0.0005,1916
Bayshire Academy of Beauty Craft Inc,116,0,2897
Calvin College,4040,0.0713,12212
Calvin Theological Seminary,NULL,NULL,4353
Carnegie Institute,291,0,6263
Michigan School of Professional Psychology,NULL,NULL,7868
Central Michigan University,19776,0.0063,5423
Mott Community College,7337,0.0029,1922
Empire Beauty School-Michigan,264,0,2360
Cleary University,490,0.0082,23126
Concordia University-Ann Arbor,535,0.0131,11253
Cranbrook Academy of Art,NULL,NULL,22268
College for Creative Studies,1291,0.0465,16474
Davenport University,11737,0.0014,10552
David Pressley School of Cosmetology,191,0,5517
Delta College,7977,0.0058,2222
Detroit Business Institute-Southfield,104,0,8722
Detroit Business Institute-Downriver,94,0,6222
Michigan State University-College of Law,NULL,NULL,20218
MIAT College of Technology,343,0,10411
University of Detroit Mercy,2892,0.028,15056
Dorsey Business Schools-Madison Heights,146,0,3540
Dorsey Business Schools-Southgate,124,0,3711
Eastern Michigan University,18263,0.0129,6519
Ferris State University,11051,0.0138,6789
Flint Institute of Barbering Inc,33,0,2238
Focus Hope Machinist Training Institute,40,0,6012
Glen Oaks Community College,911,0.0055,1108
Kettering University,2411,0.0224,14914
Gogebic Community College,774,0.0039,1500
Grace Bible College,160,0.0125,7641
Cornerstone University,2105,0.0052,8764
Everest Institute-Grand Rapids,976,0.001,9121
Grand Rapids Community College,13193,0.007,2146
Grand Valley State University,18715,0.0055,5845
Great Lakes Christian College,214,0.0327,2647
Henry Ford College,8885,0.0017,1778
Hope College,3070,0.0124,12161
Howell College of Cosmetology,24,0,7238
ITT Technical Institute-Wyoming,561,0,16785
Jackson College,5151,0.0008,2549
Wright Beauty Academy,126,0,2718
Kalamazoo College,1226,0.0008,30086
Kalamazoo Valley Community College,9210,0.008,1878
Kellogg Community College,4357,0.0078,2854
Kirtland Community College,1386,0.0014,2589
Michigan College of Beauty-Monroe,172,0,3851
Lake Michigan College,3406,0.0094,2295
Lake Superior State University,2669,0.1124,4346
Lansing Community College,10980,0.017,3121
Lawrence Technological University,2838,0.0134,14114
Lewis College of Business,304,0,6688
M J Murphy Beauty College of Mount Pleasant,50,0,128293
Macomb Community College,11815,0.0102,2653
Madonna University,3060,0.0333,8416
Marquette General Hospital,18,0,355
Marygrove College,677,0.0251,7606
Rochester College,1024,0.0137,7277
University of Michigan-Ann Arbor,25282,0.0469,14120
Michigan Barber School Inc,232,0,560
Michigan State University,35330,0.0297,8137
Michigan Technological University,5515,0.0399,6448
University of Michigan-Dearborn,6109,0.0165,7285
University of Michigan-Flint,5372,0.0076,5975
Mid Michigan Community College,3276,0.0043,3387
Monroe County Community College,1950,0.001,1748
Montcalm Community College,1796,0,2167
Mr Bela's School of Cosmetology Inc,86,0,1448
Baker College of Muskegon,4653,0,7557
Muskegon Community College,4686,0.0019,1798
Everest College-Skokie,738,0,9729
Everest Institute-Southfield,1373,0.0015,8945
North Central Michigan College,2210,0,1375
Northern Michigan University,8698,0.0061,4706
Paul Mitchell the School-Escanaba,13,0,1757
Northwestern Michigan College,3949,0,3031
Northwood University-Michigan,3575,0.0506,9658
Oakland Community College,13047,0.0812,1637
Oakland University,12945,0.0084,5774
Olivet College,1022,0.0264,8265
Port Huron Cosmetology College,123,0,2799
Kuyper College,268,0.0746,7922
Ross Medical Education Center-Lansing,156,0.0064,2960
Ross Medical Education Center-Madison Heights,93,0,4547
Ross Medical Education Center-Flint,176,0,43515
Sacred Heart Major Seminary,69,0.029,9065
Saginaw Valley State University,7244,0.0282,4819
Schoolcraft College,9567,0.0129,2291
Siena Heights University,1817,0.0066,7765
St Clair County Community College,4045,0.003,3899
Southwestern Michigan College,2016,0.0392,2656
Specs Howard School of Media Arts,540,0.0222,5540
Spring Arbor University,2610,0.0084,8024
Michigan Career and Technical Institute,246,0,5543
Finlandia University,541,0.0185,17875
Western Michigan University-Thomas M. Cooley Law School,NULL,NULL,33479
Twin City Beauty College,36,0,15805
Virginia Farrell Beauty School,111,0.036,15575
Virginia Farrell Beauty School,301,0.0199,1152
Virginia Farrell Beauty School,163,0,921
Walsh College of Accountancy and Business Administration,939,0.0756,9627
Washtenaw Community College,9395,0.0287,2233
Wayne County Community College District,14258,0,734
Wayne State University,19505,0.0426,5596
West Shore Community College,1055,0.0057,1478
Western Michigan University,21287,0.0236,6693
Western Theological Seminary,NULL,NULL,606
Wright Beauty Academy,102,0,2286
Academy College,251,0,10059
Alexandria Technical & Community College,1735,0,2758
American Indian OIC Inc,54,0,5703
Anoka Technical College,1753,0,4043
Anoka-Ramsey Community College,5925,0.0041,2952
Augsburg College,2666,0.0116,11845
Riverland Community College,2928,0.0212,2954
Northwest Technical College,795,0,2553
Bemidji State University,4117,0.0636,4584
Bethany Lutheran College,563,0.0249,8230
Bethel University,3172,0.0038,12336
Bethel Seminary-St Paul,NULL,NULL,4333
Central Lakes College-Brainerd,2481,0.0032,2478
Carleton College,1936,0.0563,21602
Concordia College at Moorhead,2702,0.0411,11445
Concordia University-Saint Paul,1594,0.0038,12301
Dakota County Technical College,2368,0.0135,3914
Martin Luther College,846,0.0083,7471
Lake Superior College,3293,0.0015,2675
Cosmetology Careers Unlimited College of Hair Skin and Nails,68,0,619
Duluth Business University,296,0,8622
Minnesota State Community and Technical College,4623,0.0009,2638
Globe University-Woodbury,845,0,2727
Minnesota West Community and Technical College,2188,0.0018,2742
Gustavus Adolphus College,2537,0.0114,12209
Hamline University,1974,0.0299,11521
Hennepin Technical College,4751,0.0072,3170
Cosmetology Careers Unlimited College of Hair Skin and Nails,37,0,2454
Hibbing Community College,1285,0.0031,2773
Aveda Institute-Minneapolis,288,0,11334
Inver Hills Community College,4460,0.0063,3420
Itasca Community College,968,0.0021,2669
The Art Institutes International-Minnesota,1596,0,13621
Luther Seminary,NULL,NULL,4321
Macalester College,1843,0.1221,13884
South Central College,2724,0.0007,2661
Minnesota State University-Mankato,12244,0.0274,4333
Regency Beauty Institute-Blaine,125,0,6239
Mayo Medical School,NULL,NULL,1914
Mayo School of Health Sciences,197,0,7967
Argosy University-Twin Cities,1151,0.0156,8549
Mesabi Range College,926,0.0065,2176
Metropolitan State University,5469,0.0203,3857
University of Minnesota-Twin Cities,28957,0.0161,8616
University of Minnesota-Crookston,1053,0.0285,3805
Minneapolis Business College,445,0,12151
Minneapolis College of Art and Design,665,0,17875
Minneapolis Community and Technical College,7091,0.0279,2806
Herzing University-Minneapolis,341,0,10115
Minnesota School of Cosmetology-Woodbury Campus,101,0,3090
Crossroads College,169,0.0237,7039
University of Minnesota-Duluth,8931,0.0129,6754
University of Minnesota-Morris,1533,0.0111,5444
Minnesota School of Business-Richfield,868,0,2971
Model College of Hair Design,139,0,4649
Minnesota State University Moorhead,6854,0.0273,3669
North Hennepin Community College,5679,0.0118,3262
National American University-Roseville,199,0.0101,12905
Sanford-Brown College-Mendota Heights,2054,0,9696
Normandale Community College,7604,0.011,3093
North Central University,1219,0.0066,8738
Rasmussen College-Minnetonka,271,0,12916
Northland Community and Technical College,3308,0.0012,2722
Northwest Technical Institute,89,0,12105
University of Northwestern-St Paul,2363,0.0038,11510
Northwestern Health Sciences University,106,0,13642
Oak Hills Christian College,167,0.018,7275
Regency Beauty Institute-Burnsville,87,0,6432
Pillsbury Baptist Bible College,182,0.0275,51037
Pine Technical & Community College,419,0,2853
Rainy River Community College,325,0.0308,2452
Rasmussen College-Eagan,451,0,11393
Rasmussen College-Mankato,473,0,9754
Ingenue Beauty School,17,0,14140
Rochester Community and Technical College,5233,0.0103,3324
College of Saint Benedict,2045,0.0372,14153
St Cloud Technical and Community College,3043,0.003,3207
Regency Beauty Institute-St Cloud,89,0,5239
Saint Cloud State University,13143,0.045,4205
Saint Johns University,1875,0.0389,14332
Saint Mary's University of Minnesota,1635,0.0116,6794
St Olaf College,3007,0.0073,16554
Crown College,1054,0.0019,9636
The College of Saint Scholastica,2548,0.0271,10178
University of St Thomas,5442,0.0079,13241
College of Visual Arts,190,0,17547
Empire Beauty School-Bloomington,166,0,7039
St Catherine University,3511,0.0182,9934
Rasmussen College-Minnesota,452,0,12217
Saint Paul College,4002,0.003,2493
Southwest Minnesota State University,2640,0.075,3124
Summit Academy Opportunities Industrialization Center,141,0.0142,NULL
United Theological Seminary of the Twin Cities,NULL,NULL,2823
Scot Lewis Schools,82,0,7101
Vermilion Community College,539,0,3005
Dunwoody College of Technology,1403,0,11589
Ridgewater College,3357,0.0006,2845
Minnesota State College-Southeast Technical,1817,0.0022,3144
Winona State University,7312,0.0319,4969
William Mitchell College of Law,NULL,NULL,23140
Century College,7654,0.0145,3247
Alcorn State University,2962,0.0182,2289
Belhaven University,2228,0.0085,7723
Blue Mountain College,344,0.0029,4370
Chris Beauty College,98,0,4832
Coahoma Community College,1946,0,2380
Antonelli College-Jackson,284,0,10619
Copiah-Lincoln Community College-Natchez Campus,808,0,1275
Copiah-Lincoln Community College,993,0,1067
Creations College of Cosmetology,67,0,2409
Delta Beauty College,130,0,4614
Delta State University,3315,0,3148
East Central Community College,2410,0.0004,1516
East Mississippi Community College,4167,0,1647
Fosters Cosmetology College,26,0,3793
Gibson Barber and Beauty College,61,0,2631
Academy of Hair Design-Grenada,7,0,3844
Hinds Community College,10621,0.0008,721
Holmes Community College,4896,0.0002,264
Itawamba Community College,4979,0,2322
Jackson State University,6660,0.0132,4901
Jones County Junior College,4842,0,696
Magnolia Bible College,41,0.0488,2447
Meridian Community College,3435,0.0015,761
Millsaps College,1065,0.0066,8629
Mississippi Delta Community College,925,0,344
University of Mississippi,12117,0.0092,5327
University of Mississippi Medical Center,523,0,2293
Mississippi University for Women,1945,0.0123,3215
Mississippi Valley State University,2713,0,3483
Mississippi College,2532,0.0154,8779
Mississippi College of Beauty Culture,57,0,3276
Mississippi Gulf Coast Community College,7718,0,1144
Mississippi State University,12555,0.0088,5068
Northeast Mississippi Community College,3133,0.0003,1114
Northwest Mississippi Community College,6308,0,841
Pearl River Community College,3947,0,1074
Rust College,935,0.0631,3188
Southeastern Baptist College,71,0,3616
Southwest Mississippi Community College,1895,0,613
University of Southern Mississippi,12468,0.0083,4356
Magnolia College of Cosmetology,126,0,1083
Tougaloo College,933,0.0064,4736
ICS the Wright Beauty College,22,0,6142
Wesley Biblical Seminary,NULL,NULL,8017
Wesley College,86,0.0116,5004
William Carey University,1555,0.0141,7164
Abbott Academy of Cosmetology Arts and Sciences,67,0,9231
Allied College North,732,0,12797
Aquinas Institute of Theology,NULL,NULL,5860
Assemblies of God Theological Seminary,NULL,NULL,6174
Avila University,1118,0.0233,9853
ITT Technical Institute-Earth City,761,0,14597
Baptist Bible College,616,0.0049,2626
House of Heavilin Beauty College-Blue Springs,105,0,3952
Boonslick Technical Education Center,24,0,6569
Cox College,592,0,6832
Calvary Bible College and Theological Seminary,280,0.0143,6529
Cape Girardeau Career and Technology Center,154,0,4957
Central Christian College of the Bible,523,0.0115,68
Central Bible College,741,0.0013,7590
Central Methodist University-College of Liberal Arts and Sciences,818,0.0171,4030
University of Central Missouri,8254,0.0237,4850
Grand River Technical School,58,0,2659
Chillicothe Beauty Academy Inc,11,0,7275
Cleveland University-Kansas City,91,0,14407
Columbia Area Career Center,83,0,5988
Columbia College,10925,0.0084,5067
Columbia Beauty Academy,12,0,4047
Conception Seminary College,74,0.1351,7986
Concordia Seminary,NULL,NULL,5127
Cottey College,307,0.1075,6692
Covenant Theological Seminary,NULL,NULL,3184
Crowder College,2290,0.0122,563
Culver-Stockton College,840,0.0071,5831
DeVry University-Missouri,1200,0.0042,10760
Drury University,4536,0.0172,6279
East Central College,2709,0.0004,1529
Eden Theological Seminary,NULL,NULL,3574
Elaine Steven Beauty College,39,0,1286
Pinnacle Career Institute-South Kansas City,146,0,7479
Evangel University,1735,0.0029,18155
Fontbonne University,2005,0.004,11239
Forest Institute of Professional Psychology,NULL,NULL,18934
Four Rivers Career Center,31,0,32578
Ozarks Technical Community College,7999,0.0009,2176
Hannibal-LaGrange University,852,0.0329,5697
Harris-Stowe State University,1496,0.008,2716
Hickey College,436,0,8589
House of Heavilin Beauty College-Kansas City,65,0,5373
Independence College of Cosmetology,178,0,4797
Jefferson College,3900,0.0062,1623
Paul Mitchell the School-Missouri Columbia,45,0,2172
Barnes-Jewish College Goldfarb School of Nursing,742,0.0243,9434
Kansas City Art Institute,605,0.0017,13997
Kennett Career and Technology Center,20,0,6082
Kenrick Glennon Seminary,NULL,NULL,13181
A T Still University of Health Sciences,NULL,NULL,18334
Lake Career and Technical Center,18,0,4175
CoxHealth School of Radiologic Technology,42,0,723
Lex La-Ray Technical Center,40,0,1985
Lincoln University,2543,0.0484,2612
Lindenwood University,5258,0.0668,6787
State Technical College of Missouri,858,0.0058,4428
Logan University,111,0.018,14476
Metropolitan Community College-Kansas City,3651,0.0003,1752
Maple Woods Community College,2913,0,1737
Maryville University of Saint Louis,2532,0.0091,11283
Merrell University of Beauty Arts and Science,108,0,4480
Metro Business College-Cape Girardeau,379,0,8026
Midwest Institute,162,0,4696
Midwestern Baptist Theological Seminary,84,0,3013
Mineral Area College,2342,0.0021,1984
Westwood College-O'Hare Airport,604,0.0017,20086
Missouri Baptist University,1440,0.0583,5467
National Academy of Beauty Arts-Farmington,36,0,7671
Missouri College,563,0,12409
Missouri School of Barbering & Hairstyling-St. Louis,57,0,7885
Class Act I School of Cosmetology,27,0,6040
Missouri Southern State University,4842,0.0176,3089
Missouri Tech,160,0,11269
Missouri Valley College,1391,0.1179,4915
Missouri Western State University,4769,0.0017,3460
University of Missouri-Columbia,21018,0.0115,7351
University of Missouri-Kansas City,7069,0.026,8586
Missouri University of Science and Technology,4219,0.0194,6672
University of Missouri-St Louis,9149,0.0185,6446
Moberly Area Community College,2806,0.0021,2107
Ozark Mountain Technical Center,6,0,NULL
Hillyard Technical Center,122,0,4035
National Academy of Beauty Arts-St Louis,205,0,326
Nazarene Theological Seminary,NULL,NULL,2649
Neosho Beauty College,18,0,3523
Nichols Career Center,78,0,2645
Northwest Technical School,39,0,3612
Truman State University,5474,0.0336,4160
Northwest Missouri State University,5021,0.0203,4563
Ozark Christian College,827,0.0254,4852
College of the Ozarks,1332,0.0158,1574
Park University,11857,0.0181,4998
Stevens-The Institute of Business & Arts,175,0,6750
Penn Valley Community College,3550,0.0003,2641
Poplar Bluff Technical Career Center,23,0,1569
Ranken Technical College,1617,0,6233
Research College of Nursing,246,0,6059
Research Medical Center School of Nuclear Medical Technology,5,0,2012
Research Medical Center School of Radiologic Technology,25,0,732
Rockhurst University,1385,0.0123,8857
Rolla Technical Institute/Center,172,0,4846
Everest College-Springfield,548,0,53262
Saint Louis Community College-Meramec,7474,0.0111,1380
Saint Louis University,6633,0,16155
Salem College of Hairstyling,43,0,777
Sanford-Brown College-Fenton,692,0,9495
American College of Hair Design Inc,42,0,398
Sikeston Career and Technology Center,63,0,6477
Saint Louis Christian College,261,0.0077,6796
St Louis College of Pharmacy,NULL,NULL,14678
Saint Louis Community College-Florissant Valley,5405,0.0068,1849
Saint Louis Community College,6614,0.0191,1790
Saint Paul School of Theology,NULL,NULL,6944
Southwest Baptist University,2355,0.0064,5668
Missouri State University-West Plains,1264,0.0071,1501
Mercy Hospital Springfield-School of Radiologic Technology,30,0,478
Saint Luke's College of Health Sciences,112,0,9277
St Louis College of Health Careers-St Louis,295,0,5296
State Fair Community College,2653,0,1707
Stephens College,725,0.0069,7496
Southeast Missouri State University,8380,0.018,5093
Missouri State University-Springfield,14463,0.0181,3860
Three Rivers Community College,2353,0,2715
North Central Missouri College,946,0.0042,2783
Tri County Technical School,28,0,14815
Truman Medical Center School of Nurse Anesthesia,NULL,NULL,NULL
Kansas City University of Medicine and Biosciences,NULL,NULL,32027
Washington University in St Louis,6495,0.043,16310
Webster University,3724,0.0314,10388
Wentworth Military Academy and College,270,0,14325
Westminster College,891,0.0943,6513
William Jewell College,1566,0.0038,10034
William Woods University,1054,0.0398,6190
Academy of Cosmetology,55,0,3260
Montana State Univiversity-Billings-College of Technology,991,0.004,5779
Blackfeet Community College,476,0,319
Butte Academy of Beauty Culture,36,0,1633
Highlands College of Montana Tech,406,0,5312
Carroll College,1319,0.0091,14992
College of Coiffure Art Ltd,23,0,49
Benefis Healthcare School of Radiologic Technology,14,0,308
Dawson Community College,436,0,2091
Chief Dull Knife College,180,0,1318
Montana State University-Billings,3301,0.0103,4474
Flathead Valley Community College,1337,0.0075,2444
Aaniiih Nakoda College,159,0,1996
Fort Peck Community College,364,0,1978
Great Falls College Montana State University,1264,0,4962
University of Great Falls,673,0.0208,10277
Helena College University of Montana,795,0,2383
Little Big Horn College,248,0,2755
Miles Community College,481,0.0208,2534
Modern Beauty School Inc,37,0,1652
Montana Tech of the University of Montana,1488,0.039,3772
Montana State University,10707,0.0112,6371
The University of Montana,11139,0.0148,5586
Montana State University-Northern,1250,0.02,3889
Rocky Mountain College,924,0.0541,8091
Salish Kootenai College,1075,0,0
The University of Montana-Western,1159,0.0052,3897
La'James International College,79,0,1902
Bellevue University,4125,0.0594,9687
Clarkson College,595,0,7524
Bryan College of Health Sciences,369,0,5167
Central Community College,4471,0.0004,1090
Chadron State College,2152,0.007,1834
College of Hair Design-Downtown,172,0,4759
Concordia University-Nebraska,1125,0.0071,9242
Creighton University,3822,0.0115,10443
Dana College,658,0.0061,6724
Doane University-Arts & Sciences,1568,0.0026,6428
Grace University,340,0,9059
Hastings College,1114,0.0072,6974
CHI Health School of Radiologic Technology,27,0,1342
Joseph's College Cosmetology,325,0.0246,5484
University of Nebraska at Kearney,5346,0.0686,3049
Kaplan University-Lincoln Campus,709,0,2565
Mary Lanning Memorial Hospital School of Radiologic Technology,21,0,23556
Nebraska Methodist College of Nursing & Allied Health,495,0,8135
Metropolitan Community College Area,6244,0.0149,1539
Mid-Plains Community College,1209,0.0017,1754
Midland University,917,0,7403
Nebraska Christian College,143,0,6127
University of Nebraska at Omaha,11039,0.0229,4219
Kaplan University-Omaha Campus,383,0,1822
Nebraska Indian Community College,107,0,576
University of Nebraska Medical Center,846,0.0095,10024
Nebraska Wesleyan University,1801,0.0006,10144
University of Nebraska-Lincoln,17037,0.0272,5242
Northeast Community College,2542,0.0043,1460
Peru State College,1710,0.0023,2088
College of Saint Mary,842,0.0095,11855
Southeast Community College Area,7009,0.0013,1449
Union College,836,0.0957,10732
Vatterott College-Spring Valley,366,0,5845
Nebraska College of Technical Agriculture,262,0,1911
Wayne State College,2706,0.0081,2702
Regional West Medical Center School of Radiologic Technology,13,0,925
Western Nebraska Community College,1488,0.0289,1451
York College,443,0.0226,7195
Academy of Hair Design-Las Vegas,137,0,7186
Career College of Northern Nevada,254,0,8378
College of Southern Nevada,21188,0.0002,1633
The Art Institute of Las Vegas,1046,0,13413
Everest College-Henderson,243,0,7242
Marinello Schools of Beauty-Las Vegas,308,0,1647
University of Nevada-Las Vegas,21022,0.0387,3893
University of Nevada-Reno,12404,0.0219,4051
Great Basin College,1761,0,1278
Morrison University,105,0.0095,764714
Sierra Nevada College,385,0.0234,9729
Southern Nevada University of Cosmetology,69,0,3110
Truckee Meadows Community College,8601,0.0144,1602
Western Nevada College,3228,0,1373
Colby-Sawyer College,964,0.0093,12999
Continental Academie of Hair Design-Hudson,33,0,8802
Daniel Webster College,835,0.0012,14738
Dartmouth College,3991,0.0516,21242
Empire Beauty School-Laconia,117,0.0085,7325
Empire Beauty School-Somersworth,162,0,4773
Franklin Pierce University,1615,0.0229,13860
Franklin Pierce College-Graduate and Professional Studies,698,0,9711
University of New Hampshire-School of Law,NULL,NULL,23940
Mount Washington College,3378,0,2908
Continental Academie of Hair Design,47,0,6471
Keene Beauty Academy,64,0,4870
Lebanon College,108,0.0833,955
McIntosh College,1094,0,13052
Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,90,0,5272
New England College,1008,0.0337,11590
New England School of Hair Design,56,0.0357,9710
Southern New Hampshire University,4186,0.0244,10998
New Hampshire Institute for Therapeutic Arts,77,0,8769
University of New Hampshire-Main Campus,11063,0.0073,8115
Keene State College,4370,0.0025,7380
University of New Hampshire at Manchester,777,0.009,5187
Plymouth State University,4081,0.0049,6719
NHTI-Concord's Community College,3611,0,4731
White Mountains Community College,1352,0,5609
Manchester Community College,2422,0,5215
Nashua Community College,1959,0,4644
Paul Mitchell the School-Portsmouth,40,0,5816
Rivier University,1360,0,14142
Saint Anselm College,1954,0.0097,15168
St Joseph School of Nursing,122,0,6527
Granite State College,1132,0.0018,4945
Thomas More College of Liberal Arts,84,0.0476,6835
Chester College of New England,218,0,13616
Eastwick College-Hackensack,296,0,9574
Atlantic Cape Community College,6377,0.0069,1673
Fortis Institute-Wayne,241,0,11026
Bergen Community College,12443,0.0668,3072
Berkeley College-Woodland Park,2406,0.0229,13608
Beth Medrash Govoha,2034,0.0526,1549
Bloomfield College,2153,0.0176,11576
Brookdale Community College,11438,0.008,3068
Rowan College at Burlington County,6534,0.0061,2227
Caldwell University,1657,0.0489,11222
Camden County College,12742,0.0346,2480
Centenary College,1875,0.0443,16361
Adult and Continuing Education-BCTS,56,0,5886
Charles E Gregory School of Nursing,184,0,7612
Branford Hall Career Institute-Parsippany,678,0,12921
Lincoln Technical Institute-Edison,454,0,9022
Dover Business College,389,0.0026,3911
Empire Beauty School-Ocean,91,0,3788
Cooper Health System Center for Allied Health Education,47,0.0213,NULL
County College of Morris,6338,0.0093,3771
Cumberland County College,2795,0.0007,2039
DeVry University-New Jersey,1492,0.0087,11734
Divers Academy International,98,0,15949
Drake College of Business-Elizabeth,461,0.0217,1879
Drew University,1561,0.0096,16765
duCret School of Arts,33,0,9292
Lincoln Technical Institute-South Plainfield,107,0,11874
Essex County College,9359,0.0775,2432
Empire Beauty School-Union,134,0.0224,6448
Fairleigh Dickinson University-Metropolitan Campus,3284,0.074,15370
Felician University,1464,0,12223
Fairleigh Dickinson University-College at Florham,2495,0.0152,13124
Hohokus School of Trade and Technical Sciences,27,0,13462
Georgian Court University,1784,0.0062,13900
Rowan University,8075,0.0015,6834
Rowan College at Gloucester County,5742,0.0037,2525
Empire Beauty School-Cherry Hill,119,0,8839
Harris School of Business-Cherry Hill Campus,314,0,10484
Eastwick College-Ramsey,531,0,10554
Holy Name Medical Center School of Nursing,162,0,18532
Hudson County Community College,6336,0.011,1273
New Jersey City University,5949,0.0104,5264
Joe Kubert School of Cartoon and Graphic Art,119,0.0924,13002
Katharine Gibbs School,393,0,14825
Gibbs College,1102,0,6570
Kean University,9612,0.0226,6101
Harris School of Business-Voorhees Campus,112,0,1339
Lincoln Technical Institute-Union,1478,0,3027
Rizzieri Aveda School for Beauty and Wellness,202,0,63718
Mercer County Community College,7804,0.0481,2913
Middlesex County College,8523,0.0309,3404
Monmouth University,4556,0.0033,14290
Montclair State University,12007,0.0338,6042
HackensackUMC Mountainside School of Nursing,130,0.0231,10959
JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Imaging,120,0,23106
JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Nursing,380,0,20841
Eastwick College-Nutley,278,0,4220
Empire Beauty School-Jersey City,90,0,3053
New Brunswick Theological Seminary,NULL,NULL,6768
Robert Fiance Beauty Schools-West New York,175,0.0343,5140
New Jersey Institute of Technology,4897,0.0615,8271
