INSTNM,UGDS,UGDS_NRA,TUITFTE
Northwest Technical Institute,267,0,2575
Ouachita Baptist University,1455,0.022,10798
College of the Ouachitas,810,0.0012,1606
Ozarka College,1065,0,827
University of the Ozarks,578,0.0623,10822
University of Arkansas Community College-Morrilton,1920,0.0292,1911
Philander Smith College,565,0.0602,7317
Phillips Community College of the University of Arkansas,769,0,431
Southeast Arkansas College,1322,0,1884
Professional Cosmetology Education Center,47,0,5258
Pulaski Technical College,8364,0.0029,1450
University of Arkansas Community College-Hope,1078,0,1197
Rich Mountain Community College,533,0.0094,1318
Paul Mitchell the School-Arkansas,118,0,7790
Searcy Beauty College,59,0,1384
Shorter College,403,0,5005
Williams Baptist College,508,0.0197,6711
South Arkansas Community College,1341,0,1636
Southern Arkansas University Main Campus,2784,0.0298,3602
Southern Arkansas University Tech,732,0.0014,2349
Velvatex College of Beauty Culture,25,0,390
University of Arkansas-Fort Smith,5990,0.015,2356
Academy of Art University,9885,0.2523,25086
ITT Technical Institute-Rancho Cordova,500,0,18433
Academy of Chinese Culture and Health Sciences,NULL,NULL,7414
The Academy of Radio and TV Broadcasting,14,0,12261
Avalon School of Cosmetology-Alameda,253,0,7387
College of Alameda,5141,0.0076,1067
Allan Hancock College,9738,0.0021,678
American Academy of Dramatic Arts-Los Angeles,280,0.2429,23615
American Baptist Seminary of the West,NULL,NULL,11239
American Film Institute Conservatory,NULL,NULL,26320
American Beauty College,97,0,6960
American Career College-Los Angeles,1613,0,11851
American Conservatory Theater,0,0,25044
American River College,26803,0.0057,451
Antelope Valley College,12367,0.0013,350
Art Center College of Design,1814,0.2696,30191
Associated Technical College-Los Angeles,361,0,15296
Associated Technical College-San Diego,119,0,15755
Azusa Pacific University,5918,0.0191,18423
Bakersfield College,16982,0.0026,540
Barstow Community College,1588,0.0019,339
Bellus Academy-National City,177,0,11921
Bethesda University,261,0.0115,4432
Biola University,4364,0.027,21146
Brooks Institute,415,0,22622
Brownson Technical School,46,0,8167
Bryan University,1324,0,15123
Butte College,11164,0.0157,930
Phillips Graduate Institute,NULL,NULL,17461
California Institute of Integral Studies,104,0.0096,17739
Cabrillo College,12423,0.0058,987
California Baptist University,6435,0.0204,18625
California College of the Arts,1512,0.2725,27248
University of California-Hastings College of Law,NULL,NULL,29651
California Institute of Technology,983,0.0875,16533
California Lutheran University,2799,0.0425,18773
California Polytechnic State University-San Luis Obispo,19177,0.0148,8330
Alliant International University-San Diego,236,0.2458,17614
California State University-Bakersfield,7524,0.0311,2882
California State University-Stanislaus,7844,0.0268,4697
California State University-San Bernardino,16439,0.0624,4359
California State Polytechnic University-Pomona,22269,0.0476,4552
California State University-Chico,15844,0.0342,4966
California State University-Dominguez Hills,12199,0.0302,5053
California State University-Fresno,20128,0.0429,3810
California State University-Fullerton,32610,0.0539,5984
California State University-East Bay,12275,0.0588,6661
California State University-Long Beach,31494,0.0571,5325
California State University-Los Angeles,20643,0.0564,4315
California State University-Northridge,35409,0.0827,6041
California State University-Sacramento,26400,0.0181,5144
University of California-Berkeley,27126,0.1373,17867
University of California-Davis,27547,0.0816,13468
University of California-Irvine,24474,0.1174,13947
University of California-Los Angeles,29627,0.1259,15556
University of California-Riverside,18784,0.0412,12326
University of California-San Diego,24801,0.1473,14857
University of California-San Francisco,NULL,NULL,18618
University of California-Santa Barbara,20237,0.0563,13281
University of California-Santa Cruz,16277,0.0216,11623
Sofia University,16,0.0625,17035
California Beauty School,93,0,4015
California Christian College,16,0,9731
Le Cordon Bleu College of Culinary Arts-San Francisco,442,0,9328
California Hair Design Academy,195,0,8556
California Institute of the Arts,946,0.0951,29456
The California Maritime Academy,1047,0.0067,7649
California Western School of Law,NULL,NULL,35778
Canada College,5142,0.0193,750
College of the Canyons,15204,0.0081,931
Career Academy of Beauty,157,0,7618
Casa Loma College-Van Nuys,446,0,8209
CET-San Diego,253,0,5817
CET-Sobrato,327,0,5988
CET-El Centro,260,0,12162
CET-San Bernardino,116,0,5316
CET-Watsonville,96,0,10461
CET-Salinas,54,0,10876
Cerritos College,18171,0.0087,700
Cerro Coso Community College,4314,0.0007,742
Chabot College,11968,0.0049,1081
Chaffey College,17284,0.0098,797
Chapman University,6211,0.0394,25520
Charles R Drew University of Medicine and Science,69,0.0145,27468
Concordia University-Irvine,1884,0.0419,12439
San Diego Christian College,940,0.0223,18695
Church Divinity School of the Pacific,NULL,NULL,10444
Citrus College,11388,0.0394,971
Citrus Heights Beauty College,105,0,2490
City College of San Francisco,21683,0.0398,1415
Claremont Graduate University,NULL,NULL,30407
Claremont McKenna College,1293,0.1671,30090
Milan Institute-Visalia,352,0.0028,7495
Clovis Adult Education,617,0,3234
Coastline Community College,9503,0.0059,850
Cogswell College,607,0.0066,15016
Coleman University,512,0.0234,10324
COBA Academy,36,0,3827
Western University of Health Sciences,NULL,NULL,41132
Columbia College,2191,0,660
Columbia College-Hollywood,307,0.0619,18913
El Camino College-Compton Center,6734,0.0024,293
Contra Costa College,5333,0.0281,721
Cosumnes River College,13378,0.0071,458
Crafton Hills College,5152,0.0017,522
Cuesta College,7864,0.0036,1101
Cuyamaca College,7588,0.0053,807
Cypress College,14817,0.0113,781
De Anza College,20317,0.0953,1689
Marinello Schools of Beauty-Hemet,1142,0.0018,10424
International School of Beauty Inc,220,0,5413
Dell'Arte International School of Physical Theatre,24,0.3333,7035
College of the Desert,8937,0.0276,776
Design Institute of San Diego,171,0.0819,18917
Diablo Valley College,18314,0.0851,1917
Dominican University of California,1448,0.0145,22713
Dominican School of Philosophy & Theology,NULL,NULL,12845
East Los Angeles College,32173,0.0219,610
Marinello Schools of Beauty-Santa Clara,547,0.0018,10669
El Camino Community College District,22082,0.0262,1045
Elegance International,374,0.0107,11013
Marinello Schools of Beauty-Burbank,426,0,9772
Marinello Schools of Beauty-Moreno Valley,258,0,11587
Emperor's College of Traditional Oriental Medicine,NULL,NULL,12812
Empire College,411,0,13509
Evergreen Valley College,7325,0.0049,1153
Fashion Institute of Design & Merchandising-Los Angeles,3142,0.1419,27199
Fashion Institute of Design & Merchandising-San Francisco,527,0.0607,30042
Fashion Institute of Design & Merchandising-Orange County,156,0.0256,24327
Feather River Community College District,1543,0.0259,753
Federico Beauty Institute,283,0,7927
Fielding Graduate University,NULL,NULL,23505
Five Branches University,NULL,NULL,10081
Redondo Beach Beauty College,37,0,1913
Foothill College,13478,0.0888,2085
Franciscan School of Theology,NULL,NULL,7459
Fredrick and Charles Beauty College,73,0,6308
Fresno City College,19770,0.0003,422
Fresno Pacific University,2605,0.02,13869
Fuller Theological Seminary in California,NULL,NULL,11167
Fullerton College,22990,0.0123,788
Gavilan College,4754,0.0008,693
Gemological Institute of America-Carlsbad,215,0,16886
Glendale Community College,13471,0.053,881
Glendale Career College,346,0,10275
Golden Gate University-San Francisco,482,0.0145,21868
Golden West College,11466,0.018,1005
Graduate Theological Union,NULL,NULL,8204
Grossmont College,16357,0.0317,480
Salon Success Academy-Riverside,27,0,7350
Hartnell College,9161,0.0007,362
Harvey Mudd College,802,0.1247,28151
Heald College-Rancho Cordova,854,0,14327
Heald College-Fresno,1301,0,14389
Heald College-San Jose,1254,0,13918
Heald College-San Francisco,748,0,14629
Heald College-Concord,1230,0,14431
Hilltop Beauty School,109,0.0183,1014
Holy Names University,690,0.0333,17558
Pacifica Graduate Institute,NULL,NULL,27091
Humboldt State University,7962,0.0112,4825
Humphreys College-Stockton and Modesto Campuses,617,0.1329,10688
Imperial Valley College,6958,0.0026,383
Institute for Business and Technology,196,0,16256
Interior Designers Institute,203,0.0296,23120
Toni & Guy Hairdressing Academy-Santa Monica,225,0,8366
Irvine Valley College,11622,0.0661,1461
ITT Technical Institute-National City,999,0,17913
ITT Technical Institute-San Dimas,551,0,15184
ITT Technical Institute-Orange,783,0,17600
Bellus Academy-El Cajon,145,0,12952
John F. Kennedy University,251,0.0319,22654
American Jewish University,96,0,16159
Reedley College,12900,0.0003,486
Life Pacific College,479,0,9442
Argosy University-The Art Institute of California-San Diego,1634,0.0006,9861
University of La Verne,5137,0.0263,14914
Laguna College of Art and Design,543,0.035,17713
Lake Tahoe Community College,2190,0.0137,1280
Lancaster Beauty School,124,0,6468
Laney College,9707,0.0083,1197
Lassen Community College,2291,0.0074,934
Life Chiropractic College West,NULL,NULL,33136
Lincoln University,119,0.3613,14686
Southern California Seminary,62,0.0323,8230
La Sierra University,2054,0.13,28202
Loma Linda University,1039,0.025,31045
Long Beach City College,22768,0.0067,565
Southern California University of Health Sciences,3,0,22108
Los Angeles Harbor College,8707,0.0109,794
Los Angeles Pierce College,18449,0.0098,764
Los Angeles Southwest College,5890,0.0031,200
Los Angeles Trade Technical College,12769,0.0058,336
Los Angeles Valley College,16127,0.0061,636
The Master's College and Seminary,1182,0.0618,13518
Los Angeles City College,15953,0.026,650
Los Angeles County College of Nursing and Allied Health,204,0,4167
Los Angeles Mission College,8487,0.0105,500
Los Medanos College,7751,0.0036,663
Argosy University-The Art Institute of California-San Francisco,1052,0,15514
Loyola Marymount University,6064,0.0688,29570
Lu Ross Academy,274,0,6577
Manchester Beauty College,64,0,6241
Tulare Beauty College,41,0,6283
Lyles Fresno College of Beauty,51,0,6431
Lytles Redwood Empire Beauty College Inc,132,0,10672
MTI Business College Inc,146,0,2558
MTI College,1020,0,11191
Brightwood College-Sacramento,426,0,8296
Brightwood College-San Diego,1285,0.0008,11735
Brightwood College-Vista,804,0,9023
College of Marin,4663,0.0118,1196
Marinello Schools of Beauty-Los Angeles,2317,0,9552
Marymount California University,1086,0.2118,22264
Mendocino College,3151,0,545
Menlo College,793,0.1311,18268
Merced College,9053,0.0089,567
Merritt College,5643,0.0044,1265
Mills College,909,0.0132,19224
MiraCosta College,13855,0.0136,1082
Marinello Schools of Beauty-San Francisco,535,0,9987
Mission College,6737,0.0243,1055
Modern Beauty Academy,36,0,7928
Brightwood College-North Hollywood,778,0.0026,8656
Modesto Junior College,16253,0.0008,528
Moler Barber College,102,0,5650
Middlebury Institute of International Studies at Monterey,22,0,12192
Monterey Peninsula College,7067,0.0057,1104
Moorpark College,13180,0.0057,1024
Mt San Antonio College,26463,0.0182,849
Mount Saint Mary's University,2659,0.0049,22593
Mt San Jacinto Community College District,13695,0.0001,481
Mueller College,107,0,18582
Musicians Institute,1065,0.3465,23399
Napa Valley College,5752,0.0033,1068
Everest College-Reseda,596,0,10084
Everest College-Gardena,424,0,9459
Everest College-Alhambra,439,0,9567
Everest College-San Bernardino,737,0,9938
The National Hispanic University,47,0,9503
National Holistic Institute,900,0.0267,19954
National University,9425,0.0114,8682
Newschool of Architecture and Design,360,0.1611,19447
Newberry School of Beauty,122,0,8725
North Adrian's College of Beauty Inc,280,0,10081
North-West College-Pomona,268,0,9797
North-West College-West Covina,559,0,10439
North-West College-Pasadena,221,0,9920
Notre Dame de Namur University,1177,0.0306,18929
Occidental College,2023,0.0514,25220
Oceanside College of Beauty,77,0,6837
Ohlone College,10093,0.0334,1604
Orange Coast College,20496,0.0458,984
Otis College of Art and Design,1090,0.2101,27323
Oxnard College,6652,0,439
Hope International University,816,0.0037,10009
Concorde Career College-San Diego,967,0,7326
Palo Alto University,194,0.0258,26517
Pacific Lutheran Theological Seminary,NULL,NULL,4186
Pacific Oaks College,482,0.0021,24985
Pacific School of Religion,NULL,NULL,10813
Pacific States University,15,0.8,13784
Pacific Union College,1583,0.0291,16683
University of the Pacific,3802,0.0665,30355
Palo Verde College,2981,0,468
Palomar College,22589,0.0108,1000
Paris Beauty College,161,0,5294
Pasadena City College,24900,0.0391,1337
Pepperdine University,3434,0.0888,26889
Pitzer College,1076,0.0697,47001
Platt College-San Diego,314,0.0064,15678
Point Loma Nazarene University,2560,0.0055,19120
Pomona College,1635,0.0893,23238
Porterville College,3319,0.0009,347
Westwood College-South Bay,441,0,14821
Professional Institute of Beauty,120,0.025,2585
Santa Ana College,27443,0.0095,560
Pardee RAND Graduate School,NULL,NULL,14437
Shasta School of Cosmetology,53,0,3295
University of Redlands,3710,0.0102,17893
College of the Redwoods,2635,0,772
Salon Success Academy-Upland,190,0.0263,4663
Salon Success Academy-Corona,126,0.0079,7201
Rio Hondo College,13915,0.0015,581
Riverside City College,16547,0.0164,791
Argosy University-San Francisco Bay Area,135,0,12380
Rosemead Beauty School,189,0,355
Dongguk University-Los Angeles,20,0,6519
Rudolf Steiner College,36,0.3889,13024
Sacramento City College,21506,0.0155,437
Saddleback College,18540,0.0225,1557
Samuel Merritt University,522,0.0019,28399
San Diego City College,13920,0.0024,628
Golf Academy of America-Carlsbad,168,0.006,17383
San Diego Mesa College,20838,0.0186,419
San Diego Miramar College,10722,0.0039,501
San Diego State University,27824,0.0482,6721
University of San Diego,5656,0.0674,27197
San Francisco Art Institute,459,0.1786,24660
San Francisco Conservatory of Music,170,0.2824,24730
San Francisco State University,25170,0.0619,6348
San Francisco Theological Seminary,NULL,NULL,5630
University of San Francisco,6745,0.1896,27427
San Joaquin College of Law,NULL,NULL,22919
San Joaquin Delta College,15887,0.0018,460
San Joaquin Valley College-Visalia,5219,0.0002,9816
William Jessup University,1131,0.0027,14330
San Jose City College,7654,0.0018,1503
San Jose State University,26528,0.0526,7716
College of San Mateo,7981,0.0363,1100
Santa Barbara Business College-Bakersfield,562,0,14534
Westwood College-Los Angeles,1689,0,14396
Santa Barbara Business College-Santa Maria,202,0.005,13893
Santa Barbara City College,15826,0.091,1857
Santa Clara University,5447,0.0318,22800
Santa Monica College,27795,0.1142,2437
Santa Rosa Junior College,20334,0.0017,1110
Saybrook University,NULL,NULL,19482
Scripps College,962,0.0426,29662
Wyotech-Fremont,805,0.0012,8433
College of the Sequoias,9650,0.0021,418
Shasta Bible College and Graduate School,39,0,3321
Shasta College,7096,0.0025,779
Sierra College,17296,0.0099,1054
Sierra College of Beauty,173,0,1701
Sierra Valley College of Court Reporting,111,0,8109
Trinity Law School,NULL,NULL,17951
Simpson University,1065,0.016,13361
College of the Siskiyous,1772,0.0023,1256
Charles A Jones Career and Education Center,695,0,60
Skyline College,8690,0.0154,700
San Bernardino Valley College,11590,0.0027,546
Saint Mary's College of California,2949,0.0183,23532
Solano Community College,8450,0.004,693
Sonoma State University,8441,0.019,6952
Pinnacle College,174,0,31738
South Baylo University,107,0.2336,6334
South Coast College,342,0.0029,9285
Vanguard University of Southern California,1941,0.0067,15711
Concorde Career College-Garden Grove,974,0,13757
Southwestern College,17057,0.0032,314
Starr King School for the Ministry,NULL,NULL,10630
Marshall B Ketchum University,NULL,NULL,33097
Southern California Institute of Architecture,263,0.4411,37339
University of Southern California,18392,0.1299,30675
Southwestern Law School,NULL,NULL,34134
Taft College,4830,0.0012,796
Claremont School of Theology,NULL,NULL,3377
Thomas Aquinas College,378,0.037,12606
Marinello Schools of Beauty-Lake Forest,496,0.002,10857
Epic Bible College,208,0,11427
United Education Institute-Huntington Park Campus,3564,0,8130
Concorde Career College-San Bernardino,668,0,13469
Universal College of Beauty Inc-Los Angeles 1,28,0,2099
Concorde Career College-North Hollywood,620,0.0016,13257
Ventura College,11763,0.0018,643
Victor Valley Beauty College Inc,97,0,9556
Victor Valley College,9811,0.0005,394
Berkeley City College,5917,0.0118,1088
Walden University,8658,0.0099,8928
Waynes College of Beauty,34,0,7310
West Hills College-Coalinga,2534,0.0185,680
West Los Angeles College,9292,0.0227,780
West Valley College,7736,0.012,1025
Carrington College-Sacramento,1385,0,15742
Westminster Theological Seminary in California,NULL,NULL,7888
Westmont College,1297,0.0162,20556
Whittier College,1624,0.0382,24728
Woodbury University,1331,0.2186,19323
The Wright Institute,NULL,NULL,21081
Western State College of Law at Argosy University,NULL,NULL,26427
Thomas Jefferson School of Law,NULL,NULL,45599
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,163,0.0307,10376
Yuba College,6062,0.0003,369
The Salon Professional Academy-Grand Junction,75,0,7912
Adams State University,2110,0,6568
Aims Community College,3683,0.0005,2981
Arapahoe Community College,8627,0.008,4555
Bel-Rea Institute of Animal Technology,489,0.002,6473
Everest College-Colorado Springs,330,0,10363
University of Colorado Denver/Anschutz Medical Campus,10786,0.0952,13347
University of Colorado Colorado Springs,9310,0.0104,10048
Redstone College,552,0,12664
University of Colorado Boulder,25873,0.0499,17532
Colorado Christian University,3657,0.0014,13179
Colorado College,2036,0.0639,28609
Concorde Career College-Aurora,761,0.0013,13623
The Art Institute of Colorado,1414,0,14763
Colorado Mountain College,3558,0.0014,2145
Colorado Northwestern Community College,670,0.009,5120
Colorado School of Mines,4383,0.05,18760
Colorado School of Trades,196,0,11934
Colorado State University-Fort Collins,22373,0.0288,12634
Colorado Technical University-Colorado Springs,1139,0,16251
Empire Beauty School-Lakewood,83,0,7741
Community College of Aurora,5347,0.0281,4533
CollegeAmerica-Denver,407,0,17746
Delta Montrose Technical College,239,0,2908
Prince Institute-Rocky Mountains,0,0,15418
Community College of Denver,7725,0.0554,3770
Lincoln College of Technology-Denver,1263,0,17489
Denver Seminary,NULL,NULL,11454
Westwood College-Denver North,342,0,13845
University of Denver,5629,0.0965,26394
Emily Griffith Technical College,3612,0,2256
Fort Lewis College,3609,0.0067,5828
Front Range Community College,15551,0.0156,4561
Glenwood Beauty Academy,47,0,7911
Hair Dynamics Education Center,172,0,9402
Iliff School of Theology,NULL,NULL,17895
International Salon and Spa Academy,263,0,6463
Lamar Community College,476,0.0273,3495
Colorado Mesa University,8413,0.0059,6676
Metropolitan State University of Denver,20583,0.0051,5712
Morgan Community College,800,0.0163,3757
Naropa University,434,0.0207,22064
National American University-Colorado Springs,253,0,11885
National American University-Denver,218,0.0046,15702
Nazarene Bible College,758,0,10171
Northeastern Junior College,1317,0.0046,3792
University of Northern Colorado,9104,0.0122,9425
Otero Junior College,962,0.0551,2731
Everest College-Thornton,342,0,10908
Pikes Peak Community College,11748,0.0074,3942
IBMC College,357,0,7087
Pueblo Community College,4790,0.0027,2614
Red Rocks Community College,7745,0.0155,4636
Regis University,4914,0.0092,14235
Rocky Mountain College of Art and Design,1013,0.001,17017
Montessori Education Center of the Rockies,14,0,7602
Colorado State University-Pueblo,4227,0.0189,4750
Pickens Technical College,1084,0.0443,1726
Intellitec College-Colorado Springs,828,0,17722
Intellitec College-Grand Junction,617,0,7363
Trinidad State Junior College,1183,0.0135,2885
Empire Beauty School-Thornton,132,0,8413
Western State Colorado University,1936,0.0062,7976
Albertus Magnus College,1249,0.0088,12659
Paul Mitchell the School-Danbury,137,0,10483
Asnuntuck Community College,1316,0,3603
Branford Hall Career Institute-Branford Campus,493,0,11519
Lincoln College of New England-Southington,713,0,20794
Bridgeport Hospital School of Nursing,189,0,NULL
University of Bridgeport,3021,0.148,16453
Central Connecticut State University,9600,0.0119,7796
Charter Oak State College,1799,0.0061,7955
Connecticut Center for Massage Therapy-Newington,279,0,6871
Connecticut College,1875,0.0533,28347
Marinello Schools of Beauty-East Hartford,203,0,7150
Porter and Chester Institute of Branford,286,0,18623
University of Connecticut,18016,0.0425,11680
Goodwin College,3291,0.004,15929
Lincoln Technical Institute-East Windsor,1025,0,16046
Eastern Connecticut State University,4793,0.0115,6709
Fairfield University,3841,0.0234,24805
Paul Mitchell the School-North Haven,175,0,12159
Capital Community College,3572,0.0006,1863
Rensselaer Hartford Graduate Center Inc,NULL,NULL,35692
American Institute-West Hartford,419,0,9884
Hartford Seminary,NULL,NULL,13038
University of Hartford,4956,0.0573,16393
Holy Apostles College and Seminary,58,0.3966,10494
Housatonic Community College,4908,0.001,2404
Lyme Academy College of Fine Arts,0,0,20995
Manchester Community College,6564,0.0014,3153
Naugatuck Valley Community College,6443,0.002,3009
Middlesex Community College,2534,0.0008,3095
Mitchell College,710,0.0127,14981
Three Rivers Community College,4161,0.0019,2609
Lincoln Technical Institute-New Britain,459,0,16965
New England Tractor Trailer Training School of Connecticut,310,0.0032,32490
University of New Haven,4974,0.0844,18751
Ridley-Lowell Business & Technical Institute-New London,255,0,11544
Norwalk Community College,5028,0.0153,3683
Northwestern Connecticut Community College,1206,0.0008,2983
Paier College of Art Inc,112,0,13083
Marinello Schools of Beauty-Meriden,390,0,8106
Porter and Chester Institute of Stratford,2378,0.0004,18476
Post University,6594,0.0032,11859
Quinebaug Valley Community College,1729,0,2407
Quinnipiac University,6503,0.0225,27462
Sacred Heart University,4904,0.0104,19851
University of Saint Joseph,930,0.0022,18255
Gateway Community College,7127,0.0053,2679
St Vincent's College,737,0,14381
Southern Connecticut State University,8133,0.0038,8750
Stone Academy-Hamden,436,0,8151
Tri-State College of Acupuncture,NULL,NULL,13676
Trinity College,2262,0.0959,30787
Tunxis Community College,3546,0.0054,3586
Wesleyan University,2907,0.0853,29384
Western Connecticut State University,5206,0.0021,7369
Yale-New Haven Hospital Dietetic Internship,NULL,NULL,3128
Yale University,5473,0.104,15008
Margaret H Rollins School of Nursing at Beebe Medical Center,42,0,5497
