INSTNM,UGDS,UGDS_NRA,TUITFTE
MARICOPA BEAUTY COLLEGE,110,0,2628
GateWay Community College,6767,0.0083,1387
Mesa Community College,7478,0.0091,1572
ITT Technical Institute-Tucson,288,0,15079
ITT Technical Institute-Tempe,456,0,14375
Mohave Community College,153,0.1242,1100
Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,1496,0,151400
MUNDUS INSTITUTE,54,0,1886
Dine College,1587,0,674
Northern Arizona University,11181,0.0179,3002
Northland Pioneer College,1582,0,1017
Ottawa University-Phoenix,1200,0,5754
ARTISTIC BEAUTY COLLEGES-PHOENIX,160,0,2994
Phoenix College,4986,0.011,1549
Cortiva Institute-Scottsdale,329,0,9118
UNIVERSITY OF PHOENIX-PHOENIX CAMPUS,4684,0.0256,14257
Pima Community College,21106,0.0133,1065
Pima Medical Institute-Tucson,510,0,12075
Pima Medical Institute-Albuquerque,409,0,8408
Prescott College,834,0.006,7351
Refrigeration School Inc,328,0,2659
Rio Salado College,1182,0.0025,1679
Roberto-Venn School of Luthiery,30,0.1333,7083
Hair Academy of Safford,46,0,2527
Scottsdale Community College,2383,0.0071,1824
South Mountain Community College,1349,0.003,1684
PHOENIX CAREER COLLEGE,32,0,253
Arizona Christian University,278,0.0108,7057
Tucson College,189,0,57
Universal Technical Institute of Arizona Inc,3035,0.0013,8541
METROPOLITAN COLLEGE,150,0,1775
Western International University,88,0.0341,6633
Empire Beauty School-NW Phoenix,121,0,3146
Yavapai College,3810,0,1834
University of Arkansas at Little Rock,9192,0.0238,3046
University of Arkansas for Medical Sciences,683,0,5464
ABC Beauty College Inc,28,0,5790
Arkansas Baptist College,215,0,3571
Arkansas Beauty School-Little Rock,22,0,1673
Lyon College,503,0.0616,5275
Arkansas College of Barbering and Hair Design,26,0,3586
Arthur's Beauty College Inc-Fort Smith,73,0,1606
University of Arkansas,12565,0.0267,3741
University of Arkansas at Pine Bluff,2971,0.0067,1286
Arkansas State University-Beebe,2399,0,1357
Arkansas State University-Main Campus,8826,0.0114,2115
Arkansas Tech University,5243,0.0135,1856
ARKANSAS VALLEY TECHNICAL INSTITUTE,450,0,132
University of Arkansas at Monticello,2266,0.0022,1166
Arthur's Beauty College Inc-Jacksonville,147,0,0
Baptist Health College-Little Rock,746,0,783
BEE JAYS ACADEMY,23,0,2120
Black River Technical College,1184,0,1814
University of Central Arkansas,7638,0.0228,2511
Central Baptist College,382,0.0079,6356
BLYTHEVILLE ACADEMY OF COSMETOLOGY,26,0,4617
Cossatot Community College of the University of Arkansas,645,0,1012
COTTON BOLL TECHNICAL INSTITUTE,114,0,540
Crowley's Ridge College,175,0,4264
Crowley's Ridge Technical Institute,246,0,353
DE LUXE BEAUTY SCHOOL,23,0,2817
East Arkansas Community College,1241,0,583
Eastern College of Health Vocations-Little Rock,264,0,4916
Imagine-Paul Mitchell Partner School,23,0,3824
FOOTHILLS TECHNICAL INSTITUTE,333,0,503
FOREST ECHOES TECHNICAL INSTITUTE,100,0,1003
National Park Community College,2015,0.0005,940
University of Arkansas Community College-Batesville,1004,0.001,619
GREAT RIVERS TECHNICAL INSTITUTE,154,0,2179
HARDING UNIVERSITY GRADUATE SCHOOL OF RELIGION,NULL,NULL,4798
Harding University,4089,0.0589,6699
Henderson State University,3144,0.0404,2564
Hendrix College,1077,0.0093,7974
Hot Springs Beauty College,57,0,807
Jefferson Regional Medical Center School of Nursing,46,0,579
John Brown University,1517,0.0811,6626
Lees School of Cosmetology,49,0,1397
Career Academy of Hair Design,58,0,2893
MARSHA KAY BEAUTY COLLEGE,19,0,719
Academy of Salon and Spa,24,0,4102
Arkansas State University Mid-South,826,0.0169,817
Arkansas Northeastern College,1574,0,322
Margaret's Hair Academy Inc,20,0,208
New Tyler Barber College Inc,60,0,4317
North Arkansas College,1591,0,629
Northwest Technical Institute,742,0,910
Ouachita Baptist University,1653,0.0399,3886
College of the Ouachitas,835,0.0036,1803
Ozarka College,823,0,762
University of the Ozarks,703,0.1679,5622
University of Arkansas Community College-Morrilton,1414,0.0042,928
Philander Smith College,890,0.0393,5606
Phillips Community College of the University of Arkansas,1483,0,454
Southeast Arkansas College,1622,0.0006,803
Professional Cosmetology Education Center,52,0,2271
Pulaski Technical College,4800,0.004,1139
QUAPAW TECHNICAL INSTITUTE,245,0,626
University of Arkansas Community College-Hope,833,0,920
Rich Mountain Community College,676,0.0044,834
Paul Mitchell the School-Arkansas,49,0,2128
Searcy Beauty College,71,0,914
Williams Baptist College,612,0.0082,4255
SOUTHERN INSTITUTE OF COSMETOLOGY,28,0,1509
South Arkansas Community College,788,0,1342
Southern Arkansas University Main Campus,2747,0.044,1559
Southern Arkansas University Tech,669,0,599
Velvatex College of Beauty Culture,16,0,2279
University of Arkansas-Fort Smith,5310,0.0024,1292
ABRAM FRIEDMAN OCCUPATIONAL CENTER,3819,0,NULL
Academy of Art University,5442,0.2707,15727
ITT Technical Institute-Rancho Cordova,530,0,10923
Academy of Chinese Culture and Health Sciences,NULL,NULL,9212
ACADEMY OF COURT REPORTING INC,284,0,3285
The Academy of Radio and TV Broadcasting,150,0,1649
ACADEMY PACIFIC TRAVEL COLLEGE,139,0.0719,8283
Avalon School of Cosmetology-Alameda,93,0,2998
College of Alameda,2244,0.0419,436
Allan Hancock College,5921,0.0012,337
American Academy of Dramatic Arts-Los Angeles,177,0.0847,16212
American Baptist Seminary of the West,NULL,NULL,4335
American Film Institute Conservatory,NULL,NULL,15154
American Beauty College,20,0,74
AMERICAN INTERCONTINENTAL UNIVERSITY,1108,0.0659,135390
American Career College-Los Angeles,1152,0,8137
American Conservatory Theater,5,0,17552
American River College,18939,0.0048,253
BRYMAN COLLEGE-HAYWARD,596,0.0017,5019
Antelope Valley College,6895,0,563
Art Center College of Design,1375,0.1665,19274
Associated Technical College-Los Angeles,191,0,33802
Associated Technical College-San Diego,142,0,NULL
ASSOCIATED TECHNICAL COLLEGE,49,0,NULL
Azusa Pacific University,4059,0.0232,11894
Bakersfield College,11856,0.0047,362
Barstow Community College,1938,0.001,381
Bellus Academy-National City,136,0,2979
BETHANY COLLEGE OF THE ASSEMBLIES OF GOD,548,0.0164,8628
Bethesda University,125,0.488,6777
Biola University,3049,0.0298,11209
BROOKS COLLEGE,1777,0,6075
Brooks Institute,1421,0.0239,16164
Brownson Technical School,61,0,3945
Bryan University,207,0,120123
Butte College,7730,0.0211,533
Phillips Graduate Institute,NULL,NULL,14822
California Institute of Integral Studies,37,0,8614
CALIFORNIA PARAMEDICAL AND TECHNICAL COLLEGE,418,0,4908
Cabrillo College,6844,0.0113,474
California Baptist University,1596,0.0132,9583
California College of the Arts,1199,0.0659,19107
University of California-Hastings College of Law,NULL,NULL,5391
California Institute of Technology,939,0.0767,7075
California Lutheran University,1891,0.0222,10866
California Polytechnic State University-San Luis Obispo,17442,0.013,1985
CALIFORNIA SCHOOL OF PROFESSIONAL PSYCH-FRESNO,NULL,NULL,47084
ALLIANT INTERNATIONAL UNIVERSITY,NULL,NULL,11324
Alliant International University-San Diego,498,0.2631,3825
CALIFORNIA SCHOOL OF PROFESSIONAL PSYCH-ALAMEDA,NULL,NULL,13858
California State University-Bakersfield,5631,0.0224,2007
California State University-Stanislaus,5927,0.0147,1345
California State University-San Bernardino,11432,0.0295,1951
California State Polytechnic University-Pomona,17571,0.0437,2036
California State University-Chico,14356,0.0252,2260
California State University-Dominguez Hills,8222,0.0174,2404
California State University-Fresno,17459,0.1045,226
California State University-Fullerton,26634,0.0378,4429
California State University-East Bay,10013,0.0614,2917
California State University-Long Beach,28310,0.0533,2382
California State University-Los Angeles,14573,0.0491,2631
California State University-Northridge,26144,0.0413,742
California State University-Sacramento,22871,0.018,2251
University of California-Berkeley,23834,0.0295,6243
University of California-Davis,22646,0.0158,4653
University of California-Irvine,19179,0.0265,4521
University of California-Los Angeles,24899,0.0282,5827
University of California-Riverside,14122,0.0196,5023
University of California-San Diego,19059,0.0252,4814
University of California-San Francisco,35,0,4181
University of California-Santa Barbara,17705,0.0114,4371
University of California-Santa Cruz,12839,0.0108,5223
Sofia University,NULL,NULL,15180
California Beauty School,74,0,1111
California Christian College,83,0.0843,5557
CALIFORNIA COLLEGE FOR HEALTH SCIENCES,123,0,5948
Le Cordon Bleu College of Culinary Arts-San Francisco,1378,0.0769,1907
California Hair Design Academy,214,0,717
California Institute of the Arts,671,0.0924,14618
The California Maritime Academy,719,0.0292,2927
CALIFORNIA PARAMEDICAL AND TECHNICAL COLLEGE,196,0,5220
California Western School of Law,NULL,NULL,20407
Canada College,3163,0.0218,652
College of the Canyons,5549,0.0211,391
Career Academy of Beauty,158,0,1920
Casa Loma College-Van Nuys,118,0,5738
CET-San Diego,103,0,2565
CET-Sobrato,362,0,1495
CET-El Centro,161,0,258
CET-San Bernardino,40,0,7269
CET-Watsonville,80,0,2166
CET-Gilroy,120,0,638
CET-Salinas,72,0,630
Cerritos College,14277,0.0269,429
Cerro Coso Community College,2713,0.0041,416
Chabot College,9849,0.0145,455
Chaffey College,9949,0.0152,586
Chapman University,3217,0.0339,11569
Charles R Drew University of Medicine and Science,106,0,11872
Concordia University-Irvine,922,0.0043,8884
San Diego Christian College,613,0.0131,10140
Church Divinity School of the Pacific,NULL,NULL,5060
Citrus College,10260,0.035,576
City College of San Francisco,16168,0.0493,746
CITY UNIVERSITY-LOS ANGELES,1222,0,919
Claremont Graduate University,NULL,NULL,20562
Claremont McKenna College,1099,0.0318,15652
Milan Institute-Visalia,468,0,2578
CLEVELAND CHIROPRACTIC COLLEGE OF LOS ANGELES,128,0.0391,14614
Clovis Adult Education,1148,0,1673
Coastline Community College,4338,0.0037,863
Cogswell College,369,0.0108,6573
Coleman University,900,0,13809
COBA Academy,93,0,1693
COLLEGE OF OCEANEERING,462,0.0065,2621
Western University of Health Sciences,NULL,NULL,18217
Columbia College,1738,0.0023,1071
Columbia College-Hollywood,137,0.0584,0
El Camino College-Compton Center,3049,0.0039,356
SAN FERNANDO BEAUTY ACADEMY,275,0,4384
Contra Costa College,2935,0.0215,398
Cosumnes River College,11627,0.0068,441
Crafton Hills College,3333,0.0054,384
Cuesta College,6632,0.0047,447
Cuyamaca College,4797,0.0179,987
CYNTHIAS BEAUTY ACADEMY,296,0,1561
Cypress College,8627,0.0046,385
D-Q UNIVERSITY,251,0,2066
De Anza College,11478,0.0813,531
Marinello Schools of Beauty-Hemet,125,0,631
DEEP SPRINGS COLLEGE,15,0,0
Dell'Arte International School of Physical Theatre,33,0.2121,8414
College of the Desert,4623,0.0318,851
Design Institute of San Diego,423,0.0496,9969
DEVRY UNIVERSITY-CALIFORNIA,8665,0.0202,8580
Diablo Valley College,10294,0.0639,681
Dominican University of California,981,0.0377,12085
Dominican School of Philosophy & Theology,10,0,11813
DON BOSCO TECHNICAL INSTITUTE,184,0,31091
East Los Angeles College,8623,0.0337,385
Marinello Schools of Beauty-Santa Clara,60,0.2167,NULL
CENTERS FOR EDUCATION AND TECHNOLOGY,12060,0.0119,887
El Camino Community College District,15395,0.0412,709
Elegance International,56,0.0357,2169
ELEGANTE BEAUTY COLLEGE,39,0,3418
Marinello Schools of Beauty-Burbank,43,0,3593
Marinello Schools of Beauty-Moreno Valley,59,0,2989
Emperor's College of Traditional Oriental Medicine,0,0,15167
Empire College,1048,0,2852
Evergreen Valley College,4758,0.0057,449
Fashion Institute of Design & Merchandising-Los Angeles,3230,0.0916,16504
FASHION CAREERS OF CALIFORNIA,35,0.0571,17224
Fashion Institute of Design & Merchandising-San Francisco,839,0.0417,17945
Fashion Institute of Design & Merchandising-Orange County,336,0.0089,18702
Feather River Community College District,634,0.0032,378
Federico Beauty Institute,188,0,3735
Fielding Graduate University,NULL,NULL,13508
Five Branches University,0,0,7029
Foothill College,6372,0.1073,991
Fredrick and Charles Beauty College,48,0,1089
Fresno City College,11523,0.0125,220
Fresno Pacific University,1180,0.0305,7631
Fuller Theological Seminary in California,NULL,NULL,6472
Fullerton College,13406,0.0133,280
GALEN COLLEGE OF MEDICAL AND DENTAL ASSISTANTS,118,0,NULL
GALEN COLLEGE OF MEDICAL AND DENTAL ASSISTANTS,181,0,8510
GALEN COLLEGE OF MEDICAL AND DENTAL ASSISTANTS,46,0,NULL
Gavilan College,2260,0.0013,227
Gemological Institute of America-Carlsbad,4450,0.1047,29633
Glendale Community College,11276,0.0367,655
Glendale Career College,617,0,7916
GOLDEN GATE UNIVERSITY-MONTEREY,82,0.0854,10735
Golden Gate University-San Francisco,132,0.1515,10845
Golden West College,9773,0.0152,620
Graduate Theological Union,NULL,NULL,3889
Grossmont College,14361,0.0449,313
Salon Success Academy-Riverside,39,0,638
Hartnell College,4826,0.0064,436
Harvey Mudd College,699,0.0272,16751
Heald College-Rancho Cordova,642,0.0062,10181
Heald College-Fresno,739,0,9263
Heald College-San Jose,888,0.0135,7773
Heald College-San Francisco,783,0.0192,8791
Heald College-Concord,958,0.0063,8830
Hilltop Beauty School,158,0,647
Holy Names University,532,0.032,9806
Pacifica Graduate Institute,NULL,NULL,20219
Humboldt State University,6718,0.0058,2161
Humphreys College-Stockton and Modesto Campuses,280,0,9571
HUNTINGTON COLLEGE OF DENTAL TECHNOLOGY,133,0,5491
Imperial Valley College,2352,0.0038,370
Institute for Business and Technology,342,0,7824
INSTITUTE OF COMPUTER TECHNOLOGY,218,0.2339,1009
Interior Designers Institute,414,0.0266,6902
INTERNATIONAL AIR ACADEMY,128,0,4277
Toni & Guy Hairdressing Academy-Santa Monica,48,0,2598
Irvine Valley College,5399,0.0595,772
ITT Technical Institute-National City,944,0,13753
ITT Technical Institute-San Dimas,859,0,13125
ITT Technical Institute-Orange,666,0,12268
Bellus Academy-El Cajon,195,0,3625
JESUIT SCHOOL OF THEOLOGY AT BERKELEY,NULL,NULL,16635
John F. Kennedy University,172,0,11580
American Jewish University,98,0.0816,13432
Reedley College,6697,0.0081,367
Life Pacific College,438,0.0046,6710
Argosy University-The Art Institute of California-San Diego,785,0.0586,5798
University of La Verne,3664,0.0049,9758
Laguna College of Art and Design,322,0.0559,14536
LAKE FOREST BEAUTY COLLEGE,106,0.0377,NULL
Lake Tahoe Community College,1142,0.0026,531
Lancaster Beauty School,189,0,3518
Laney College,3627,0.0651,361
Lassen Community College,963,0.0052,460
Life Chiropractic College West,NULL,NULL,13552
Southern California Seminary,96,0.1875,2676
La Sierra University,1390,0.0899,8787
Loma Linda University,876,0.0457,18790
Long Beach City College,12776,0.0142,447
Southern California University of Health Sciences,NULL,NULL,13611
Los Angeles Harbor College,3588,0.0125,467
Los Angeles Pierce College,10215,0.0291,374
Los Angeles Southwest College,2560,0.0023,626
Los Angeles Trade Technical College,3934,0.0074,499
Los Angeles Valley College,6991,0.0094,397
The Master's College and Seminary,1129,0.0381,8768
Los Angeles City College,8860,0.0424,468
Los Angeles County College of Nursing and Allied Health,251,0,3660
Los Angeles Mission College,2786,0.0201,367
Los Medanos College,4562,0.0055,368
Argosy University-The Art Institute of California-San Francisco,506,0.0277,12293
Loyola Marymount University,5146,0.019,18809
Manchester Beauty College,79,0,4623
Tulare Beauty College,63,0,3079
Lyles Bakersfield College of Beauty,125,0,2007
Lyles Fresno College of Beauty,54,0,6273
Lytles Redwood Empire Beauty College Inc,78,0,4460
MTI Business College Inc,203,0,604
MTI College,1117,0,375
Brightwood College-Sacramento,215,0,9547
Brightwood College-San Diego,720,0,12715
Brightwood College-Vista,538,0,1558
College of Marin,2726,0.0227,982
Marinello Schools of Beauty-Los Angeles,78,0,506
MARINELLO SCHOOL OF BEAUTY,48,0,506
MARINELLO SCHOOL OF BEAUTY,58,0,2223
MARINELLO SCHOOL OF BEAUTY,61,0,658
MARINELLO SCHOOL OF BEAUTY,82,0,1207
MARINELLO SCHOOL OF BEAUTY,89,0,897
MARINELLO SCHOOL OF BEAUTY,58,0,1448
MARINELLO SCHOOL OF BEAUTY,38,0,2889
MARINELLO SCHOOL OF BEAUTY,107,0,1762
MARINELLO SCHOOL OF BEAUTY,61,0,1535
Marymount California University,745,0.2094,16589
Mendocino College,2177,0,280
Menlo College,661,0.1165,10474
MENNONITE BRETHREN BIBLICAL SEMINARY,NULL,NULL,3657
Merced College,5662,0.0085,574
Merritt College,2055,0.0219,440
Mills College,763,0.0223,39932
MiraCosta College,8139,0.0248,533
Marinello Schools of Beauty-San Francisco,170,0,189
Mission College,4816,0.0226,968
Modern Beauty Academy,68,0,3039
Brightwood College-North Hollywood,476,0,3141
Modesto Junior College,12682,0.0079,160
Moler Barber College,15,0,2031
Middlebury Institute of International Studies at Monterey,14,0.3571,11223
Monterey Peninsula College,3773,0.0323,543
MONTESSORI WESTERN TEACHER TRAINING PROGRAM,5,0,NULL
Moorpark College,6584,0.0135,449
MORO BEAUTY COLLEGE,60,0,NULL
Mt San Antonio College,19828,0.0259,740
Mount Saint Mary's University,1206,0,11846
Mt San Jacinto Community College District,4656,0.0002,254
Musicians Institute,627,0.2887,16780
Napa Valley College,3162,0.0092,484
BRYMAN COLLEGE,478,0,5782
Everest College-Reseda,1275,0,6045
BRYMAN COLLEGE,730,0.0096,7941
BRYMAN COLLEGE-SAN JOSE,609,0.0016,16323
Everest College-Gardena,1393,0.0022,6023
Everest College-Alhambra,601,0.0017,7856
Everest College-San Bernardino,643,0,13046
The National Hispanic University,278,0.0791,3133
National Holistic Institute,461,0,5105
National University,4776,0.0136,2473
NEW COLLEGE OF CALIFORNIA,618,0.0049,29778
Newschool of Architecture and Design,6,0,25
MARINELLO SCHOOL OF BEAUTY,106,0,2205
Newberry School of Beauty,129,0,2992
North Adrian's College of Beauty Inc,87,0.1494,0
North-West College-Pomona,151,0,0
North-West College-West Covina,229,0,2800
North-West College-Pasadena,76,0,0
Notre Dame de Namur University,987,0.0567,12948
Occidental College,1795,0.0323,14074
Oceanside College of Beauty,110,0,2745
Ohlone College,3911,0.0174,488
OPPORTUNITIES INDUSTRIALIZATION CENTER-WEST,401,0,310
Orange Coast College,18205,0.0292,486
Otis College of Art and Design,954,0.1216,19130
Oxnard College,2800,0.0214,663
Hope International University,925,0.04,7750
Concorde Career College-San Diego,506,0,6383
Palo Alto University,NULL,NULL,22430
Pacific Lutheran Theological Seminary,NULL,NULL,5133
Pacific Oaks College,261,0.0038,13521
Pacific School of Religion,NULL,NULL,6825
Pacific States University,28,0.9643,0
Pacific Union College,1358,0.0825,11414
University of the Pacific,3213,0.0274,18764
PALMER COLLEGE OF CHIROPRACTIC-WEST,NULL,NULL,19061
Palo Verde College,797,0,119
Palomar College,13818,0.0161,460
PARAMOUNT SCHOOL OF BEAUTY,47,0,93
Paris Beauty College,274,0,1705
Pasadena City College,18212,0.0496,1005
PATTEN COLLEGE,382,0,6640
Pepperdine University,3114,0.0636,16006
Pitzer College,719,0.0278,19214
Platt College-San Diego,259,0,7819
Point Loma Nazarene University,2389,0.0105,10753
Pomona College,1531,0.0183,15384
Porterville College,2515,0.002,379
Westwood College-South Bay,50,0,9274
Professional Institute of Beauty,119,0,4001
LAREI,NULL,NULL,32000
Santa Ana College,9212,0.0361,225
Pardee RAND Graduate School,NULL,NULL,41923
University of Redlands,2469,0.0138,10346
College of the Redwoods,4958,0.0022,473
Salon Success Academy-Upland,51,0,3063
Salon Success Academy-Corona,18,0,0
Rio Hondo College,10480,0.0215,423
Riverside City College,16328,0.013,317
Argosy University-San Francisco Bay Area,25,0,7476
Rosemead Beauty School,173,0,2688
Dongguk University-Los Angeles,0,0,40
Sacramento City College,15283,0.0105,325
Saddleback College,8861,0.0281,413
ST JOHNS SEMINARY COLLEGE,84,0.0714,8287
SAMRA UNIVERSITY OF ORIENTAL MEDICINE,248,0.254,1334
Samuel Merritt University,256,0,16523
San Diego City College,9792,0.0106,328
Golf Academy of America-Carlsbad,194,0.1546,4478
San Diego Mesa College,16443,0.0191,190
San Diego Miramar College,6450,0.009,536
San Diego State University,28004,0.0304,2076
University of San Diego,4830,0.0259,18777
San Francisco Art Institute,416,0.1106,14331
San Francisco Conservatory of Music,153,0.1961,14015
San Francisco State University,21806,0.0655,3076
San Francisco Theological Seminary,NULL,NULL,3330
University of San Francisco,4569,0.0685,13439
San Joaquin College of Law,34,0,17674
San Joaquin Delta College,9507,0.0066,312
SAN JOAQUIN GENERAL HOSPITAL SCHOOL OF RAD TECHN,17,0,313
San Joaquin Valley College-Visalia,643,0,9640
SAN JOAQUIN VALLEY COLLEGE,677,0,9650
William Jessup University,313,0.0671,7941
San Jose City College,4243,0.0113,444
San Jose State University,22782,0.0454,2837
College of San Mateo,6881,0.0209,696
Santa Barbara Business College-Bakersfield,259,0,NULL
Westwood College-Los Angeles,606,0,10207
Santa Barbara Business College-Santa Maria,212,0,NULL
Santa Barbara City College,8404,0.0544,702
Santa Clara University,4363,0.0245,11362
Santa Monica College,16102,0.1416,1221
Santa Rosa Junior College,12153,0.0071,607
Saybrook University,NULL,NULL,26206
Scripps College,825,0.0194,17361
Wyotech-Fremont,1039,0,17157
College of the Sequoias,9531,0.0019,200
Shasta Bible College and Graduate School,83,0.0361,1901
Shasta College,5230,0.0031,313
Sierra College,10205,0.0101,366
Sierra College of Beauty,58,0,64
Sierra Valley College of Court Reporting,114,0,3880
Simpson University,1028,0.0068,9213
College of the Siskiyous,1203,0.0083,598
Charles A Jones Career and Education Center,3177,0,139
Skyline College,5566,0.018,492
San Bernardino Valley College,8381,0.0021,153
Saint Mary's College of California,2756,0.0239,13902
Solano Community College,6609,0.0024,367
Sonoma State University,6874,0.0156,2642
Pinnacle College,99,0.0101,3946
South Baylo University,230,0.4174,367
South Coast College,339,0,2400
Vanguard University of Southern California,1602,0.0062,9071
Concorde Career College-Garden Grove,660,0,8324
Southwestern College,11095,0.0023,381
St John's Seminary,NULL,NULL,12936
Starr King School for the Ministry,NULL,NULL,4925
Marshall B Ketchum University,NULL,NULL,21777
Southern California Institute of Architecture,19,0.1579,31692
University of Southern California,16021,0.0737,15443
Southwestern Law School,NULL,NULL,23236
Taft College,1153,0.0095,370
Claremont School of Theology,NULL,NULL,4930
Thomas Aquinas College,330,0.0848,12808
Marinello Schools of Beauty-Lake Forest,24,0,2873
TRAVEL AND TRADE CAREER INSTITUTE,205,0,1886
TRAVEL UNIVERSITY INTERNATIONAL,49,0.5714,12272
Epic Bible College,209,0,2669
UNION INSTITUTE & UNIVERSITY,187,0.0107,12426
United Education Institute-Huntington Park Campus,339,0,9025
Concorde Career College-San Bernardino,775,0,5823
Universal College of Beauty Inc-Los Angeles 1,52,0,652
VALLECITOS CET INC,28,0,0
Concorde Career College-North Hollywood,673,0,7473
Ventura College,4975,0.0127,587
Victor Valley Beauty College Inc,93,0,1740
Victor Valley College,6791,0.0016,219
