INSTNM,UGDS,UGDS_NRA,TUITFTE
Spencerian College-Louisville,1202,0.0017,6845
Sullivan University,2909,0.0031,21908
Thomas More College,1387,0.0036,17410
Transylvania University,1153,0.0017,11558
Trend Setters' Academy of Beauty Culture-Louisville,100,0,9040
Union College,766,0.0431,9042
Western Kentucky University,15731,0.0155,5209
Central Louisiana Technical Community College,359,0,627
American School of Business,129,0,586
Louisiana Technical College-Ascension Campus,276,0.0036,587
Louisiana Technical College-Ward H. Nash-Avoyelles Campus,216,0,475
Ayers Career College,363,0,2073
Bastrop Beauty School Inc,41,0,2500
Louisiana Technical College-Bastrop Campus,124,0,705
Baton Rouge General Medical Center-School of Nursing,78,0,6963
Baton Rouge General Medical Center-School of Radiologic Technology,15,0,1330
Baton Rouge School of Computers,46,0,6339
Capital Area Technical College,696,0,581
Bossier Parish Community College,3828,0.0016,1833
Cameron College,145,0,10084
Centenary College of Louisiana,829,0.0169,8981
Cloyd's Beauty School 1 Inc,43,0,1948
Louisiana Technical College-Shelby Jackson Campus,125,0,420
Crescent City Bartending School,496,0,766
D'Jay's School of Beauty Arts and Sciences,102,0,5159
Delgado Community College,13015,0.0062,2428
Delta School of Business and Technology,328,0,8219
Louisiana Technical College-Delta-Ouachita Campus,336,0,513
Demmons School of Beauty,43,0,3365
Denham Springs Beauty School,88,0,3072
Dillard University,851,0.0118,13855
Nunez Community College,1051,0,686
Louisiana Technical College-Evangeline Campus,133,0,672
Louisiana Technical College-Florida Parishes,116,0,474
Louisiana Technical College-Folkes Campus,483,0,158
Grambling State University,4803,0.1006,2998
Louisiana Technical College-Gulf Area Campus,268,0,661
Guy's Shreveport Academy of Cosmetology Inc,97,0.0103,9700
Louisiana Technical College-Hammond Area Branch Campus,212,0,550
Louisiana Technical College-Huey P Long Campus,135,0,798
ITI Technical College,426,0,11589
Louisiana Technical College-Morgan Smith Campus,85,0,452
Louisiana Technical College-Jefferson Campus,159,0,367
Louisiana Technical College-West Jefferson Campus,87,0,228
John Jay Beauty College,0,0,NULL
John Jay Beauty College,124,0,2500
Louisiana State University Health Sciences Center-New Orleans,740,0.0041,7106
Louisiana State University-Alexandria,2355,0.0021,3102
Louisiana State University and Agricultural & Mechanical College,23057,0.0146,5540
Louisiana State University-Eunice,2621,0.0008,1314
Louisiana State University-Shreveport,3111,0.0174,2594
Louisiana Technical College-Lafayette Campus,911,0,517
Aveda Institute-Baton Rouge,103,0,89252
Aveda Institute-Lafayette,100,0,102833
Louisiana Academy of Beauty,49,0,1920
Louisiana College,860,0.0105,6785
Opelousas School of Cosmetology,10,0,436
Louisiana Tech University,7630,0.0304,4005
Loyola University New Orleans,2602,0.0277,15325
Louisiana Technical College-Mansfield Campus,115,0,371
McNeese State University,6856,0.0346,2852
Louisiana Technical College-Natchitoches Campus,189,0,1482
University of New Orleans,8486,0.0418,4679
Nicholls State University,5963,0.0171,3148
Louisiana Technical College-North Central Campus,92,0,850
University of Louisiana at Monroe,7477,0.0106,3234
Louisiana Technical College-Northeast LA Branch Campus,152,0,812
Northwest Louisiana Technical College,540,0,504
Notre Dame Seminary Graduate School of Theology,NULL,NULL,8629
Northwestern State University of Louisiana,7440,0.0052,3424
Louisiana Technical College-Oakdale Campus,204,0,500
University of Holy Cross,1056,0,9784
Our Lady of the Lake College,1802,0,4994
Pat Goins Benton Road Beauty School,25,0,1041
Celebrity Stylist Beauty School,13,0,2116
Pat Goins Ruston Beauty School,27,0,1934
Pineville Beauty School,49,0,1747
Louisiana Technical College-Jumonville Memorial,82,0,607
Louisiana Technical College-River Parishes Campus,713,0,377
Aveda Institute-Covington,122,0,90968
Ronnie & Dormans School of Hair Design,22,0,3466
Louisiana Technical College-Ruston Campus,143,0,1165
Louisiana Technical College-Sabine Valley Campus,96,0,628
Saint Joseph Seminary College,153,0,8533
Louisiana Technical College-Shreveport-Bossier Campus,718,0,519
Vanguard College of Cosmetology-Slidell,124,0,12640
South Louisiana Beauty College,38,0,3909
Fletcher Technical Community College,855,0,1315
Remington College-Lafayette Campus,458,0,10909
Louisiana Technical College-Acadian Campus,178,0,749
SOWELA Technical Community College,1752,0,1135
Stevensons Academy of Hair Design,93,0,2371
Southeastern Louisiana University,12898,0.0122,3414
Southern University and A & M College,6264,0.0078,2998
Southern University at New Orleans,2412,0,2334
Southern University at Shreveport,2422,0.0008,1442
University of Louisiana at Lafayette,14240,0.0172,3131
Northshore Technical Community College,476,0,432
Louisiana Technical College-T H Harris Campus,482,0,708
Louisiana Technical College-Tallulah Campus,175,0,623
Louisiana Technical College-Teche Area Campus,328,0,572
Louisiana Technical College-Lafourche Campus,185,0,429
Tulane University of Louisiana,6692,0.0303,17420
Louisiana Technical College-Charles B Coreil Campus,179,0,428
Louisiana Technical College-Lamar Salter Campus,186,0,592
Louisiana Technical College-Westside Campus,66,0,1571
Xavier University of Louisiana,2435,0.023,10654
South Central Louisiana Technical College,246,0,590
Kaplan University-Maine Campus,1245,0,784
College of the Atlantic,312,0.1346,27037
Bangor Theological Seminary,7,0,8712
Bates College,1776,0.0546,35763
Beal College,399,0,5151
Bowdoin College,1717,0.0297,28002
Maine College of Health Professions,126,0,2975
Central Maine Medical Center School of Radiologic Technology,26,0,4485
Central Maine Community College,2018,0,3327
Colby College,1847,0.0536,25567
Eastern Maine Community College,1668,0.0036,2391
Husson University,2229,0.017,10260
Kennebec Valley Community College,1494,0,976
The Landing School,70,0.0429,16214
University of Maine at Augusta,4215,0.0005,4235
University of Maine at Farmington,2090,0.001,5966
University of Maine at Fort Kent,786,0.2239,5560
University of Maine at Machias,571,0.0333,4216
University of Maine,8868,0.009,7376
Maine Maritime Academy,868,0.0058,11730
University of Maine at Presque Isle,1255,0.2295,4133
Mercy Hospital School of Radiologic Technology,10,0,2728
University of New England,2113,0.008,17269
Northern Maine Community College,787,0.0343,734
Empire Beauty School-Maine,265,0,7356
Maine College of Art,341,0,19415
Saint Joseph's College of Maine,1901,0,11948
Spa Tech Institute-Westbrook,135,0,5679
Southern Maine Community College,5235,0.0103,2445
University of Southern Maine,6489,0,6825
Thomas College,737,0.0014,9587
Unity College,539,0.0019,12957
Washington County Community College,320,0,1507
Aaron's Academy of Beauty,61,0,4387
Aesthetics Institute of Cosmetology,32,0,1980
Allegany College of Maryland,2871,0.0003,2904
Anne Arundel Community College,12492,0.0091,2906
Brightwood College-Towson,464,0,341
Award Beauty School,140,0,5888
Baltimore Hebrew University Inc,2,0,6248
Baltimore Studio of Hair Design,76,0,1767
Baltimore City Community College,6633,0.081,1648
University of Baltimore,2610,0.0123,11739
Baltimore International College,482,0.0104,12225
Bowie State University,4161,0.0079,4857
Capitol Technology University,296,0.0203,16474
Cecil College,2086,0.0043,3925
College of Southern Maryland,6687,0.0024,3508
Chesapeake College,2043,0.002,2950
Washington Adventist University,850,0.0012,9764
Coppin State University,3201,0.0422,1333
Delmarva Beauty Academy,68,0,8130
North American Trade Schools,486,0.0144,5130
Frederick Community College,5012,0.0028,3612
Frostburg State University,4470,0.0034,5363
Garrett College,656,0.0229,2724
Goucher College,1434,0.0091,16261
Kaplan University-Hagerstown Campus,1043,0,2442
Hagerstown Community College,3219,0,4334
Harford Community College,4922,0.0071,3295
Hood College,1385,0.0202,12289
Howard Community College,7143,0.0608,4755
The Colorlab Academy of Hair,13,0,6386
Johns Hopkins University,5549,0.0647,19436
L'Academie de Cuisine,108,0,12743
Lincoln College of Technology-Columbia,1227,0,12540
Loyola University Maryland,3697,0.0065,19886
Maryland Beauty Academy,35,0,2914
University of Maryland-University College,21061,0.0198,12251
University of Maryland  Baltimore,851,0.0588,12612
University of Maryland-Baltimore County,9468,0.0356,7217
University of Maryland-College Park,25852,0.0197,10236
Maryland Institute College of Art,1848,0.0368,21126
University of Maryland Eastern Shore,3716,0.0266,3318
Fortis Institute-Towson,553,0,5041
Montgomery Beauty School,106,0,6499
Montgomery College,18004,0.084,3684
Morgan State University,6090,0.0448,6010
Mount St Mary's University,1632,0.0098,12310
Ner Israel Rabbinical College,396,0.0455,1606
Hair Academy Inc-New Carrollton,201,0,7294
Notre Dame of Maryland University,1304,0.0268,11858
Prince George's Community College,10752,0.0376,3950
Brightwood College-Baltimore,1679,0,609
Robert Paul Academy of Cosmetology Arts & Sciences,43,0,6759
Maryland Beauty Academy of Essex,49,0,2185
St. Mary's Seminary & University,5,0,5483
Salisbury University,7025,0.0065,5698
St Mary's College of Maryland,1991,0.0141,10520
Sojourner-Douglass College,1156,0.0234,8869
St John's College,489,0.0225,22007
Brightwood College-Beltsville,725,0,507
Towson University,16805,0.0289,6180
Maryland University of Integrative Health,NULL,NULL,15133
International Beauty School,61,0,1184
Stevenson University,3118,0.0029,11785
Washington Bible College-Capital Bible Seminary,241,0.0207,8092
Washington College,1275,0.0243,21108
Washington Theological Union,NULL,NULL,7735
McDaniel College,1720,0.0052,11668
Wor-Wic Community College,3278,0,2698
American International College,1668,0.0312,11145
Amherst College,1697,0.0725,21557
Andover Newton Theological School,NULL,NULL,11877
Anna Maria College,978,0.0051,10887
Assumption College,2320,0.0073,14038
Atlantic Union College,531,0,11306
Babson College,1851,0.2015,27048
Bancroft School of Massage Therapy,82,0,17110
Boston Baptist College,93,0.0538,9604
Bay Path University,1409,0.0078,11559
Bay State College,745,0,16667
Bay State School of Technology,197,0,15558
Becker College,1741,0,16569
Bentley University,4248,0.0782,24222
Berklee College of Music,4054,0.2284,23258
Berkshire Community College,1841,0.0217,3015
Empire Beauty School-Boston,176,0,8710
Boston Architectural College,665,0,14465
Boston Graduate School of Psychoanalysis Inc,NULL,NULL,15025
Boston College,9404,0.0247,24241
The Boston Conservatory,501,0,22301
Boston University,16474,0.0721,22511
Brandeis University,3169,0.0767,15981
Bridgewater State University,8310,0.0078,6074
Bristol Community College,6598,0.0036,2808
Signature Healthcare Brockton Hospital School of Nursing,289,0,15803
Bunker Hill Community College,7313,0.0855,3239
Butera School of Art,27,0,24844
Cambridge College,1488,0.0282,19944
Cape Cod Community College,3432,0.0067,3034
Catherine Hinds Institute of Esthetics,212,0,9879
Laboure College,578,0.0069,16308
Clark University,2293,0.0837,15569
Conway School of Landscape Design,NULL,NULL,27463
Curry College,2607,0.0077,17302
Lincoln Technical Institute-Somerville,478,0.0042,3714
Dean College,1159,0.1001,16152
Diman Regional Technical Institute,65,0,NULL
National Aviation Academy of New England,146,0.0137,2217
Eastern Nazarene College,798,0,17420
Emerson College,3418,0.0275,21042
Emmanuel College,2034,0.0088,14272
Blaine the Beauty Career School-Waltham,117,0,8263
Endicott College,2178,0.0243,11880
Episcopal Divinity School,NULL,NULL,3625
Rob Roy Academy-Fall River,121,0,6560
Fisher College,1230,0.0024,10817
Fitchburg State University,3797,0.0024,4280
Framingham State University,3448,0.0075,4416
Benjamin Franklin Institute of Technology,529,0,12023
Gordon College,1587,0.0277,18008
Gordon-Conwell Theological Seminary,NULL,NULL,6676
Greenfield Community College,1969,0,4102
Hallmark Institute of Photography,213,0.0469,30670
Hampshire College,1402,0.0392,27887
Harvard University,7156,0.0967,22725
Hebrew College,6,0,58413
Hellenic College-Holy Cross Greek Orthodox School of Theology,69,0.1014,7193
Henris School of Hair Design,57,0,8926
College of the Holy Cross,2866,0.0126,22689
Holyoke Community College,6131,0.0062,2887
Gibbs College-Boston,195,0,11904
Kay Harvey Academy of Hair Design,60,0,5524
La Baron Hairdressing Academy-Brockton,64,0.0156,9854
La Baron Hairdressing Academy-New Bedford,42,0,3351
Lasell College,1374,0.0284,14578
Lawrence Memorial Hospital School of Nursing,321,0.0031,11622
Lesley University,1607,0.0168,14795
Longy School of Music of Bard College,42,0.2381,23918
Lowell Academy Hairstyling Institute,77,0,5174
University of Massachusetts-Lowell,8633,0.0073,9032
Mansfield Beauty Schools-Springfield,40,0,7197
Mansfield Beauty Schools-Quincy,81,0,7483
Marian Court College,203,0.0296,10184
University of Massachusetts-Amherst,19964,0.0095,8780
University of Massachusetts-Boston,9564,0.033,9320
Massachusetts Bay Community College,4577,0.0269,3430
MCPHS University,1180,0.0059,23631
Massachusetts College of Art and Design,1696,0.023,9386
Massachusetts Institute of Technology,4138,0.0911,22810
Massachusetts Maritime Academy,1071,0.0056,6903
University of Massachusetts Medical School Worcester,NULL,NULL,6385
William James College,NULL,NULL,26584
Massachusetts School of Barbering,67,0,6496
Massasoit Community College,5453,0.0044,3003
Merrimack College,2083,0.0173,16296
MGH Institute of Health Professions,47,0,19859
Middlesex Community College,7569,0.0089,3449
Montserrat College of Art,278,0.0072,18147
Mount Holyoke College,2210,0.1824,18255
Mount Ida College,1460,0,14806
Mount Wachusett Community College,3907,0.0118,3491
Cortiva Institute-Boston,316,0,5484
School of the Museum of Fine Arts-Boston,575,0.08,18115
Everest Institute-Brighton,680,0,8308
Rob Roy Academy-New Bedford,35,0,20885
The New England Conservatory of Music,355,0.2366,24613
New England College of Optometry,NULL,NULL,29861
New England School of Acupuncture,NULL,NULL,14513
New England Law-Boston,NULL,NULL,28796
New England School of Photography,155,0.0129,18832
Newbury College,1044,0.0469,12337
Nichols College,1285,0.0078,13336
Massachusetts College of Liberal Arts,1531,0,4732
North Bennet Street School,149,0,17699
North Shore Community College,6331,0.0027,2828
The New England Institute of Art,1641,0.0018,18850
Northeastern University,18069,0.0546,18812
Northern Essex Community College,6146,0.0078,1416
College of Our Lady of the Elms,1004,0,7695
Pine Manor College,408,0.0564,8232
Pope St John XXIII National Seminary,NULL,NULL,14182
Quincy College,2499,0.2105,5660
Quinsigamond Community College,5925,0.0046,3299
Kaplan Career Institute,594,0,3358
Regis College,991,0.0474,13076
Roxbury Community College,2154,0.0144,2496
Saint John's Seminary,33,0.3333,0
Salem State University,7082,0.0357,4738
Salter College-West Boylston,1056,0,6931
Simmons College,2023,0.0311,16536
Bard College at Simon's Rock,427,0.0539,22052
Smith College,2610,0.0659,19664
Southeastern Technical Institute,129,0,NULL
Springfield College,3396,0.0006,11546
Springfield Technical Community College,5330,0.0071,2652
University of Massachusetts-Dartmouth,7738,0.0027,7097
Stonehill College,2408,0.0042,19477
Suffolk University,5638,0.0972,23260
Rob Roy Academy-Taunton,67,0,8034
Tufts University,5029,0.0591,23390
Wellesley College,2207,0.0748,19093
Wentworth Institute of Technology,3763,0.0284,17433
Western New England University,2768,0.0025,16999
Westfield State University,4740,0.0015,5805
Wheaton College,1655,0.035,24430
Wheelock College,819,0.0122,16271
Williams College,1983,0.0726,23468
Worcester Polytechnic Institute,3160,0.0845,25133
Worcester State University,4077,0.011,5221
Fiser's College of Cosmetology,13,0,4015
Adrian College,1469,0.0402,8751
Albion College,1845,0.0087,13300
Hillsdale Beauty College,47,0,3057
Northwestern Technological Institute,445,0.0022,7032
Alma College,1350,0,10544
Alpena Community College,1796,0,2653
Andrews University,1760,0.1244,13914
Aquinas College,1844,0.0016,10919
Baker College of Owosso,2763,0,7483
Baker College,5670,0,7519
Bay de Noc Community College,2170,0,2782
Bayshire Academy of Beauty Craft Inc,29,0,6813
Calvin College,4021,0.0749,14132
Calvin Theological Seminary,NULL,NULL,5174
Carnegie Institute,350,0,5356
Michigan School of Professional Psychology,NULL,NULL,13547
Central Michigan University,20022,0.0118,7369
Mott Community College,7823,0.0087,2955
Empire Beauty School-Michigan,424,0,7132
Cleary University,695,0.0129,13877
Concordia University-Ann Arbor,456,0.0285,11218
Cranbrook Academy of Art,NULL,NULL,26358
College for Creative Studies,1354,0.0554,20019
Davenport University,9692,0,12074
David Pressley School of Cosmetology,251,0.008,5542
Delta College,9854,0.0054,3117
Detroit Business Institute-Southfield,188,0,4269
Detroit Business Institute-Downriver,97,0,6859
Michigan State University-College of Law,NULL,NULL,26775
MIAT College of Technology,720,0,6517
University of Detroit Mercy,3054,0.0485,15196
Dorsey Business Schools-Madison Heights,201,0,6576
Dorsey Business Schools-Southgate,209,0,6901
Eastern Michigan University,16964,0.0153,8177
Ferris State University,11868,0.0076,8170
Flint Institute of Barbering Inc,52,0,1940
Glen Oaks Community College,809,0.0025,2331
Kettering University,2073,0.0222,15287
Gogebic Community College,915,0.0044,1802
Grace Bible College,177,0,8443
Cornerstone University,1741,0.0052,9770
Everest Institute-Grand Rapids,991,0.0101,6377
Grand Rapids Community College,14392,0.003,3193
Grand Valley State University,20285,0.0084,7357
Great Lakes Christian College,258,0.0233,4106
Henry Ford College,14282,0.016,2058
Hope College,3153,0.0114,14541
ITT Technical Institute-Wyoming,795,0,16558
Jackson College,6043,0.0018,3072
Wright Beauty Academy,91,0,2304
Kalamazoo College,1355,0.0177,26727
Kalamazoo Valley Community College,10173,0.0046,2331
Kellogg Community College,4535,0.0046,2887
Kirtland Community College,1475,0.0007,3316
Michigan College of Beauty-Monroe,200,0,2369
Lake Michigan College,3844,0.0023,2825
Lake Superior State University,2516,0.1081,5715
Lansing Community College,14523,0.0253,2742
Lawrence Technological University,2878,0.0591,16511
M J Murphy Beauty College of Mount Pleasant,136,0,4860
Macomb Community College,12901,0.0167,2528
Madonna University,2810,0.0705,10157
Marygrove College,779,0.0141,9555
Rochester College,885,0.0124,8919
University of Michigan-Ann Arbor,25865,0.0509,18397
Michigan Barber School Inc,244,0,931
Michigan State University,35854,0.0508,10927
Michigan Technological University,5923,0.0667,8757
University of Michigan-Dearborn,6346,0.0102,9366
University of Michigan-Flint,5868,0.0136,7604
Mid Michigan Community College,3644,0.0022,2303
Monroe County Community College,2580,0.0027,2122
Montcalm Community College,1937,0,1874
Mr Bela's School of Cosmetology Inc,75,0,266
Baker College of Muskegon,5156,0,7550
Muskegon Community College,3051,0.0043,2193
Everest College-Skokie,896,0.0033,8508
Everest Institute-Southfield,557,0,6776
North Central Michigan College,2385,0,2001
Northern Michigan University,8369,0.0062,6217
Paul Mitchell the School-Escanaba,27,0,880
Northwestern Michigan College,4094,0,3341
Northwood University-Michigan,3616,0.0442,11110
Oakland Community College,14116,0.0683,1181
Oakland University,13991,0.0082,7625
Olivet College,990,0.0091,10154
Port Huron Cosmetology College,100,0,3828
Kuyper College,308,0.0877,8233
Ross Medical Education Center-Lansing,68,0,4588
Ross Medical Education Center-Madison Heights,54,0,4548
Ross Medical Education Center-Flint,119,0,24939
Sacred Heart Major Seminary,247,0,12333
Saginaw Valley State University,8018,0.0272,6134
Schoolcraft College,9761,0.0126,2784
Siena Heights University,1947,0.0128,10491
St Clair County Community College,4008,0.0067,3335
Southwestern Michigan College,2163,0.0301,3565
Specs Howard School of Media Arts,652,0.0153,12390
Spring Arbor University,2681,0.0067,9221
Michigan Career and Technical Institute,233,0,0
Finlandia University,510,0.0353,13197
Western Michigan University-Thomas M. Cooley Law School,NULL,NULL,38443
Twin City Beauty College,46,0,6670
Virginia Farrell Beauty School,60,0,1278
Virginia Farrell Beauty School,196,0,1069
Virginia Farrell Beauty School,139,0,989
Walsh College of Accountancy and Business Administration,984,0.0386,10902
Washtenaw Community College,10339,0.0196,2495
Wayne County Community College District,19686,0.0029,1455
Wayne State University,19006,0.0346,8607
West Shore Community College,1035,0,1800
Western Michigan University,19715,0.0269,7836
Western Theological Seminary,NULL,NULL,4799
Wright Beauty Academy,59,0,4396
Academy College,165,0.0121,10637
Alexandria Technical & Community College,1721,0,3533
American Indian OIC Inc,95,0,5285
Anoka Technical College,1728,0,4035
Anoka-Ramsey Community College,6607,0.0029,3215
Augsburg College,2928,0.0116,14592
Riverland Community College,2653,0.0106,3497
Northwest Technical College,869,0,3211
Bemidji State University,4250,0.044,4615
Bethany Lutheran College,596,0.0017,9527
Bethel University,3302,0.0039,15056
Bethel Seminary-St Paul,NULL,NULL,5706
Central Lakes College-Brainerd,2697,0.0037,2874
Carleton College,1975,0.0613,24612
Concordia College at Moorhead,2761,0.0402,13574
Concordia University-Saint Paul,1420,0.0042,10851
Dakota County Technical College,2431,0.0115,5006
Martin Luther College,770,0.0156,8717
Lake Superior College,3635,0.0011,3349
Cosmetology Careers Unlimited College of Hair Skin and Nails,56,0,4994
Duluth Business University,310,0,8537
Minnesota State Community and Technical College,4761,0.0002,3230
Globe University-Woodbury,726,0,12884
Minnesota West Community and Technical College,2127,0.0028,3352
Gustavus Adolphus College,2486,0.0113,15826
Hamline University,2003,0.0344,12713
Hazelden Betty Ford Graduate School of Addiction Studies,8,0,1680
Hennepin Technical College,5262,0.0065,3676
Cosmetology Careers Unlimited College of Hair Skin and Nails,35,0,7283
Hibbing Community College,1399,0.0007,3635
Aveda Institute-Minneapolis,515,0,9815
Inver Hills Community College,4703,0.0049,3892
Itasca Community College,979,0.0031,2818
The Art Institutes International-Minnesota,1890,0,16399
Luther Seminary,NULL,NULL,2284
Macalester College,1871,0.1117,17564
South Central College,3294,0.0021,3688
Minnesota State University-Mankato,12266,0.0317,5005
Regency Beauty Institute-Blaine,168,0,3816
Mayo Medical School,NULL,NULL,3354
Mayo School of Health Sciences,93,0.0108,7356
Argosy University-Twin Cities,1358,0.0096,15191
Mesabi Range College,1098,0.0055,2753
Metropolitan State University,5906,0.0169,4642
University of Minnesota-Twin Cities,28505,0.0313,10080
University of Minnesota-Crookston,1207,0.0837,4353
Minneapolis Business College,373,0,12704
Minneapolis College of Art and Design,678,0,20253
Minneapolis Community and Technical College,8865,0.0199,3162
Herzing University-Minneapolis,284,0,13299
Minnesota School of Cosmetology-Woodbury Campus,191,0,10252
Crossroads College,159,0.0126,9330
University of Minnesota-Duluth,9324,0.0137,7418
University of Minnesota-Morris,1510,0.0377,5302
Minnesota School of Business-Richfield,1505,0.0007,13302
Model College of Hair Design,95,0,7781
Minnesota State University Moorhead,6730,0.0548,4242
North Hennepin Community College,6167,0.0156,3514
National American University-Roseville,318,0.022,12950
Sanford-Brown College-Mendota Heights,1416,0,15172
Normandale Community College,8684,0.0117,3793
North Central University,1088,0.0165,10581
Rasmussen College-Eden Prairie,1037,0,15596
Northland Community and Technical College,3231,0.005,3529
Northwest Technical Institute,99,0,21092
University of Northwestern-St Paul,2335,0.0039,12463
Northwestern Health Sciences University,68,0,15646
Oak Hills Christian College,140,0,5602
Regency Beauty Institute-Burnsville,135,0,5297
Pine Technical & Community College,547,0,3161
Rainy River Community College,272,0.0846,3201
Rasmussen College-Eagan,719,0,13633
Rasmussen College-Mankato,666,0.0015,15447
Ingenue Beauty School,29,0,4603
Rochester Community and Technical College,5286,0.0121,3798
College of Saint Benedict,2110,0.0569,15809
St Cloud Technical and Community College,3467,0.0017,3665
Regency Beauty Institute-St Cloud,92,0,4870
Saint Cloud State University,13489,0.0591,4963
Saint Johns University,1938,0.0635,15828
Saint Mary's University of Minnesota,1999,0.0375,9822
St Olaf College,3014,0.0149,19192
Crown College,989,0.001,11159
The College of Saint Scholastica,2730,0.0352,12131
University of St Thomas,6018,0.0106,15461
College of Visual Arts,186,0,17353
Empire Beauty School-Bloomington,144,0,8718
St Catherine University,3668,0.0136,13467
Rasmussen College-Minnesota,904,0.0044,15587
Saint Paul College,4804,0.0027,2879
Southwest Minnesota State University,2600,0.1015,3665
Summit Academy Opportunities Industrialization Center,132,0,122
United Theological Seminary of the Twin Cities,NULL,NULL,5496
Vermilion Community College,505,0.0059,3153
Dunwoody College of Technology,1571,0.0013,11243
Ridgewater College,3633,0.0017,3287
Minnesota State College-Southeast Technical,1934,0.0005,4012
Winona State University,7660,0.0222,5919
William Mitchell College of Law,NULL,NULL,26604
Century College,8670,0.0105,3923
Alcorn State University,2626,0.0133,2874
Belhaven University,2152,0.0112,7896
Blue Mountain College,442,0,8110
Chris Beauty College,91,0.011,3317
Coahoma Community College,2263,0,0
Antonelli College-Jackson,304,0,10384
Copiah-Lincoln Community College,3266,0,2246
Creations College of Cosmetology,51,0,930
Delta Beauty College,59,0,3558
Delta State University,3212,0,4257
East Central Community College,2373,0,1299
East Mississippi Community College,4176,0,1859
Fosters Cosmetology College,20,0,3591
Gibson Barber and Beauty College,45,0,1753
Academy of Hair Design-Grenada,17,0,4313
Hinds Community College,9964,0.0027,1011
Holmes Community College,5610,0.0004,649
Itawamba Community College,6627,0,3658
Jackson State University,6551,0,3303
Jones County Junior College,4597,0,1261
Magnolia Bible College,16,0,4118
Meridian Community College,3614,0.0044,1125
Millsaps College,999,0.014,9960
Mississippi Delta Community College,3154,0,745
University of Mississippi,12609,0.0109,7125
University of Mississippi Medical Center,575,0,4526
Mississippi University for Women,1999,0.009,3473
Mississippi Valley State University,2469,0,2906
Mississippi College,3032,0.0303,9219
Mississippi College of Beauty Culture,89,0,3531
Mississippi Gulf Coast Community College,9108,0,1369
Mississippi State University,13991,0.0114,5027
Northeast Mississippi Community College,3190,0.0003,1211
Northwest Mississippi Community College,7118,0,940
Pearl River Community College,5224,0,1191
Rust College,942,0,6250
Southeastern Baptist College,68,0,4806
Southwest Mississippi Community College,1581,0.0044,793
University of Southern Mississippi,12062,0.0067,5651
Magnolia College of Cosmetology,178,0,2469
Tougaloo College,865,0,6138
Wesley Biblical Seminary,NULL,NULL,4973
Wesley College,119,0.0168,8127
William Carey University,1839,0.0277,7681
Allied College North,406,0,37467
Aquinas Institute of Theology,NULL,NULL,9671
Assemblies of God Theological Seminary,NULL,NULL,9641
Avila University,1162,0.0491,11517
ITT Technical Institute-Earth City,889,0,18713
Baptist Bible College,489,0.0123,3404
House of Heavilin Beauty College-Blue Springs,118,0,6402
Boonslick Technical Education Center,26,0,42640
Cox College,427,0,8333
Calvary Bible College and Theological Seminary,232,0.0043,7511
Cape Girardeau Career and Technology Center,132,0,NULL
Central Christian College of the Bible,416,0.0072,1963
Central Bible College,649,0,13118
Central Methodist University-College of Liberal Arts and Sciences,1010,0.0238,10870
University of Central Missouri,8313,0.0267,5647
Grand River Technical School,80,0,NULL
Chillicothe Beauty Academy Inc,21,0,6697
Cleveland University-Kansas City,95,0,16761
Columbia Area Career Center,43,0,7971
Columbia College,12987,0.0079,5854
Conception Seminary College,80,0,16298
Concordia Seminary,NULL,NULL,10919
Cottey College,329,0.0942,7179
Covenant Theological Seminary,NULL,NULL,5560
Crowder College,2816,0.0096,873
Culver-Stockton College,772,0.0246,8310
Chamberlain College of Nursing–St. Louis Campus,2208,0.0023,21306
DeVry University-Missouri,1102,0.0045,17241
Drury University,4183,0.0227,7857
East Central College,2396,0.0013,1682
Eden Theological Seminary,NULL,NULL,5263
Elaine Steven Beauty College,215,0,1706
Pinnacle Career Institute-South Kansas City,664,0,5819
Evangel University,1726,0.0006,11344
Fontbonne University,2004,0.006,13171
Forest Institute of Professional Psychology,NULL,NULL,24703
Four Rivers Career Center,31,0,11892
Ozarks Technical Community College,9475,0.0002,2557
Hannibal-LaGrange University,890,0.0764,6924
Harris-Stowe State University,1801,0.0067,3572
Hickey College,428,0,9170
House of Heavilin Beauty College-Kansas City,43,0,5068
Independence College of Cosmetology,83,0,5058
Jefferson College,4609,0.0056,2049
Paul Mitchell the School-Missouri Columbia,47,0,3153
Barnes-Jewish College Goldfarb School of Nursing,532,0.0056,8199
Kansas City Art Institute,658,0,15989
Kennett Career and Technology Center,17,0,1559
Kenrick Glennon Seminary,50,0,17071
A T Still University of Health Sciences,NULL,NULL,17667
Lake Career and Technical Center,10,0,6750
CoxHealth School of Radiologic Technology,41,0,1679
Lex La-Ray Technical Center,36,0,1869
Lincoln University,2445,0.0405,3564
Lindenwood University,6319,0.0961,9770
State Technical College of Missouri,955,0,5246
Logan University,68,0.0441,15220
Metropolitan Community College-Kansas City,4449,0.0013,1896
Metropolitan Community College-Maple Woods,3142,0.0022,1748
Maryville University of Saint Louis,2818,0.0053,13166
Merrell University of Beauty Arts and Science,144,0,5504
Metro Business College-Cape Girardeau,443,0,8104
Midwest Institute,145,0,9176
Midwestern Baptist Theological Seminary,153,0,3547
Mineral Area College,2989,0.0027,2063
Westwood College-O'Hare Airport,828,0,23291
Missouri Baptist University,1444,0.0471,5302
National Academy of Beauty Arts-Farmington,53,0,5385
Missouri College,510,0,7198
