INSTNM,UGDS,UGDS_NRA,TUITFTE
Blytheville Academy of Cosmetology,17,0,94
Cossatot Community College of the University of Arkansas,680,0,1127
Crowley's Ridge College,114,0,5699
Crowley's Ridge Technical Institute,256,0,659
De Luxe Beauty School,15,0,1489
East Arkansas Community College,1162,0,988
Eastern College of Health Vocations-Little Rock,399,0,3080
National Park Community College,2411,0.0004,959
University of Arkansas Community College-Batesville,1033,0,1109
Harding University,3995,0.0438,7652
Henderson State University,2681,0.0172,4584
Hendrix College,1087,0.0074,7738
Hot Springs Beauty College,52,0,3975
Jefferson Regional Medical Center School of Nursing,91,0,45
John Brown University,1647,0.0619,8000
Lees School of Cosmetology,49,0,3996
Career Academy of Hair Design,97,0,2743
Marsha Kay Beauty College,15,0,1591
Academy of Salon and Spa,33,0,1246
Arkansas State University Mid-South,965,0.0052,1127
Arkansas Northeastern College,1386,0,1421
Margaret's Hair Academy Inc,38,0,2780
New Tyler Barber College Inc,65,0,4623
North Arkansas College,1641,0,767
Northwest Technical Institute,142,0,2024
Ouachita Baptist University,1399,0.0379,5779
College of the Ouachitas,775,0.0103,939
Ozarka College,691,0,1212
University of the Ozarks,589,0.1732,8861
University of Arkansas Community College-Morrilton,1633,0.0006,1543
Philander Smith College,578,0.0156,6880
Phillips Community College of the University of Arkansas,1008,0,821
Southeast Arkansas College,1483,0.0013,1143
Professional Cosmetology Education Center,106,0,3780
Pulaski Technical College,7528,0.0007,1185
University of Arkansas Community College-Hope,1087,0.0037,1460
Rich Mountain Community College,527,0,817
Paul Mitchell the School-Arkansas,54,0,1968
Searcy Beauty College,64,0,1666
Williams Baptist College,527,0.0019,5346
South Arkansas Community College,1075,0,1307
Southern Arkansas University Main Campus,2671,0.0614,2396
Southern Arkansas University Tech,767,0.0091,1681
Velvatex College of Beauty Culture,21,0,710
University of Arkansas-Fort Smith,5869,0.0007,1737
Abram Friedman Occupational Center,NULL,NULL,NULL
Academy of Art University,7073,0.1452,15296
ITT Technical Institute-Rancho Cordova,717,0,16880
Academy of Chinese Culture and Health Sciences,NULL,NULL,10527
The Academy of Radio and TV Broadcasting,66,0,39159
Avalon School of Cosmetology-Alameda,104,0,2722
College of Alameda,1862,0.0322,685
Allan Hancock College,5569,0.0011,525
American Academy of Dramatic Arts-Los Angeles,302,0.2384,7493
American Baptist Seminary of the West,NULL,NULL,4064
American Film Institute Conservatory,NULL,NULL,24239
American Beauty College,38,0,207
American Intercontinental University,1033,0.1075,15267
American Career College-Los Angeles,1301,0,12445
American Conservatory Theater,4,0,6054
American River College,20444,0.0075,602
Bryman College-Hayward,524,0.0019,10447
Antelope Valley College,7895,0.0022,483
Art Center College of Design,1485,0.1616,37946
Associated Technical College-Los Angeles,234,0,15745
Associated Technical College-San Diego,61,0,37803
Azusa Pacific University,4722,0.025,13983
Bakersfield College,11751,0.0025,462
Bridges Academy of Beauty,32,0,1776
Barstow Community College,1670,0.0006,373
Bellus Academy-National City,156,0,4897
Bethany University,466,0.0193,10626
Bethesda University,219,0.6667,8000
Biola University,3858,0.0226,14075
Brooks College,591,0,15937
Brooks Institute,2130,0.03,12556
Brownson Technical School,49,0,6724
Bryan University,856,0,11370
Butte College,6197,0.0124,592
Phillips Graduate Institute,NULL,NULL,17407
California Institute of Integral Studies,60,0,14275
Cabrillo College,6880,0.0063,593
California Baptist University,2621,0.0263,13295
California College of the Arts,1317,0.0683,18810
University of California-Hastings College of Law,NULL,NULL,15878
California Institute of Technology,864,0.0799,9580
California Lutheran University,2122,0.0264,13284
California Polytechnic State University-San Luis Obispo,17794,0.0108,4154
Alliant International University,NULL,NULL,15208
Alliant International University,NULL,NULL,14536
Alliant International University-San Diego,179,0.3128,17356
Alliant International University,NULL,NULL,17013
California State University-Bakersfield,6137,0.0184,2775
California State University-Stanislaus,6671,0.0136,1958
California State University-San Bernardino,13156,0.028,2234
California State Polytechnic University-Pomona,18650,0.0536,2987
California State University-Chico,14927,0.018,2526
California State University-Dominguez Hills,9049,0.009,3276
California State University-Fresno,19127,0.0283,3113
California State University-Fullerton,30703,0.037,3754
California State University-East Bay,9471,0.0545,4314
California State University-Long Beach,29795,0.0474,3315
California State University-Los Angeles,15375,0.0614,3217
California State University-Northridge,28491,0.0516,3103
California State University-Sacramento,23928,0.0127,3344
University of California-Berkeley,23863,0.0323,8628
University of California-Davis,23311,0.0175,7462
University of California-Irvine,20719,0.0262,7129
University of California-Los Angeles,25431,0.0376,8068
University of California-Riverside,14792,0.0193,6756
University of California-San Diego,21346,0.0265,7326
University of California-San Francisco,NULL,NULL,11606
University of California-Santa Barbara,18210,0.0127,7040
University of California-Santa Cruz,13941,0.007,6894
Sofia University,NULL,NULL,20340
California Beauty School,110,0,2250
California Christian College,32,0,6511
California College-San Diego,443,0,1826
Le Cordon Bleu College of Culinary Arts-San Francisco,1526,0,21802
California Hair Design Academy,176,0,2056
California Institute of the Arts,824,0.0898,19205
The California Maritime Academy,828,0.0169,5650
California Western School of Law,NULL,NULL,28072
Canada College,3091,0.0087,768
College of the Canyons,8090,0.0104,1025
Career Academy of Beauty,148,0,3422
Casa Loma College-Van Nuys,563,0,8728
CET-San Diego,184,0,2576
CET-Sobrato,384,0,6399
CET-El Centro,338,0,4986
CET-San Bernardino,84,0,2026
CET-Watsonville,119,0,5262
CET-Gilroy,115,0,3615
CET-Salinas,165,0,3820
Cerritos College,16584,0.0283,556
Cerro Coso Community College,2299,0.0017,670
Chabot College,8011,0.0095,808
Chaffey College,11811,0.0122,786
Chapman University,4053,0.0185,17404
Charles R Drew University of Medicine and Science,140,0,10732
Concordia University-Irvine,1335,0.0412,9363
San Diego Christian College,502,0.0199,28146
Church Divinity School of the Pacific,NULL,NULL,3305
Citrus College,9913,0.0366,974
City College of San Francisco,22904,0.0265,903
Claremont Graduate University,NULL,NULL,23934
Claremont McKenna College,1153,0.0364,19976
Milan Institute-Visalia,298,0,11893
Cleveland Chiropractic College of Los Angeles,108,0.0185,14013
Clovis Adult Education,915,0,3287
Coastline Community College,5013,0.0042,843
Cogswell College,287,0,32942
Coleman University,482,0,9402
COBA Academy,97,0,2696
National Polytechnice College of Engineering and Oceaneering,265,0,5740
Western University of Health Sciences,NULL,NULL,26788
Columbia College,1494,0.0007,808
Columbia College-Hollywood,301,0.0631,12623
El Camino College-Compton Center,1489,0.0134,164
Western Beauty Institute,745,0,1905
Contra Costa College,3942,0.0145,846
Cosumnes River College,8997,0.0058,606
Crafton Hills College,3663,0.0003,411
Cuesta College,7117,0.0042,911
Cuyamaca College,4804,0.0077,0
Cynthias Beauty Academy,211,0,2097
Cypress College,9448,0.0087,801
De Anza College,16030,0.0758,1206
International School of Beauty Inc,177,0,3402
Dell'Arte International School of Physical Theatre,29,0.3103,12074
College of the Desert,5561,0.032,974
Design Institute of San Diego,452,0.0376,26449
DeVry University-California,5086,0.0077,13708
Diablo Valley College,12087,0.0688,1327
Dominican University of California,1440,0.0229,15725
Dominican School of Philosophy & Theology,3,0.3333,6706
East Los Angeles College,8282,0.0208,329
Marinello Schools of Beauty-Santa Clara,55,0.0545,6611
Centers for Education and Technology,NULL,NULL,NULL
El Camino Community College District,14082,0.0379,973
Elegance International,65,0,9552
Marinello Schools of Beauty,157,0,5632
Marinello Schools of Beauty-Burbank,217,0,4909
Marinello Schools of Beauty-Moreno Valley,199,0,3496
Emperor's College of Traditional Oriental Medicine,NULL,NULL,5821
Empire College,921,0,5841
Evergreen Valley College,4880,0.0037,559
Fashion Institute of Design & Merchandising-Los Angeles,4143,0.0683,19875
Fashion Careers College,132,0.0152,59556
Fashion Institute of Design & Merchandising-San Francisco,983,0.0285,20551
Fashion Institute of Design & Merchandising-Orange County,552,0.0181,17879
Feather River Community College District,640,0.0266,592
Federico Beauty Institute,323,0,5722
Fielding Graduate University,NULL,NULL,22784
Five Branches University,NULL,NULL,10197
Hair California Beauty Academy,130,0,457
Foothill College,7091,0.0193,833
Franciscan School of Theology,NULL,NULL,6801
Fredrick and Charles Beauty College,58,0,4683
Fresno City College,10701,0.001,303
Fresno Pacific University,1456,0.0227,12115
Fuller Theological Seminary in California,NULL,NULL,9718
Fullerton College,14824,0.0172,850
Galen College of Medical and Dental Assistants,67,0,3299
Galen College of Medical and Dental Assistants,90,0,5483
Gavilan College,2514,0.0012,625
Gemological Institute of America-Carlsbad,2952,0.1436,10828
Glendale Community College,9732,0.042,939
Glendale Career College,266,0,13649
Golden Gate University-San Francisco,490,0.0531,17596
Golden West College,8926,0.0242,801
Graduate Theological Union,NULL,NULL,5412
Grossmont College,12593,0.0385,0
Salon Success Academy-Riverside,56,0,2351
Harbor Occupational Center,NULL,NULL,NULL
Hartnell College,4202,0.0036,512
Harvey Mudd College,729,0.037,19708
Heald College-Rancho Cordova,549,0,4828
Heald College-Fresno,807,0,4037
Heald College-San Jose,686,0,6315
Heald College-San Francisco,310,0,6702
Heald College-Concord,754,0,5517
Hilltop Beauty School,172,0,3081
Holy Names University,619,0.0355,11376
Pacifica Graduate Institute,NULL,NULL,33579
Humboldt State University,6652,0.0081,3143
Humphreys College-Stockton and Modesto Campuses,555,0.0036,4985
Imperial Valley College,4741,0.0008,566
Institute for Business and Technology,910,0.0011,11015
LA College International,137,0,3809
Interior Designers Institute,492,0.0122,9100
Toni & Guy Hairdressing Academy-Santa Monica,56,0,329
Irvine Valley College,5120,0.0588,1002
ITT Technical Institute-National City,970,0,20105
ITT Technical Institute-San Dimas,832,0,41031
ITT Technical Institute-Orange,778,0,18807
Bellus Academy-El Cajon,229,0,6418
Jesuit School of Theology at Berkeley,NULL,NULL,6457
John F. Kennedy University,451,0.0754,40954
American Jewish University,100,0,17391
Reedley College,4618,0.0009,352
Life Pacific College,569,0.0053,7660
Argosy University-The Art Institute of California-San Diego,2035,0.0074,15513
University of La Verne,3947,0.0079,13092
Laguna College of Art and Design,341,0.0264,12687
Lake Tahoe Community College,1007,0.0079,1022
Lancaster Beauty School,192,0.0052,2630
Laney College,3115,0.0539,604
Lassen Community College,996,0,775
Life Chiropractic College West,NULL,NULL,17536
Lincoln University,40,0.975,5275
Southern California Seminary,80,0,5608
La Sierra University,1524,0.0984,17282
Loma Linda University,1022,0.044,21007
Long Beach City College,11709,0.0189,591
Southern California University of Health Sciences,NULL,NULL,15174
Los Angeles Harbor College,3414,0.0144,702
Los Angeles Pierce College,9601,0.0156,754
Los Angeles Southwest College,2515,0.0056,237
Los Angeles Trade Technical College,3632,0.0118,292
Los Angeles Valley College,8030,0.0103,596
The Master's College and Seminary,1130,0.0274,8595
Los Angeles City College,6492,0.0417,658
Los Angeles County College of Nursing and Allied Health,266,0,3014
Los Angeles Mission College,2780,0.0144,632
Los Medanos College,4564,0.0037,832
Argosy University-The Art Institute of California-San Francisco,1624,0.0351,59584
Loyola Marymount University,5660,0.018,21501
Manchester Beauty College,86,0,5336
Tulare Beauty College,40,0,2988
Lyles Bakersfield College of Beauty,197,0,2082
Lyles Fresno College of Beauty,59,0,5682
Lytles Redwood Empire Beauty College Inc,86,0,5275
MTI Business College Inc,253,0,1409
MTI College,777,0,7693
Brightwood College-Sacramento,527,0,1980
Brightwood College-San Diego,1293,0,1837
Brightwood College-Vista,329,0,3094
College of Marin,2436,0.0119,1298
Marinello Schools of Beauty-Los Angeles,187,0,2691
Marinello School of Beauty,121,0,3711
Marinello School of Beauty,120,0,3434
Marinello School of Beauty,82,0,4728
Marinello School of Beauty,114,0,6229
Marinello School of Beauty,82,0,6149
Marinello School of Beauty,206,0,3801
Marinello School of Beauty,251,0,5151
Marinello School of Beauty,248,0,5212
Marinello School of Beauty,117,0,3693
Marymount California University,652,0.1028,50356
Mendocino College,2296,0.0004,452
Menlo College,725,0.0869,13128
Mennonite Brethren Biblical Seminary,NULL,NULL,19138
Merced College,6171,0.0115,529
Merritt College,1835,0.0142,645
Mills College,904,0.0265,14961
MiraCosta College,6520,0.027,1211
Marinello Schools of Beauty-San Francisco,109,0,1355
Mission College,4553,0.0268,933
Modern Beauty Academy,70,0,991
Brightwood College-North Hollywood,862,0,1388
Modesto Junior College,12393,0.0031,647
Moler Barber College,19,0,4927
Middlebury Institute of International Studies at Monterey,14,0.1429,13491
Monterey Peninsula College,3458,0.0159,637
Moorpark College,9762,0.0072,792
Mt San Antonio College,20446,0.0138,914
Mount Saint Mary's University,1913,0.0016,15925
Mt San Jacinto Community College District,8429,0.0015,652
Mueller College,308,0,5676
Musicians Institute,1224,0.2132,12512
Napa Valley College,2779,0.0011,767
Bryman College,745,0.0013,11579
Everest College-Reseda,768,0,11305
Bryman College,550,0.0945,9546
Bryman College-San Jose,484,0,11832
Everest College-Gardena,752,0.0013,8339
Everest College-Alhambra,705,0.0071,9933
Everest College-San Bernardino,613,0,2456
The National Hispanic University,465,0,5070
National Holistic Institute,551,0.0254,6356
National University,6567,0.0082,6006
New College of California,284,0.0035,12215
Newschool of Architecture and Design,236,0.0254,13279
Marinello School of Beauty,162,0,3422
Newberry School of Beauty,242,0,1988
North Adrian's College of Beauty Inc,187,0,2944
North-West College-Pomona,170,0,2036
North-West College-West Covina,464,0,2053
North-West College-Pasadena,130,0,2087
Notre Dame de Namur University,855,0.0398,14956
Occidental College,1791,0.0195,19670
Oceanside College of Beauty,88,0,2751
Ohlone College,4553,0.0101,928
Orange Coast College,17256,0.0214,725
Otis College of Art and Design,1069,0.1254,20161
Oxnard College,3489,0.0043,554
Hope International University,627,0.0303,26820
Concorde Career College-San Diego,405,0,7914
Palo Alto University,4,0,26347
Pacific Lutheran Theological Seminary,NULL,NULL,2960
Pacific Oaks College,257,0,15911
Pacific School of Religion,NULL,NULL,3672
Pacific States University,32,0.9063,27634
Pacific Union College,1303,0.0675,13616
University of the Pacific,3530,0.0283,23073
Palmer College of Chiropractic-West,NULL,NULL,17136
Palo Verde College,982,0,218
Palomar College,15059,0.0115,894
Marinello Schools of Beauty,164,0,4036
Paris Beauty College,320,0,7414
Pasadena City College,18717,0.0428,975
Patten University,720,0,17750
Pepperdine University,3047,0.0627,21194
Pitzer College,958,0.023,36580
Platt College-San Diego,267,0,10147
Point Loma Nazarene University,2369,0.0076,13091
Pomona College,1545,0.0246,17784
Porterville College,2189,0.0018,422
Westwood College-South Bay,628,0.0016,23500
Professional Institute of Beauty,95,0,2703
Santa Ana College,9085,0.0305,608
Pardee RAND Graduate School,NULL,NULL,20028
University of Redlands,2802,0.0157,14207
College of the Redwoods,4378,0.0025,966
Salon Success Academy-Upland,77,0,1869
Salon Success Academy-Corona,43,0,2420
Marinello School of Beauty,108,0,4078
Rio Hondo College,10271,0.0125,591
Riverside City College,19333,0.0112,831
Argosy University-San Francisco Bay Area,38,0,13194
Rosemead Beauty School,186,0,3060
Dongguk University-Los Angeles,NULL,NULL,12972
Sacramento City College,15714,0.0094,586
Saddleback College,9838,0.0197,1189
Samra University of Oriental Medicine,NULL,NULL,7091
Samuel Merritt University,320,0.0031,17704
San Diego City College,10533,0.0065,716
Golf Academy of America-Carlsbad,190,0.1579,6456
San Diego Mesa College,14250,0.0109,649
San Diego Miramar College,6012,0.005,744
San Diego State University,27911,0.0227,4166
University of San Diego,4946,0.0198,24350
San Francisco Art Institute,403,0.0645,20067
San Francisco Conservatory of Music,214,0.1776,18987
San Francisco State University,24529,0.0555,3990
San Francisco Theological Seminary,NULL,NULL,5173
University of San Francisco,5245,0.0614,17213
San Joaquin College of Law,NULL,NULL,29750
San Joaquin Delta College,11164,0.005,595
San Joaquin Valley College-Visalia,1040,0,6288
San Joaquin Valley College-Bakersfield,816,0,5430
William Jessup University,578,0.0052,10735
San Jose City College,5206,0.0085,582
San Jose State University,22482,0.0436,3992
College of San Mateo,6356,0.0179,746
Santa Barbara Business College-Bakersfield,450,0,14791
Westwood College-Los Angeles,1015,0.0039,22222
Santa Barbara Business College-Santa Maria,196,0,14159
Santa Barbara City College,9026,0.0609,1051
Santa Clara University,4585,0.0262,19474
Santa Monica College,18122,0.1211,1654
Santa Rosa Junior College,12912,0.0051,977
Saybrook University,NULL,NULL,32317
Scripps College,859,0.007,21618
Wyotech-Fremont,1554,0.0006,16081
College of the Sequoias,6246,0.0014,349
Shasta Bible College and Graduate School,92,0.0326,3527
Shasta College,3667,0,770
Sierra College,12496,0.0163,1019
Sierra College of Beauty,77,0,994
Sierra Valley College of Court Reporting,158,0,5398
Simpson University,869,0.0092,11742
College of the Siskiyous,1189,0.0042,652
Charles A Jones Career and Education Center,1645,0,329
Skyline College,5255,0.0101,650
San Bernardino Valley College,8421,0.0013,317
Saint Mary's College of California,2823,0.017,21719
Solano Community College,7311,0.0021,603
Sonoma State University,7198,0.0107,3962
Pinnacle College,44,0.0227,5702
South Baylo University,196,0.3673,7345
South Coast College,252,0,7627
Vanguard University of Southern California,1927,0.0093,10930
Concorde Career College-Garden Grove,477,0.0021,11194
Southwestern College,10998,0.0035,669
Starr King School for the Ministry,NULL,NULL,5522
Marshall B Ketchum University,NULL,NULL,24448
Southern California Institute of Architecture,223,0.157,20552
University of Southern California,16449,0.0885,18460
Southwestern Law School,NULL,NULL,27758
Taft College,1567,0.0006,342
Claremont School of Theology,NULL,NULL,11536
Thomas Aquinas College,351,0.0769,16690
Marinello Schools of Beauty-Lake Forest,62,0,3375
Epic Bible College,221,0,5923
United Education Institute-Huntington Park Campus,2933,0,12337
Concorde Career College-San Bernardino,682,0,12750
Universal College of Beauty Inc-Los Angeles 1,65,0,732
Vallecitos CET Inc,18,0,6534
Concorde Career College-North Hollywood,497,0,10722
Ventura College,6246,0.0093,732
Victor Valley Beauty College Inc,176,0,1351
Victor Valley College,4386,0.0007,609
Berkeley City College,1750,0.0354,636
Walden University,1434,0.249,10344
Maxine Waters Employment Preparation Center,2177,0,NULL
West Hills College-Coalinga,1416,0.0424,335
West Los Angeles College,3560,0.0289,609
West Valley College,5376,0.0102,768
West Valley Occupational Center,NULL,NULL,NULL
Carrington College-Sacramento,964,0,12535
Westminster Theological Seminary in California,NULL,NULL,4906
Westmont College,1319,0.0076,20700
Whittier College,1257,0.0239,21807
Woodbury University,1278,0.0587,13217
The Wright Institute,NULL,NULL,9120
Western State College of Law at Argosy University,NULL,NULL,22958
Thomas Jefferson School of Law,NULL,NULL,22582
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,117,0.0427,11429
Yuba College,5303,0.0023,282
The Salon Professional Academy-Grand Junction,36,0,5837
Adams State University,2150,0.0005,2311
Aims Community College,3480,0,2999
Arapahoe Community College,5318,0.0017,4588
Bel-Rea Institute of Animal Technology,672,0,6694
Everest College-Colorado Springs,371,0,9327
Boulder College of Massage Therapy,172,0,9629
University of Colorado Denver/Anschutz Medical Campus,8327,0.0118,8309
University of Colorado Colorado Springs,6146,0.0036,7704
Redstone College,533,0.0225,12111
University of Colorado Boulder,25441,0.015,11370
Colorado Christian University,1928,0.0239,15818
Colorado College,1939,0.0175,20165
Concorde Career College-Aurora,542,0,9989
The Art Institute of Colorado,2765,0,16476
Colorado Mountain College,2139,0.0028,2476
Colorado Northwestern Community College,607,0,3650
Colorado School of Mines,3215,0.0448,10565
Colorado School of Trades,124,0,13548
Colorado State University-Fort Collins,20640,0.0118,7809
Colorado Technical University-Colorado Springs,1763,0.0136,10451
Empire Beauty School-Lakewood,65,0,7580
Community College of Aurora,3914,0.0003,3467
CollegeAmerica-Denver,476,0,5442
Delta Montrose Technical College,292,0,1379
Prince Institute-Rocky Mountains,191,0,7596
Community College of Denver,5850,0.0243,2948
Lincoln College of Technology-Denver,788,0,4041
Denver Seminary,NULL,NULL,6026
Westwood College-Denver North,4200,0.0007,15744
University of Denver,5092,0.0407,19608
Emily Griffith Technical College,2356,0.0166,1410
Fort Lewis College,3738,0.0091,4875
Front Range Community College,12537,0.0026,4481
Glenwood Beauty Academy,56,0,5193
Hair Dynamics Education Center,135,0,4179
Iliff School of Theology,NULL,NULL,13283
International Salon and Spa Academy,136,0,14420
Lamar Community College,594,0,3303
Colorado Mesa University,5504,0.0036,4077
Metropolitan State University of Denver,19931,0.0059,4574
Morgan Community College,849,0,2640
Naropa University,451,0.031,15031
National American University-Colorado Springs,326,0.0061,11983
National American University-Denver,158,0.0696,11756
Nazarene Bible College,808,0.005,7105
Northeastern Junior College,1083,0.0028,3438
University of Northern Colorado,10626,0.0051,6891
Otero Junior College,1189,0.0025,1607
Everest College-Thornton,936,0,51981
Pikes Peak Community College,8610,0.0014,3619
IBMC College,332,0,3356
Pueblo Community College,4228,0.0012,2374
Red Rocks Community College,5065,0.0032,4723
Regis University,5576,0.0091,9100
Rocky Mountain College of Art and Design,453,0.0088,16980
Montessori Education Center of the Rockies,23,0,174
San Juan Basin Technical College,766,0,1488
Colorado State University-Pueblo,4104,0.0295,3995
Pickens Technical College,672,0,2132
Intellitec College-Colorado Springs,492,0,2370
Intellitec College-Grand Junction,684,0,1765
Artistic Beauty Colleges-Westminster,75,0,6227
Trinidad State Junior College,1218,0.0008,2081
Empire Beauty School-Thornton,131,0,6892
Western State Colorado University,2085,0,5995
Yeshiva Toras Chaim Talmudical Seminary,8,0.125,26172
Albertus Magnus College,1767,0.0023,8983
Paul Mitchell the School-Danbury,84,0.0357,4474
Asnuntuck Community College,986,0,3147
Branford Hall Career Institute-Branford Campus,397,0,4246
Lincoln College of New England-Southington,645,0.0062,28513
Bridgeport Hospital School of Nursing,146,0,NULL
University of Bridgeport,1694,0.1476,11544
Butler Business School Inc,238,0,6779
Central Connecticut State University,9114,0.0136,5847
Charter Oak State College,1711,0.0006,12312
