INSTNM,UGDS,UGDS_NRA,TUITFTE
Bellevue University,6140,0.0231,10137
Clarkson College,804,0,11634
Bryan College of Health Sciences,597,0,13640
Central Community College,4613,0,1529
Chadron State College,2112,0.0104,3059
College of Hair Design-Downtown,138,0,9582
Concordia University-Nebraska,1193,0.0101,10573
Creighton University,3984,0.0173,23295
Doane University-Arts & Sciences,1148,0.0096,11315
Grace University,371,0.0027,9300
Hastings College,1039,0.0077,9390
CHI Health School of Radiologic Technology,17,0,2541
Joseph's College Cosmetology,308,0.0032,6540
University of Nebraska at Kearney,5384,0.065,4385
Kaplan University-Lincoln Campus,443,0.0045,10313
Nebraska Methodist College of Nursing & Allied Health,715,0.0028,13011
Metropolitan Community College Area,8188,0.011,1482
Mid-Plains Community College,1476,0.0129,2141
Midland University,1097,0.0246,10543
Nebraska Christian College,124,0,10749
University of Nebraska at Omaha,11871,0.0293,5804
Kaplan University-Omaha Campus,571,0,10378
Nebraska Indian Community College,150,0,5609
University of Nebraska Medical Center,822,0.0049,12884
Nebraska Wesleyan University,1770,0.004,11905
University of Nebraska-Lincoln,19103,0.0514,8193
Northeast Community College,2930,0.0137,1762
Peru State College,1510,0.002,3271
College of Saint Mary,697,0.0014,14275
Southeast Community College Area,7977,0.0003,1930
Union College,725,0.0648,14951
Vatterott College-Spring Valley,383,0,10143
Nebraska College of Technical Agriculture,247,0,2435
Wayne State College,2967,0.0047,3740
Regional West Medical Center School of Radiologic Technology,9,0,1895
Western Nebraska Community College,1714,0.0321,1362
York College,466,0.0193,9158
Academy of Hair Design-Las Vegas,36,0,8542
Career College of Northern Nevada,522,0,5314
College of Southern Nevada,30787,0.013,1965
The Art Institute of Las Vegas,1085,0,14924
Everest College-Henderson,934,0,11814
Marinello Schools of Beauty-Las Vegas,389,0,5050
University of Nevada-Las Vegas,22035,0.0451,6511
University of Nevada-Reno,14675,0.0118,6938
Great Basin College,2481,0.002,1596
Marinello Schools of Beauty-Reno,316,0,7741
Morrison University,295,0,5526
Sierra Nevada College,528,0.017,13119
Truckee Meadows Community College,9887,0.0057,1896
Western Nevada College,3563,0,1553
Colby-Sawyer College,1399,0.0915,12194
Continental Academie of Hair Design-Hudson,59,0,10000
Daniel Webster College,616,0,16431
Dartmouth College,4098,0.0756,26943
Empire Beauty School-Laconia,97,0,11083
Empire Beauty School-Somersworth,143,0,7401
Franklin Pierce University,1697,0.0171,15469
University of New Hampshire-School of Law,NULL,NULL,29674
Mount Washington College,2951,0.001,10918
Keene Beauty Academy,53,0,9350
Lebanon College,72,0.0556,8653
Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,131,0,4102
New England College,1084,0.0609,9148
New England School of Hair Design,65,0,377
Southern New Hampshire University,10395,0.0157,11043
New Hampshire Institute for Therapeutic Arts,25,0,17317
University of New Hampshire-Main Campus,12565,0.0078,11772
Keene State College,4780,0,10924
University of New Hampshire at Manchester,776,0.0013,9978
Plymouth State University,4127,0.0131,10496
NHTI-Concord's Community College,3866,0,6749
White Mountains Community College,707,0,6503
River Valley Community College,936,0,7009
Lakes Region Community College,998,0,6592
Manchester Community College,2300,0,6713
Nashua Community College,2007,0.0005,6656
Great Bay Community College,1801,0,7844
Paul Mitchell the School-Portsmouth,22,0,8519
Rivier University,1411,0,14055
Saint Anselm College,1934,0.0047,20069
St Joseph School of Nursing,137,0,10579
Granite State College,1644,0.0006,5194
Thomas More College of Liberal Arts,95,0.0211,9611
Eastwick College-Hackensack,512,0,6887
Atlantic Cape Community College,6906,0.0132,2607
Fortis Institute-Wayne,499,0,7683
Bergen Community College,15635,0.0737,4634
Berkeley College-Woodland Park,2859,0.0101,17348
Beth Medrash Govoha,2696,0.0408,2669
Bloomfield College,1956,0.0291,17558
Brookdale Community College,12835,0.0075,2760
Rowan College at Burlington County,9236,0.0153,2492
Caldwell University,1572,0.0426,15792
Camden County College,12280,0,3303
Centenary College,1891,0.0233,15301
Adult and Continuing Education-BCTS,113,0,8225
Branford Hall Career Institute-Parsippany,172,0,7982
Lincoln Technical Institute-Edison,843,0.0012,10873
American Institute-Clifton,585,0,10268
Dover Business College,1083,0,14565
Empire Beauty School-Ocean,112,0,9398
Cooper Health System Center for Allied Health Education,42,0,6933
County College of Morris,7633,0.0157,4563
Cumberland County College,3823,0.001,2254
DeVry University-New Jersey,1656,0.0139,19830
Divers Academy International,251,0.012,23944
Drake College of Business-Elizabeth,1343,0,19991
Drew University,1582,0.0234,18505
duCret School of Arts,26,0,13283
Lincoln Technical Institute-South Plainfield,269,0,14538
Essex County College,11086,0.0784,4146
Empire Beauty School-Union,127,0,9473
Fairleigh Dickinson University-Metropolitan Campus,4101,0.0702,17003
Felician University,1769,0.0237,20298
Fairleigh Dickinson University-College at Florham,2356,0.0059,25663
Hohokus School of Trade and Technical Sciences,215,0,14101
Georgian Court University,1433,0.0028,17887
Rowan University,10533,0.0066,9482
Rowan College at Gloucester County,6391,0.0171,3359
Empire Beauty School-Cherry Hill,117,0,9859
Harris School of Business-Cherry Hill Campus,358,0,7603
Eastwick College-Ramsey,1046,0,14322
Holy Name Medical Center School of Nursing,145,0,11725
Hudson County Community College,9056,0.0498,1109
New Jersey City University,6553,0.0082,7227
Joe Kubert School of Cartoon and Graphic Art,89,0.1236,11495
Kean University,12543,0.0131,8130
Harris School of Business-Voorhees Campus,427,0.0023,5717
Lincoln Technical Institute-Union,1256,0,13218
Rizzieri Aveda School for Beauty and Wellness,340,0,14087
Mercer County Community College,8121,0.0345,2824
Middlesex County College,11622,0.0202,4706
Monmouth University,4696,0.0072,18844
Montclair State University,14222,0.0165,8572
HackensackUMC Mountainside School of Nursing,84,0,15172
JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Nursing,387,0,21884
Eastwick College-Nutley,623,0,5959
Empire Beauty School-Jersey City,69,0,9701
New Brunswick Theological Seminary,NULL,NULL,8959
Robert Fiance Beauty Schools-West New York,214,0.0514,9333
New Jersey Institute of Technology,6154,0.0457,9394
Ocean County College,8573,0.0107,3084
Omega Institute,185,0,4441
P B Cosmetology Education Center,190,0,12324
Parisian Beauty School,345,0,12050
Passaic County Community College,9382,0.0011,1615
Pennco Tech-Blackwood,804,0,13443
Princeton Theological Seminary,NULL,NULL,4188
Princeton University,5255,0.1056,12124
Rabbinical College of America,213,0.2864,7581
Ramapo College of New Jersey,5390,0.0063,8966
Robert Fiance Beauty Schools-Perth Amboy,216,0.0278,6839
Rider University,4173,0.0149,20096
Roman Academy of Beauty Culture,86,0,10775
Rutgers University-Camden,4656,0.0101,7016
Rutgers University-New Brunswick,31226,0.03,13457
Rutgers University-Newark,7241,0.0267,7481
St Francis Medical Center-School of Radiologic Technology,16,0,3216
Saint Francis Medical Center School of Nursing,62,0,3088
Saint Peter's University,2199,0.0273,16197
Salem Community College,1154,0,4454
Seton Hall University,5294,0.0242,22078
Atlantic Beauty & Spa Academy LLC,124,0,5279
College of Saint Elizabeth,1034,0.0387,17676
Raritan Valley Community College,7143,0.0214,2662
Stevens Institute of Technology,2542,0.0413,27683
Stockton University,7336,0.0022,6875
Talmudical Academy-New Jersey,67,0,6520
Teterboro School of Aeronautics,122,0,10805
Thomas Edison State University,19406,0.0093,9292
The College of New Jersey,6381,0.0024,11112
Sanford-Brown Institute-Iselin,884,0,9514
Union County College,11254,0.0275,3046
University of Medicine and Dentistry of New Jersey,974,0.0185,21881
William Paterson University of New Jersey,9973,0.008,9843
Olympian Academy of Cosmetology,1128,0,6503
Central New Mexico Community College,25194,0.0258,723
Navajo Technical University,1583,0,192
De Wolff College Hair Styling and Cosmetology,103,0,3957
New Mexico State University-Dona Ana,7025,0.028,1058
Clovis Community College,2062,0,1020
Eastern New Mexico University-Main Campus,3918,0.0294,2935
Eastern New Mexico University-Roswell Campus,2442,0.0258,1012
Institute of American Indian and Alaska Native Culture,241,0.0041,2729
New Mexico Highlands University,2289,0.0712,3564
New Mexico Junior College,1413,0.0064,1939
New Mexico Military Institute,490,0.102,7589
University of New Mexico-Gallup Campus,2397,0.0029,1239
New Mexico Institute of Mining and Technology,1425,0.0267,5125
University of New Mexico-Los Alamos Campus,506,0.002,1683
University of New Mexico-Main Campus,21011,0.0087,5051
New Mexico State University-Alamogordo,1581,0.0183,1438
New Mexico State University-Carlsbad,849,0.0035,963
New Mexico State University-Grants,547,0.0073,1217
New Mexico State University-Main Campus,13399,0.039,3781
University of New Mexico-Valencia County Campus,1930,0.0057,1157
Northern New Mexico College,1367,0.0022,578
San Juan College,6288,0.0062,1127
Santa Fe Community College,3896,0.0039,1181
Santa Fe University of Art and Design,498,0.0382,8888
University of the Southwest,334,0,10077
Southwestern College,NULL,NULL,16042
Southwestern Indian Polytechnic Institute,478,0,845
University of New Mexico-Taos Campus,1019,0.002,1081
Mesalands Community College,498,0.0161,1444
Vogue College of Cosmetology-Santa Fe,65,0,1954
Western New Mexico University,2141,0.0182,2312
Vaughn College of Aeronautics and Technology,1796,0.0156,14408
Adelphi University,5053,0.0315,21025
Adirondack Community College,3326,0.0036,2423
Globe Institute of Technology,724,0.0373,2117
Bryant & Stratton College-Albany,704,0,16220
Albany College of Pharmacy and Health Sciences,1069,0.0458,24587
Albany Law School,NULL,NULL,34080
Albany Medical College,NULL,NULL,41112
Alfred University,1903,0.0252,9111
Allen School-Brooklyn,652,0,7903
The Ailey School,98,0.4592,28732
American Academy of Dramatic Arts-New York,221,0.3891,25524
American Academy McAllister Institute of Funeral Service,411,0,8718
Joffrey Ballet School,180,0.3556,7898
American Musical and Dramatic Academy,1429,0.0028,22831
Apex Technical School,1375,0,16916
Arnot Ogden Medical Center,69,0,6511
Associated Beth Rivkah Schools,133,0.0451,8340
Austin's School of Spa Technology,244,0,4545
Bank Street College of Education,NULL,NULL,51098
Bard College,1955,0.1233,17490
Barnard College,2504,0.0707,28783
Berk Trade and Business School,165,0,11891
Berkeley College-New York,4780,0.1554,17227
Beth Hatalmud Rabbinical College,43,0,3513
Beth Hamedrash Shaarei Yosher Institute,38,0,13657
Phillips Beth Israel School of Nursing,287,0.0139,11119
Hair Design Institute at Fifth Avenue-Brooklyn,162,0.0123,8641
Boricua College,1176,0,9514
Bramson ORT College,591,0.0034,9162
Briarcliffe College,2021,0,17518
Brittany Beauty School,140,0,11369
American Beauty School,208,0,3165
Brooklyn Law School,NULL,NULL,31356
SUNY Broome Community College,5475,0.0318,2672
Bryant & Stratton College-Amherst,415,0,15708
Bryant & Stratton College-Syracuse North,478,0,16798
Bryant & Stratton College-Syracuse,702,0,13799
Bryant & Stratton College-Buffalo,863,0.0012,16459
Bryant & Stratton College-Greece,380,0,16578
Business Informatics Center Inc,76,0,9065
Canisius College,2992,0.0428,14590
Capri Cosmetology Learning Centers,247,0,10694
St Paul's School of Nursing-Queens,520,0,9474
Cayuga County Community College,2988,0.0033,3195
Cazenovia College,980,0,9431
Central Yeshiva Tomchei Tmimim Lubavitz,643,0.0793,7125
Cheryl Fells School of Business,37,0,7645
Christ the King Seminary,NULL,NULL,16984
Circle in the Square Theater School,78,0.2179,12970
Clarkson University,3014,0.0259,13703
Clinton Community College,1521,0.0243,2018
Cochran School of Nursing,93,0,21535
Colgate Rochester Crozer Divinity School,NULL,NULL,12543
Colgate University,2850,0.0754,28355
Metropolitan College of New York,910,0.0297,14851
Columbia University in the City of New York,7814,0.1252,30682
Columbia-Greene Community College,1596,0.0006,1588
Empire Beauty School-Queens,223,0,10140
Concordia College-New York,798,0.1466,16690
Continental School of Beauty Culture-Buffalo,121,0,7732
Continental School of Beauty Culture-Batavia,45,0,9541
Continental School of Beauty Culture-Rochester,404,0,8653
Cooper Union for the Advancement of Science and Art,855,0.0982,3123
Cornell University,14186,0.0922,22817
Weill Cornell Medical College,NULL,NULL,20283
Corning Community College,3220,0.0025,1137
Pomeroy College of Nursing at Crouse Hospital,334,0,5085
Culinary Institute of America,2827,0.081,26563
CUNY Bernard M Baruch College,13584,0.1186,6478
CUNY Borough of Manhattan Community College,23964,0.0675,1927
CUNY Bronx Community College,10598,0.0286,1115
CUNY Brooklyn College,12125,0.0398,4488
College of Staten Island CUNY,12977,0.0291,3817
CUNY City College,12172,0.0834,4446
CUNY Graduate School and University Center,1077,0,6564
CUNY Hostos Community College,5792,0.0504,1754
CUNY Hunter College,15789,0.0705,5775
CUNY John Jay College of Criminal Justice,12834,0.0274,3870
CUNY Kingsborough Community College,14738,0.0297,1703
CUNY LaGuardia Community College,16549,0.1007,2533
CUNY Lehman College,8853,0.0415,4524
CUNY Medgar Evers College,6219,0.0368,1912
CUNY New York City College of Technology,15303,0.0456,2833
CUNY Queens College,15257,0.0482,5009
CUNY Queensborough Community College,14092,0.067,2173
CUNY School of Law,NULL,NULL,13128
CUNY York College,7598,0.0542,3131
CVPH Medical Center School of Radiologic Technology,28,0,527
D'Youville College,1982,0.0696,16446
Daemen College,1894,0.0132,12199
Dominican College of Blauvelt,1595,0.0113,16236
Dowling College,2133,0.0488,17992
Dutchess Community College,7571,0.0086,3143
Belanger School of Nursing,132,0,3681
Elmira Business Institute,393,0,19018
Elmira College,1334,0.0277,15411
Erie Community College,11684,0.006,2756
Fashion Institute of Technology,8012,0.1414,6913
Finger Lakes Community College,4640,0.0009,1873
Five Towns College,838,0,12606
Fordham University,8197,0.0472,25694
The International Culinary Center,553,0.0145,64579
Fulton-Montgomery Community College,2240,0.0451,1810
Gemological Institute of America-New York,173,0,7983
The General Theological Seminary,NULL,NULL,10028
Genesee Community College,4321,0.0285,1520
Global Business Institute,138,0,0
Global Business Institute,231,0,0
Hamilton College,1867,0.0482,30262
Hartwick College,1541,0.0324,20706
Helene Fuld College of Nursing,354,0,14394
Herkimer County Community College,2648,0.0295,2639
Hilbert College,995,0.008,14122
Hobart William Smith Colleges,2248,0.0445,24492
Hofstra University,6833,0.0217,24005
Houghton College,1113,0.0494,13904
Hudson Valley Community College,9354,0.0066,3196
Hunter Business School,888,0,3272
Institute of Design and Construction,113,0.0177,6255
Institute of Audio Research,663,0.0045,14730
Iona College,2988,0.0164,17906
Isabella Graham Hart School of Practical Nursing,43,0,5125
Island Drafting and Technical Institute,122,0,16041
Ithaca College,6233,0.0181,20476
Jamestown Community College,3447,0.0017,2524
Jamestown Business College,294,0,11752
Jefferson Community College,3124,0.0045,2027
Jewish Theological Seminary of America,355,0.0113,5147
The Juilliard School,508,0.2323,14806
SBI Campus-An Affiliate of Sanford-Brown,340,0,13643
Kehilath Yakov Rabbinical Seminary,112,0,1532
Keuka College,2053,0.0253,18470
LIM College,1467,0.0143,22975
Le Moyne College,2549,0.0059,15249
LIU Brooklyn,5001,0.0164,22612
LIU Post,4413,0.1036,19707
Long Island Beauty School-Hempstead,100,0.01,10871
Long Island Business Institute,491,0.0509,10682
LIU Hudson at Rockland,NULL,NULL,20001
LIU Brentwood,30,0,19342
Machzikei Hadath Rabbinical College,146,0.0411,6438
Mandl School-The College of Allied Health,900,0,6826
Manhattan College,3351,0.0254,19083
Manhattan School of Music,391,0.3248,28469
Manhattanville College,1701,0.0705,16692
Maria College of Albany,884,0.0011,12876
Marion S Whelan School of Nursing of Geneva General Hospital,31,0,2200
Marist College,5137,0.013,19529
MarJon School of Beauty ltd-Tonawanda,43,0,11369
Marymount Manhattan College,1884,0.0462,21038
Medaille College,1798,0.0072,13565
Memorial College of Nursing,113,0,9740
Memorial Hospital School of Radiation Therapy Technology,13,0,125
Mercy College,6970,0.0049,15150
Mesivta Torah Vodaath Rabbinical Seminary,142,0,1267
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,34,0,6411
Mesivtha Tifereth Jerusalem of America,65,0.0308,9803
Southern Westchester BOCES-Practical Nursing Program,211,0,8764
Midway Paris Beauty School,94,0,6280
Mildred Elley School-Albany Campus,825,0,6529
Mirrer Yeshiva Cent Institute,172,0.0291,4408
Modern Welding School,99,0,12968
Mohawk Valley Community College,5849,0.0109,2385
Molloy College,3371,0.0015,20385
Monroe College,6470,0.0692,10172
Monroe Community College,15800,0.0055,2007
Mount Saint Mary College,2261,0.0013,16821
Montefiore School of Nursing,129,0,11753
College of Mount Saint Vincent,1659,0.009,17378
Icahn School of Medicine at Mount Sinai,NULL,NULL,26742
Nassau Community College,21404,0.0121,2678
Nazareth College,2057,0.0131,17760
Neighborhood Playhouse School of the Theater,58,0.3966,21170
The College of New Rochelle,3286,0.0027,11594
The New School,6775,0.2908,26775
New School of Radio and Television,108,0,11368
New York Chiropractic College,NULL,NULL,19248
Star Career Academy-New York,923,0,14367
New York Law School,NULL,NULL,49187
New York Medical College,NULL,NULL,37562
New York School for Medical and Dental Assistants,252,0,20054
New York Theological Seminary,NULL,NULL,16642
New York University,22080,0.1166,30855
Niagara County Community College,5335,0.0056,2435
Niagara University,3138,0.1616,12909
Empire Beauty School-Peekskill,49,0,9568
North Country Community College,1148,0.0148,2856
New York College of Podiatric Medicine,NULL,NULL,24894
New York Institute of Technology,4577,0.1156,22774
New York School of Interior Design,422,0.1635,24551
Nyack College,1993,0.0482,13065
Ohr Hameir Theological Seminary,90,0.0444,12582
Olean Business Institute,55,0,5630
Onondaga Community College,8884,0.0079,2519
Orange County Community College,5595,0.0005,4146
Otsego Area BOCES-Practical Nursing Program,43,0,901
Pace University-New York,7867,0.0555,20088
Paul Smiths College of Arts and Science,1065,0.0009,12724
Continental School of Beauty Culture-West Seneca,122,0,8657
Plaza College,766,0.0052,496
Polytechnic Institute of New York University,2000,0.0965,22606
Davis College,216,0.0556,8971
Pratt Institute-Main,3207,0.189,27002
Professional Business College,1090,0,10905
Rabbinical Academy Mesivta Rabbi Chaim Berlin,143,0.042,3439
Rabbinical College Bobover Yeshiva Bnei Zion,267,0,7591
Rabbinical College of Ch'san Sofer New York,30,0,845
Rabbinical College Beth Shraga,44,0,17904
Rabbinical Seminary M'kor Chaim,32,0.0313,10891
Rabbinical College of Long Island,93,0,12309
Rabbinical Seminary of America,257,0,2078
Rensselaer Polytechnic Institute,5300,0.0566,25335
Ridley-Lowell Business & Technical Institute-Binghamton,234,0,9962
Roberts Wesleyan College,1275,0.0267,15415
Everest Institute-Rochester,724,0,12010
Rochester Institute of Technology,12951,0.0473,18520
University of Rochester,5606,0.132,20184
Rockland Community College,6834,0.018,2331
Empire Beauty School-Manhattan,731,0.0014,10078
The Sage Colleges,1686,0.0053,12538
St Bernard's School of Theology and Ministry,NULL,NULL,15848
St Bonaventure University,1858,0.021,14420
St Francis College,2791,0.0523,13577
St Joseph's College of Nursing at St Joseph's Hospital Health Center,294,0,12763
St Lawrence University,2374,0.067,22816
The College of Saint Rose,2835,0.0127,15055
St. Thomas Aquinas College,1293,0.0162,16498
Samaritan Hospital School of Nursing,148,0,9281
Sarah Lawrence College,1342,0.0782,24975
Schenectady County Community College,3920,0,1103
Sh'or Yoshuv Rabbinical College,157,0,5687
Siena College,3148,0.0159,16608
Simmons Institute of Funeral Service Inc,44,0,11355
Skidmore College,2631,0.0551,28844
Saint Joseph's College-New York,4711,0.0004,13850
Saint Vladimirs Orthodox Theological Seminary,NULL,NULL,6503
Spanish-American Institute,22,0,4200
Faxton-St Luke's Healthcare School of Radiologic Technology,29,0,2865
Saint Elizabeth College of Nursing,193,0,5521
Saint Elizabeth College of Nursing,25,0,3822
Saint John Fisher College,2937,0.0007,16053
St Paul's School of Nursing-Staten Island,747,0,9379
St James Mercy Hospital School of Radiologic Science,31,0,4766
St John's University-New York,11191,0.0461,20830
New York Career Institute,693,0.0014,11442
Suburban Technical School,0,0,69501
Branford Hall Career Institute-Bohemia Campus,892,0,8716
Sullivan County Community College,1260,0.0048,2424
SUNY College of Technology at Alfred,3461,0.0162,3021
SUNY College of Technology at Canton,3628,0.0623,2984
SUNY College of Technology at Delhi,3116,0.0122,3283
SUNY College of Agriculture and Technology at Cobleskill,2449,0.0065,3750
Farmingdale State College,7257,0.0256,4849
Morrisville State College,2904,0.0072,2877
SUNY at Albany,12635,0.0401,5480
SUNY at Binghamton,12296,0.1141,5936
University at Buffalo,19094,0.1625,7135
Stony Brook University,15618,0.0914,6958
SUNY College of Environmental Science and Forestry,1697,0.0183,4489
SUNY Polytechnic Institute,1555,0.0084,5084
SUNY College at Brockport,7045,0.0053,4552
SUNY Buffalo State,9561,0.0123,4056
SUNY College at Cortland,6328,0.0043,4874
SUNY at Fredonia,5171,0.0269,4469
SUNY College at Geneseo,5339,0.0322,4975
State University of New York at New Paltz,6439,0.0244,5565
SUNY Oneonta,5804,0.0177,4339
SUNY College at Oswego,7114,0.0114,4555
SUNY College at Potsdam,3850,0.0143,4503
SUNY at Purchase College,3900,0.0228,5952
SUNY College of Optometry,NULL,NULL,20270
SUNY College at Old Westbury,4077,0.0113,3787
SUNY College at Plattsburgh,5623,0.0566,4900
SUNY Downstate Medical Center,335,0.009,31286
SUNY Empire State College,10035,0.0334,3881
SUNY Maritime College,1578,0.0317,6032
Upstate Medical University,295,0.0271,15666
Swedish Institute a College of Health Sciences,426,0.0023,7922
Syracuse University,14429,0.085,21091
Talmudical Seminary Oholei Torah,353,0.102,10424
Talmudical Institute of Upstate New York,17,0.1765,19690
Teachers College at Columbia University,NULL,NULL,27597
Technical Career Institutes,3601,0.0072,9071
Tompkins Cortland Community College,3219,0.0205,3151
Torah Temimah Talmudical Seminary,191,0.0209,7134
Touro College,7216,0.0261,12705
Trocaire College,1406,0,15484
Excelsior College,37707,0.0079,3777
Ulster County Community College,2232,0.0049,3356
Sanford-Brown Institute-New York,1639,0,11743
Union College,2192,0.0525,27250
Union Theological Seminary in the City of New York,NULL,NULL,6835
United Talmudical Seminary,1589,0.0176,8573
United States Merchant Marine Academy,987,0.0203,1010
Utica College,2688,0.0294,15858
Utica School of Commerce,355,0,12988
Vassar College,2370,0.0646,23925
Villa Maria College,408,0,14768
School of Visual Arts,3493,0.2462,29658
Wagner College,1823,0.0208,21724
Webb Institute,79,0,10400
Wells College,524,0.0134,13223
The College of Westchester,1036,0,12060
SUNY Westchester Community College,12290,0.0131,3546
Westchester School of Beauty Culture,123,0.0244,1423
Wood Tobe-Coburn School,523,0,14960
Word of Life Bible Institute,540,0.0852,4473
Yeshiva Karlin Stolin,112,0,7130
Yeshivat Mikdash Melech,144,0,8931
Yeshiva Derech Chaim,94,0.0319,2815
Yeshiva of Nitra Rabbinical College,233,0,7587
Yeshiva Shaar Hatorah,77,0,11486
Yeshiva University,2862,0.057,21250
Yeshivath Viznitz,427,0.0117,4660
Yeshivath Zichron Moshe,163,0.0429,6429
College of the Albemarle,2125,0.0433,767
The Art Institute of Charlotte,1308,0,16029
South Piedmont Community College,2165,0.0046,1003
Appalachian State University,15527,0.0052,5466
Asheville-Buncombe Technical Community College,6276,0.0037,1187
Barton College,1098,0.0273,13225
Beaufort County Community College,1702,0.0024,654
Belmont Abbey College,1695,0.0271,9384
Bennett College,651,0.0031,8846
Bladen Community College,1251,0,580
Blue Ridge Community College,2007,0.005,1174
Brevard College,628,0.0494,11646
Brookstone College-Charlotte,123,0,10232
Brunswick Community College,1118,0.0036,599
Cabarrus College of Health Sciences,492,0,7553
Caldwell Community College and Technical Institute,3806,0.0013,1623
Campbell University,4589,0,11745
Cape Fear Community College,8741,0,1199
Carolina School of Broadcasting,63,0,6786
Carteret Community College,1529,0.0013,1022
Catawba College,1297,0.027,16861
Catawba Valley Community College,3982,0.0013,1101
South College-Asheville,249,0,20247
Central Carolina Community College,3850,0.0047,1205
Central Piedmont Community College,18021,0.0993,1460
Chowan University,1308,0.0122,11237
Cleveland Community College,3216,0.0075,548
Coastal Carolina Community College,4314,0.0009,1332
Craven Community College,3095,0.0191,1578
Davidson County Community College,3621,0.0003,727
Davidson College,1785,0.0454,18617
Duke University,6493,0.0819,23091
Durham Technical Community College,4827,0.0106,1150
East Carolina University,20446,0.0057,6141
Edgecombe Community College,2928,0.0034,372
Elizabeth City State University,2692,0.0041,2895
Elon University,5357,0.0168,23212
Fayetteville Beauty College,57,0,4424
Fayetteville Technical Community College,10375,0.0065,1351
Fayetteville State University,5012,0.0068,2794
Forsyth Technical Community College,8875,0.0039,937
Gardner-Webb University,2653,0.0162,9583
Gaston College,5812,0,1161
Greensboro College,1069,0.0019,12018
Guilford College,2330,0.0086,12090
Guilford Technical Community College,14538,0.0069,529
Halifax Community College,1387,0.0079,329
Haywood Community College,1866,0.0005,800
Heritage Bible College,71,0,4858
High Point University,4065,0.0089,20379
Isothermal Community College,2432,0.0111,788
James Sprunt Community College,1305,0.0008,702
Laurel University,274,0,4252
Johnson C Smith University,1665,0.0348,11794
Johnston Community College,3603,0.0094,829
Lees-McRae College,835,0.0204,9525
Lenoir Community College,2613,0.0011,786
Lenoir-Rhyne University,1447,0.0214,10804
Leons Beauty School Inc,140,0,1150
Livingstone College,1111,0.0027,11904
Louisburg College,703,0.0071,8404
Mars Hill University,1323,0.0197,9026
Martin Community College,548,0,678
Mayland Community College,1338,0,658
McDowell Technical Community College,997,0.001,738
Mercy School of Nursing,141,0,7152
Meredith College,1640,0.0317,18385
Methodist University,2104,0.0518,13241
Miller-Motte College-Wilmington,1924,0,12445
Mitchell Community College,2785,0.0043,985
Mitchells Hairstyling Academy-Greenville,31,0,11708
Mitchells Hairstyling Academy-Wilson,15,0,4834
Regina's College of Beauty-Monroe,53,0,4045
Montgomery Community College,755,0,985
Montreat College,636,0.0299,9165
University of Mount Olive,3577,0.0257,8509
College of Wilmington,80,0,9403
Nash Community College,2561,0.002,897
North Carolina A & T State University,8626,0.0146,4433
University of North Carolina at Asheville,3259,0.0046,5738
University of North Carolina at Chapel Hill,17918,0.026,11326
University of North Carolina at Charlotte,21085,0.0242,6560
University of North Carolina at Greensboro,14594,0.0149,5092
North Carolina Central University,6276,0.0051,4956
University of North Carolina School of the Arts,752,0.012,11694
North Carolina State University at Raleigh,23291,0.0201,7050
North Carolina Wesleyan College,1522,0.0315,10920
University of North Carolina Wilmington,12060,0.0062,6924
Pamlico Community College,404,0,685
William Peace University,791,0.0025,12139
University of North Carolina at Pembroke,5310,0.0096,3633
Pfeiffer University,980,0.0418,10107
Piedmont International University,236,0.0042,6971
Piedmont Community College,1517,0.0033,901
Pitt Community College,7741,0.0094,1190
Queens University of Charlotte,1820,0.0302,13330
Randolph Community College,2725,0,831
Richmond Community College,2063,0.0005,521
Mid-Atlantic Christian University,162,0.0062,6189
Roanoke-Chowan Community College,870,0,630
Robeson Community College,2751,0,653
Rockingham Community College,1874,0.0128,879
Rowan-Cabarrus Community College,6519,0.0071,1105
Saint Augustine's University,1442,0.018,9144
Salem College,936,0.0267,6728
Sampson Community College,1323,0.0023,810
Sandhills Community College,3911,0.0015,923
Shaw University,2027,0.0192,11482
Paul Mitchell the School-Fayetteville,169,0,8182
St Andrews University,465,0.0473,7842
Empire Beauty School-Matthews,109,0,9899
Southeastern Community College,1432,0,788
Southwestern Community College,1864,0.0054,1170
Stanly Community College,2326,0.0142,954
Surry Community College,2853,0.0133,987
Alamance Community College,4143,0.0174,1151
Tri-County Community College,1004,0.001,697
Vance-Granville Community College,3922,0,1288
Wake Forest University,4801,0.0292,27670
Wake Technical Community College,19587,0.062,1429
Warren Wilson College,847,0.0295,14865
Watts School of Nursing,155,0,13703
Wayne Community College,3252,0,968
Western Piedmont Community College,2274,0,1108
Wilkes Community College,2457,0.0037,843
Wilson Community College,1504,0,693
Wingate University,1767,0.0368,10400
Carolina Christian College,67,0,2869
Winston Salem Barber School,44,0,646
Winston-Salem State University,5183,0.0174,3566
Western Carolina University,7796,0.0065,4834
Rasmussen College-North Dakota,982,0,13871
Bismarck State College,3275,0.0049,3670
Dickinson State University,1549,0.0955,4779
Nueta Hidatsa Sahnish College,194,0,3701
Josef's School of Hair Design Inc-Grand Forks,48,0,6963
Headquarters Academy of Hair Design Inc,40,0,3201
University of Jamestown,886,0.0666,7562
