INSTNM,UGDS,UGDS_NRA,TUITFTE
Northwest Technical Institute,1131,0,1039
Ouachita Baptist University,1209,0.0505,4203
College of the Ouachitas,645,0.0016,1695
Ozarka College,726,0,1144
University of the Ozarks,654,0.1544,9783
University of Arkansas Community College-Morrilton,1101,0.0082,1567
Philander Smith College,859,0.0233,4543
Phillips Community College of the University of Arkansas,1322,0,1389
Southeast Arkansas College,1637,0.0012,1067
Professional Cosmetology Education Center,70,0,788
Pulaski Technical College,4513,0.0035,1623
QUAPAW TECHNICAL INSTITUTE,229,0,430
University of Arkansas Community College-Hope,888,0,1453
Rich Mountain Community College,535,0.0075,1398
Paul Mitchell the School-Arkansas,50,0,873
Searcy Beauty College,72,0,287
Williams Baptist College,546,0.0165,4092
SOUTHERN INSTITUTE OF COSMETOLOGY,18,0,2928
South Arkansas Community College,908,0,1535
Southern Arkansas University Main Campus,2709,0.0428,2586
Southern Arkansas University Tech,582,0,1461
Velvatex College of Beauty Culture,21,0,NULL
University of Arkansas-Fort Smith,4364,0.0032,2061
Academy of Art University,4783,0.2854,15194
ITT Technical Institute-Rancho Cordova,533,0.0863,11848
Academy of Chinese Culture and Health Sciences,NULL,NULL,393
ACADEMY OF COURT REPORTING INC,231,0,7466
The Academy of Radio and TV Broadcasting,112,0,NULL
ACADEMY PACIFIC TRAVEL COLLEGE,203,0.0345,3955
Avalon School of Cosmetology-Alameda,94,0,4587
College of Alameda,2109,0.0574,444
Allan Hancock College,5472,0.0018,559
American Academy of Dramatic Arts-Los Angeles,183,0.071,8419
American Baptist Seminary of the West,NULL,NULL,2236
American Film Institute Conservatory,NULL,NULL,12163
American Beauty College,24,0,1465
AMERICAN INTERCONTINENTAL UNIVERSITY,491,0.0204,7074
American Career College-Los Angeles,1292,0,8574
American Conservatory Theater,8,0.125,16157
American River College,18153,0.0052,233
BRYMAN COLLEGE-HAYWARD,348,0,4708
Antelope Valley College,3293,0,370
Art Center College of Design,1334,0.1754,18087
Associated Technical College-Los Angeles,293,0,2813
Associated Technical College-San Diego,133,0.015,0
ASSOCIATED TECHNICAL COLLEGE,55,0,0
Azusa Pacific University,3653,0.0246,10271
Bakersfield College,11156,0.0053,363
Barstow Community College,1564,0.0013,288
Bellus Academy-National City,131,0,2911
BETHANY COLLEGE OF THE ASSEMBLIES OF GOD,519,0.0135,8115
Bethesda University,108,0,NULL
Biola University,2902,0.0341,10674
BROOKS COLLEGE,1853,0.0043,6238
Brooks Institute,725,0.0897,12767
Brownson Technical School,78,0,5400
Bryan University,209,0,3980
Butte College,7254,0.0289,549
Phillips Graduate Institute,NULL,NULL,14600
California Institute of Integral Studies,37,0,22406
CALIFORNIA PARAMEDICAL AND TECHNICAL COLLEGE,443,0,NULL
Cabrillo College,6108,0.0144,518
California Baptist University,1580,0,8593
California College of the Arts,1122,0.0749,14884
University of California-Hastings College of Law,NULL,NULL,5365
California Institute of Technology,942,0.0977,7953
California Lutheran University,1643,0.0371,10061
California Polytechnic State University-San Luis Obispo,17114,0.0123,2726
CALIFORNIA SCHOOL OF PROFESSIONAL PSYCH-FRESNO,NULL,NULL,14084
ALLIANT INTERNATIONAL UNIVERSITY,NULL,NULL,7761
Alliant International University-San Diego,514,0.2607,2634
CALIFORNIA SCHOOL OF PROFESSIONAL PSYCH-ALAMEDA,NULL,NULL,9275
California State University-Bakersfield,5274,0.0173,2714
California State University-Stanislaus,5694,0.0132,2467
California State University-San Bernardino,11137,0.028,3033
California State Polytechnic University-Pomona,16977,0.0472,2775
California State University-Chico,14773,0.024,2787
California State University-Dominguez Hills,7968,0.0143,3396
California State University-Fresno,16259,0.0389,2683
California State University-Fullerton,25261,0.0364,3402
California State University-East Bay,9798,0.0594,4123
California State University-Long Beach,27723,0.055,4053
California State University-Los Angeles,14150,0.0444,3095
California State University-Northridge,24814,0.0364,3187
California State University-Sacramento,21786,0.0189,3053
University of California-Berkeley,23267,0.033,12080
University of California-Davis,21217,0.0139,5946
University of California-Irvine,17723,0.0221,5811
University of California-Los Angeles,25326,0.0286,6983
University of California-Riverside,12714,0.0186,5846
University of California-San Diego,17485,0.017,6166
University of California-San Francisco,34,0.0294,6740
University of California-Santa Barbara,17716,0.0111,4968
University of California-Santa Cruz,11997,0.0109,6847
Sofia University,NULL,NULL,14319
California Beauty School,51,0,727
California Christian College,73,0.411,8933
CALIFORNIA COLLEGE FOR HEALTH SCIENCES,59,0,5380
CALIFORNIA COLLEGE OF PODIATRIC MEDICINE,NULL,NULL,17220
Le Cordon Bleu College of Culinary Arts-San Francisco,351,0.0142,6194095
California Hair Design Academy,103,0,3073
California Institute of the Arts,824,0.1044,13339
The California Maritime Academy,606,0.0462,4264
CALIFORNIA PARAMEDICAL AND TECHNICAL COLLEGE,192,0,12902
California Western School of Law,NULL,NULL,16956
Canada College,2646,0.0295,640
College of the Canyons,5277,0.0195,411
Career Academy of Beauty,140,0,2740
Casa Loma College-Van Nuys,176,0,6311
CET-San Diego,135,0,2504
CET-Sobrato,485,0,2263
CET-El Centro,296,0,349
CET-San Bernardino,128,0,3264
CET-Watsonville,181,0,2983
CET-Gilroy,142,0,508
CET-Salinas,95,0,334
Cerritos College,14915,0.0229,410
Cerro Coso Community College,2393,0.005,379
Chabot College,9199,0.0187,376
Chaffey College,9413,0.015,575
Chapman University,3115,0.0327,12054
Charles R Drew University of Medicine and Science,88,0,331
Concordia University-Irvine,1112,0.0135,8427
San Diego Christian College,136,0.0074,NULL
Church Divinity School of the Pacific,NULL,NULL,2606
Citrus College,9730,0.0393,594
City College of San Francisco,14068,0.0283,871
CITY UNIVERSITY-LOS ANGELES,1265,0,NULL
Claremont Graduate University,NULL,NULL,29169
Claremont McKenna College,1044,0.0307,14599
Milan Institute-Visalia,260,0,10232
CLEVELAND CHIROPRACTIC COLLEGE OF LOS ANGELES,138,0.0507,12542
Clovis Adult Education,375,0,2193
Coastline Community College,4507,0.0042,1159
Cogswell College,413,0,5491
Coleman University,311,0.0032,8845
COBA Academy,88,0,3386
COLLEGE OF OCEANEERING,308,0,7766
Western University of Health Sciences,NULL,NULL,19512
Columbia College,1521,0.0033,1049
Columbia College-Hollywood,109,0.156,10808
El Camino College-Compton Center,3316,0.0048,278
SAN FERNANDO BEAUTY ACADEMY,230,0,5057
Contra Costa College,2601,0.0235,362
Cosumnes River College,10539,0.0065,407
Crafton Hills College,2985,0,400
Cuesta College,5907,0.0052,576
Cuyamaca College,4240,0.0177,1045
CYNTHIAS BEAUTY ACADEMY,272,0,2186
Cypress College,8265,0.0042,294
D-Q UNIVERSITY,193,0.0155,3362
De Anza College,11497,0.0696,497
Marinello Schools of Beauty-Hemet,98,0,4373
DEEP SPRINGS COLLEGE,272,0,NULL
Dell'Arte International School of Physical Theatre,37,0.2703,267079
College of the Desert,3930,0.0374,790
Design Institute of San Diego,382,0.0497,NULL
DEVRY UNIVERSITY,3637,0.0242,5385
Diablo Valley College,9296,0.0622,615
Dominican University of California,935,0.0396,14368
Dominican School of Philosophy & Theology,16,0.0625,4960
DON BOSCO TECHNICAL INSTITUTE,172,0,34807
East Los Angeles College,8067,0.0333,295
EAST LOS ANGELES OCCUPATIONAL CENTER,942,0,NULL
Marinello Schools of Beauty-Santa Clara,89,0,NULL
EDUCATIONAL CULTURAL COMPLEX,4661,0.0105,33
El Camino Community College District,13799,0.0451,428
Elegance International,21,0.1905,11074
ELEGANTE BEAUTY COLLEGE,36,0,4230
Marinello Schools of Beauty-Burbank,42,0,3449
Marinello Schools of Beauty-Moreno Valley,52,0,3108
Emperor's College of Traditional Oriental Medicine,0,0,26655
Empire College,1183,0,2970
Evergreen Valley College,10987,0.0037,528
Fashion Institute of Design & Merchandising-Los Angeles,2873,0.1027,42776
FASHION CAREERS OF CALIFORNIA,54,0.1111,4289
Fashion Institute of Design & Merchandising-San Francisco,732,0.041,43237
Fashion Institute of Design & Merchandising-Orange County,344,0.0145,44284
Feather River Community College District,467,0,612
Federico Beauty Institute,123,0,NULL
Fielding Graduate University,NULL,NULL,13168
Five Branches University,NULL,NULL,6142
Foothill College,5748,0.132,852
Fredrick and Charles Beauty College,42,0,1539
Fresno City College,10533,0.0018,498
Fresno Pacific University,1049,0.0343,8240
Fuller Theological Seminary in California,NULL,NULL,6138
Fullerton College,11962,0.0088,225
GALEN COLLEGE OF MEDICAL AND DENTAL ASSISTANTS,104,0,1935
GALEN COLLEGE OF MEDICAL AND DENTAL ASSISTANTS,195,0.0051,2734
GALEN COLLEGE OF MEDICAL AND DENTAL ASSISTANTS,15,0,1135
Gavilan College,2054,0.0039,234
Gemological Institute of America-Carlsbad,3527,0.1021,42737
Glendale Community College,10941,0.0408,729
Glendale Career College,1070,0,6126
GOLDEN GATE UNIVERSITY-MONTEREY,97,0.1856,16471
Golden Gate University-San Francisco,149,0.2148,16532
Golden West College,9192,0.0134,559
Graduate Theological Union,NULL,NULL,2694
Grossmont College,12728,0.0504,329
Salon Success Academy-Riverside,48,0,340
Hartnell College,2930,0.0092,450
Harvey Mudd College,174,0.0287,17578
Heald College-Rancho Cordova,664,0.1717,7218
Heald College-Fresno,692,0,6637
HEALD COLLEGE-SANTA ROSA,173,0,3961
Heald College-San Jose,1070,0,6231
Heald College-San Francisco,899,0,6466
Heald College-Concord,1069,0,7614
Hilltop Beauty School,123,0,999
Holy Names University,506,0.0553,8854
Pacifica Graduate Institute,NULL,NULL,17438
Humboldt State University,6542,0.0057,2706
Humphreys College-Stockton and Modesto Campuses,224,0,5499
HUNTINGTON COLLEGE OF DENTAL TECHNOLOGY,32,0.0313,25025
Imperial Valley College,4296,0.0014,372
Institute for Business and Technology,258,0,9091
INSTITUTE OF COMPUTER TECHNOLOGY,286,0.1503,1039
Interior Designers Institute,398,0.0276,7300
INTERNATIONAL AIR ACADEMY,191,0,6923
Toni & Guy Hairdressing Academy-Santa Monica,53,0,2143
Irvine Valley College,4649,0.0671,660
ITT Technical Institute-National City,885,0.148,13380
ITT Technical Institute-San Dimas,807,0.1289,47823
ITT Technical Institute-Orange,697,0.1478,11730
Bellus Academy-El Cajon,350,0.02,2934
JESUIT SCHOOL OF THEOLOGY AT BERKELEY,NULL,NULL,6196
John F. Kennedy University,165,0,10022
American Jewish University,95,0.0632,13440
Reedley College,5295,0.0002,506
Life Pacific College,430,0.007,6026
Argosy University-The Art Institute of California-San Diego,585,0.0598,14116
University of La Verne,3523,0.0054,9797
Laguna College of Art and Design,296,0.0709,13999
LAKE FOREST BEAUTY COLLEGE,53,0,NULL
Lake Tahoe Community College,1014,0.0039,586
Lancaster Beauty School,182,0,3878
Laney College,3904,0.0697,207
Lassen Community College,942,0.0064,138
Life Chiropractic College West,NULL,NULL,3867
Southern California Seminary,14,0.0714,3287
La Sierra University,1285,0.1043,10842
Loma Linda University,922,0.0466,17654
Long Beach City College,10449,0.0171,485
Southern California University of Health Sciences,NULL,NULL,5280
Los Angeles Harbor College,3493,0.0157,365
Los Angeles Pierce College,9448,0.0322,250
Los Angeles Southwest College,2770,0.0007,446
Los Angeles Trade Technical College,3808,0.0081,354
Los Angeles Valley College,6486,0.0103,283
The Master's College and Seminary,1174,0.0358,8052
Los Angeles City College,8415,0.0417,372
Los Angeles County College of Nursing and Allied Health,185,0,221
Los Angeles Mission College,2566,0.0246,393
Los Medanos College,4055,0.0049,331
Argosy University-The Art Institute of California-San Francisco,345,0.0464,12337
LOYOLA LAW SCHOOL,2477,0.0182,17147
Loyola Marymount University,2482,0.0181,17152
Manchester Beauty College,80,0,4300
Tulare Beauty College,68,0,3207
Lyles Bakersfield College of Beauty,163,0,8023
Lyles Fresno College of Beauty,48,0,2182
Lytles Redwood Empire Beauty College Inc,70,0.0143,2875
MTI Business College Inc,214,0,3853
MTI College,1444,0,0
Brightwood College-Sacramento,271,0,1716
Brightwood College-San Diego,1089,0.0009,414217
Brightwood College-Vista,763,0,4652
College of Marin,2740,0.0215,888
Marinello Schools of Beauty-Los Angeles,53,0,690
MARINELLO SCHOOL OF BEAUTY,33,0,591
MARINELLO SCHOOL OF BEAUTY,57,0,1339
MARINELLO SCHOOL OF BEAUTY,54,0,1200
MARINELLO SCHOOL OF BEAUTY,76,0,1269
MARINELLO SCHOOL OF BEAUTY,75,0,1436
MARINELLO SCHOOL OF BEAUTY,54,0,1121
MARINELLO SCHOOL OF BEAUTY,32,0,2561
MARINELLO SCHOOL OF BEAUTY,87,0,1268
MARINELLO SCHOOL OF BEAUTY,67,0,994
Marymount California University,780,0.1615,15364
Mendocino College,2056,0.0005,304
Menlo College,637,0.0157,10403
MENNONITE BRETHREN BIBLICAL SEMINARY,NULL,NULL,5672
Merced College,5086,0.009,445
Merritt College,1845,0.0271,400
Mills College,742,0,13340
MiraCosta College,5749,0.0289,539
Mission College,4509,0.0235,1490
Modern Beauty Academy,50,0,1009
Brightwood College-North Hollywood,407,0,1547
Modesto Junior College,11290,0.0071,164
Moler Barber College,20,0,2121
Middlebury Institute of International Studies at Monterey,14,0.3571,11018
Monterey Peninsula College,3631,0.0435,527
MONTESSORI WESTERN TEACHER TRAINING PROGRAM,1,0,47862
Moorpark College,7148,0.019,488
MORO BEAUTY COLLEGE,74,0,NULL
Mt San Antonio College,20162,0.0268,711
Mount Saint Mary's University,850,0.0012,12853
Mt San Jacinto Community College District,4058,0.0002,270
Musicians Institute,394,0.368,16663
Napa Valley College,2931,0.0051,516
BRYMAN COLLEGE,363,0,5230
Everest College-Reseda,1142,0.0009,4207
BRYMAN COLLEGE,380,0.0421,7306
BRYMAN COLLEGE-SAN JOSE,953,0.0031,1138
Everest College-Gardena,559,0,10723
Everest College-Alhambra,525,0,11039
Everest College-San Bernardino,743,0,8986
The National Hispanic University,341,0.0528,29
National Holistic Institute,388,0,14705
National University,5360,0.0153,8419
NEW COLLEGE OF CALIFORNIA,182,0.0055,18490
Newschool of Architecture and Design,8,0.625,57
MARINELLO SCHOOL OF BEAUTY,73,0,2351
Newberry School of Beauty,84,0,4792
North Adrian's College of Beauty Inc,90,0,112
North-West College-Pomona,151,0,0
North-West College-West Covina,208,0,0
North-West College-Pasadena,65,0,0
Notre Dame de Namur University,962,0.0613,11895
Occidental College,1737,0.0282,14017
Oceanside College of Beauty,93,0,1385
Ohlone College,3781,0.019,503
OPPORTUNITIES INDUSTRIALIZATION CENTER-WEST,65,0,NULL
Orange Coast College,17866,0.0336,270
Otis College of Art and Design,925,0.1135,17282
Oxnard College,3078,0.0331,509
Hope International University,798,0.0464,10606
Concorde Career College-San Diego,451,0,6181
Palo Alto University,NULL,NULL,19162
Pacific Lutheran Theological Seminary,NULL,NULL,2129
Pacific Oaks College,258,0,14360
Pacific School of Religion,NULL,NULL,2781
Pacific States University,24,0,0
Pacific Union College,1400,0.075,11145
University of the Pacific,3166,0.0325,11981
PALMER COLLEGE OF CHIROPRACTIC-WEST,NULL,NULL,20240
Palo Verde College,700,0,180
Palomar College,12502,0.0206,792
PARAMOUNT SCHOOL OF BEAUTY,52,0,NULL
Paris Beauty College,223,0,1022
Pasadena City College,19305,0.0767,843
PATTEN COLLEGE,451,0.0067,5027
Pepperdine University,2917,0.0758,15135
Pitzer College,921,0.0347,18365
Platt College-San Diego,330,0,4789
Point Loma Nazarene University,2353,0.0085,10918
Pomona College,1548,0.0181,32146
Porterville College,2314,0.0026,419
Westwood College-South Bay,53,0,19314
Professional Institute of Beauty,93,0,966
LAREI,NULL,NULL,16000
Santa Ana College,8989,0.0426,192
Pardee RAND Graduate School,NULL,NULL,41687
University of Redlands,2500,0.0096,8667
College of the Redwoods,4302,0.0063,427
Salon Success Academy-Upland,49,0,536
Salon Success Academy-Corona,50,0,0
Rio Hondo College,9691,0.0253,571
Riverside City College,16096,0.0116,344
Argosy University-San Francisco Bay Area,NULL,NULL,12775
Rosemead Beauty School,172,0,NULL
NATIONAL INSTITUTE OF TECHNOLOGY-LONG BEACH,11,0,NULL
Dongguk University-Los Angeles,NULL,NULL,4469
Sacramento City College,12665,0.014,283
Saddleback College,8115,0.0276,364
ST JOHNS SEMINARY COLLEGE,83,0.1446,5173
SAMRA UNIVERSITY OF ORIENTAL MEDICINE,NULL,NULL,NULL
Samuel Merritt University,244,0,16661
San Diego City College,4669,0.0107,494
Golf Academy of America-Carlsbad,187,0.1765,3675
San Diego Mesa College,15012,0.021,193
San Diego Miramar College,5663,0.0088,617
San Diego State University,28042,0.0309,3661
University of San Diego,4804,0.0294,18757
San Francisco Art Institute,422,0.1066,17521
San Francisco Conservatory of Music,142,0.2042,13745
San Francisco State University,20921,0.067,3800
San Francisco Theological Seminary,NULL,NULL,3646
University of San Francisco,4557,0.0755,12199
San Joaquin College of Law,31,0,6466
San Joaquin Delta College,9275,0.0083,257
SAN JOAQUIN GENERAL HOSPITAL SCHOOL OF RAD TECHN,16,0,262
San Joaquin Valley College-Visalia,558,0,7795
SAN JOAQUIN VALLEY COLLEGE,727,0,10155
William Jessup University,285,0.1263,9405
San Jose City College,10150,0.0115,514
San Jose State University,22237,0.045,4111
College of San Mateo,6517,0.0244,685
Santa Barbara Business College-Bakersfield,225,0,9848
Westwood College-Los Angeles,452,0,9118
Santa Barbara Business College-Santa Maria,213,0,10591
Santa Barbara City College,8125,0.0569,682
Santa Clara University,4248,0.0271,11344
Santa Monica College,15206,0.1617,1242
Santa Rosa Junior College,11975,0.0065,575
Saybrook University,NULL,NULL,23033
SCHOOL OF COMMUNICATIONS ELECTRONICS,49,0,NULL
Scripps College,786,0.0229,14898
Wyotech-Fremont,548,0,12052
College of the Sequoias,9104,0.0019,201
Shasta Bible College and Graduate School,91,0.022,3030
Shasta College,5010,0.0052,336
Sierra College,9614,0.008,311
Sierra College of Beauty,64,0.1094,3290
Sierra Valley College of Court Reporting,118,0,4113
Simpson University,982,0.0112,8439
College of the Siskiyous,857,0.0175,445
Charles A Jones Career and Education Center,3465,0,289
Skyline College,5083,0.0236,516
San Bernardino Valley College,7088,0.0001,173
Saint Mary's College of California,2399,0.0179,45874
Solano Community College,6257,0.0038,462
Sonoma State University,6411,0.0172,3227
Pinnacle College,101,0,3614
South Baylo University,421,0.3539,87873
South Coast College,354,0,2489
Vanguard University of Southern California,1550,0.0103,9274
Concorde Career College-Garden Grove,569,0,6804
Southwestern College,10430,0.0038,328
St John's Seminary,NULL,NULL,13271
Starr King School for the Ministry,NULL,NULL,3330
Marshall B Ketchum University,NULL,NULL,7899
Southern California Institute of Architecture,18,0.1667,NULL
University of Southern California,15900,0.0719,16281
Southwestern Law School,NULL,NULL,9783
Taft College,1022,0.0205,11
Claremont School of Theology,NULL,NULL,4808
Thomas Aquinas College,301,0.0731,12707
Marinello Schools of Beauty-Lake Forest,21,0,3269
TRAVEL AND TRADE CAREER INSTITUTE,147,0,50243
