INSTNM,UGDS,UGDS_NRA,TUITFTE
ITT Technical Institute-Tucson,515,0,17933
ITT Technical Institute-Tempe,675,0,15793
Mohave Community College,312,0,1198
Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,2659,0.0026,9584
MUNDUS INSTITUTE,253,0.004,7517
Dine College,1755,0.0006,1179
Northern Arizona University,13135,0.0196,4429
Northland Pioneer College,1744,0,872
Ottawa University-Phoenix,923,0.0011,6265
ARTISTIC BEAUTY COLLEGES-PHOENIX,164,0,4424
Phoenix College,4972,0.0111,1170
Cortiva Institute-Scottsdale,199,0,5039
UNIVERSITY OF PHOENIX-PHOENIX CAMPUS,6042,0.0758,7842
Pima Community College,24501,0.0097,1236
Pima Medical Institute-Tucson,305,0,3868
Pima Medical Institute-Albuquerque,194,0,3414
Prescott College,771,0.0013,6986
Refrigeration School Inc,325,0,6549
Rio Salado College,1472,0.0007,1800
Roberto-Venn School of Luthiery,33,0.0606,8220
Hair Academy of Safford,40,0,7763
Scottsdale Community College,2825,0.0103,1666
South Mountain Community College,1671,0.0054,682
LONG TECHNICAL COLLEGE-EAST VALLEY,164,0,3350
Arizona Christian University,266,0.0075,8019
Tucson College,368,0,62
Universal Technical Institute of Arizona Inc,3364,0.0009,5537
METROPOLITAN COLLEGE,192,0,7331
Western International University,1800,0.0239,3652
Empire Beauty School-NW Phoenix,140,0,4589
Yavapai College,4029,0,1772
University of Arkansas at Little Rock,9283,0.0106,4058
University of Arkansas for Medical Sciences,799,0.005,6281
ABC Beauty College Inc,48,0,3868
Arkansas Baptist College,245,0,4153
Arkansas Beauty School-Little Rock,37,0,263
Lyon College,502,0.0418,4216
Arkansas College of Barbering and Hair Design,80,0,2030
Arthur's Beauty College Inc-Fort Smith,46,0,2182
University of Arkansas,13124,0.0209,4388
University of Arkansas at Pine Bluff,3129,0.0086,1004
Arkansas State University-Beebe,3636,0.0011,1396
Arkansas State University-Main Campus,8773,0.0132,2332
Arkansas Tech University,5967,0.0114,2205
University of Arkansas at Monticello,2678,0.0019,1255
Arthur's Beauty College Inc-Jacksonville,128,0,321
Baptist Health College-Little Rock,950,0,3511
BEE JAYS ACADEMY,26,0,2455
Black River Technical College,1470,0,1002
University of Central Arkansas,9029,0.0182,2796
Central Baptist College,367,0.0027,6930
BLYTHEVILLE ACADEMY OF COSMETOLOGY,18,0,1471
Cossatot Community College of the University of Arkansas,683,0,1007
Crowley's Ridge College,203,0.0099,4594
Crowley's Ridge Technical Institute,382,0,562
DE LUXE BEAUTY SCHOOL,9,0,0
East Arkansas Community College,1180,0,695
Eastern College of Health Vocations-Little Rock,490,0,5741
Imagine-Paul Mitchell Partner School,11,0,4446
National Park Community College,2267,0.0018,1024
University of Arkansas Community College-Batesville,1131,0,800
HARDING UNIVERSITY GRADUATE SCHOOL OF RELIGION,NULL,NULL,6397
Harding University,4023,0.0368,6826
Henderson State University,2718,0.0232,1989
Hendrix College,1036,0.0106,7056
Hot Springs Beauty College,37,0,1838
Jefferson Regional Medical Center School of Nursing,106,0,299
John Brown University,1675,0.0687,7662
Lees School of Cosmetology,39,0,3435
Career Academy of Hair Design,91,0,3471
MARSHA KAY BEAUTY COLLEGE,18,0,422
Academy of Salon and Spa,36,0,2897
Arkansas State University Mid-South,909,0.0044,899
Arkansas Northeastern College,1729,0,783
Margaret's Hair Academy Inc,9,0,106
New Tyler Barber College Inc,59,0,1691
North Arkansas College,1742,0,602
Northwest Technical Institute,354,0,1244
Ouachita Baptist University,1454,0.0365,4142
College of the Ouachitas,855,0.0012,1050
Ozarka College,721,0,955
University of the Ozarks,593,0.1771,6961
University of Arkansas Community College-Morrilton,1438,0,1135
Philander Smith College,935,0.015,6332
Phillips Community College of the University of Arkansas,1322,0,504
Southeast Arkansas College,1556,0.0006,1046
Professional Cosmetology Education Center,102,0,3154
Pulaski Technical College,6381,0.0031,1186
University of Arkansas Community College-Hope,1001,0.002,1251
Rich Mountain Community College,506,0,689
Paul Mitchell the School-Arkansas,52,0,3649
Searcy Beauty College,48,0,1750
Williams Baptist College,536,0,5316
South Arkansas Community College,1225,0,1326
Southern Arkansas University Main Campus,2609,0.0498,2059
Southern Arkansas University Tech,775,0,1523
Velvatex College of Beauty Culture,13,0,1052
University of Arkansas-Fort Smith,5913,0.002,1525
Academy of Art University,5874,0.1655,15880
ITT Technical Institute-Rancho Cordova,655,0,16643
Academy of Chinese Culture and Health Sciences,NULL,NULL,9288
ACADEMY OF COURT REPORTING INC,263,0,6802
The Academy of Radio and TV Broadcasting,93,0,2309
ACADEMY PACIFIC TRAVEL COLLEGE,136,0.0147,5144
Avalon School of Cosmetology-Alameda,95,0,5230
College of Alameda,1927,0.0389,516
Allan Hancock College,5815,0.0012,561
American Academy of Dramatic Arts-Los Angeles,314,0.1242,12529
American Baptist Seminary of the West,NULL,NULL,6011
American Film Institute Conservatory,NULL,NULL,20504
American Beauty College,30,0,320
AMERICAN INTERCONTINENTAL UNIVERSITY,1965,0.0382,11101
American Career College-Los Angeles,1303,0,8114
American Conservatory Theater,3,0,2456
American River College,18110,0.0073,461
BRYMAN COLLEGE-HAYWARD,718,0.0111,35737
Antelope Valley College,6859,0.0012,344
Art Center College of Design,1395,0.1427,22767
Associated Technical College-Los Angeles,656,0,3559
Associated Technical College-San Diego,84,0,16522
ASSOCIATED TECHNICAL COLLEGE,25,0,6774
Azusa Pacific University,4441,0.0164,12661
Bakersfield College,11661,0.0033,400
Barstow Community College,1910,0.001,315
Bellus Academy-National City,50,0,3621
BETHANY COLLEGE OF THE ASSEMBLIES OF GOD,572,0.0192,8701
Bethesda University,201,0.7662,2722
Biola University,3593,0.0356,12697
BROOKS COLLEGE,1361,0,11593
Brooks Institute,2662,0.0285,10926
Brownson Technical School,194,0,5898
Bryan University,312,0,2698
Butte College,7374,0.0107,637
Phillips Graduate Institute,NULL,NULL,16750
California Institute of Integral Studies,37,0,16618
Cabrillo College,7054,0.0081,646
California Baptist University,2243,0.008,10871
California College of the Arts,1289,0.069,18661
University of California-Hastings College of Law,NULL,NULL,10930
California Institute of Technology,896,0.0692,8278
California Lutheran University,1959,0.0168,12031
California Polytechnic State University-San Luis Obispo,16665,0.0106,3503
ALLIANT INTERNATIONAL UNIVERSITY,NULL,NULL,12651
ALLIANT INTERNATIONAL UNIVERSITY,NULL,NULL,10785
Alliant International University-San Diego,329,0.2948,14474
ALLIANT INTERNATIONAL UNIVERSITY,NULL,NULL,9426
California State University-Bakersfield,6007,0.021,2345
California State University-Stanislaus,6192,0.0132,1750
California State University-San Bernardino,12281,0.0315,1878
California State Polytechnic University-Pomona,16994,0.0035,2495
California State University-Chico,14279,0.0188,2654
California State University-Dominguez Hills,8863,0.0183,2731
California State University-Fresno,16782,0.0303,2815
California State University-Fullerton,27335,0.039,3362
California State University-East Bay,9713,0.0579,3636
California State University-Long Beach,27386,0.0494,2731
California State University-Los Angeles,15108,0.0139,2778
California State University-Northridge,24815,0.049,1342
California State University-Sacramento,22786,0.0153,2800
University of California-Berkeley,22880,0.0322,7262
University of California-Davis,23018,0.0169,6223
University of California-Irvine,19862,0.031,5793
University of California-Los Angeles,24946,0.0388,6959
University of California-Riverside,15089,0.0215,5576
University of California-San Diego,20316,0.0263,5729
University of California-San Francisco,8,0,9410
University of California-Santa Barbara,18114,0.0143,5853
University of California-Santa Cruz,13647,0.0153,5866
Sofia University,NULL,NULL,17401
California Beauty School,108,0,1634
California Christian College,34,0.0294,6241
CALIFORNIA COLLEGE-SAN DIEGO,245,0,2377
Le Cordon Bleu College of Culinary Arts-San Francisco,2748,0.0051,21466
California Hair Design Academy,244,0,2606
California Institute of the Arts,837,0.0645,16024
The California Maritime Academy,758,0.0303,3948
California Western School of Law,NULL,NULL,24573
Canada College,3105,0.0142,755
College of the Canyons,7194,0.0147,863
Career Academy of Beauty,220,0,2579
Casa Loma College-Van Nuys,450,0,5584
CET-San Diego,148,0,1891
CET-Sobrato,508,0,11625
CET-El Centro,343,0,264
CET-San Bernardino,89,0,3757
CET-Watsonville,118,0,588
CET-Gilroy,148,0,1709
CET-Salinas,68,0,460
Cerritos College,12185,0.025,475
Cerro Coso Community College,2674,0.0037,441
Chabot College,9534,0.0109,708
Chaffey College,10325,0.0111,545
Chapman University,3708,0.0259,14394
Charles R Drew University of Medicine and Science,247,0,3623
Concordia University-Irvine,1266,0.0174,9548
San Diego Christian College,518,0.0309,10838
Church Divinity School of the Pacific,NULL,NULL,5360
Citrus College,10457,0.0415,912
City College of San Francisco,21543,0.0342,774
Claremont Graduate University,NULL,NULL,22937
Claremont McKenna College,1124,0.0302,17275
Milan Institute-Visalia,479,0,5354
CLEVELAND CHIROPRACTIC COLLEGE OF LOS ANGELES,134,0.0299,12946
Clovis Adult Education,1202,0,13027
Coastline Community College,4651,0.0026,1073
Cogswell College,313,0.0032,12201
Coleman University,518,0,7498
COBA Academy,64,0,2575
COLLEGE OF OCEANEERING,293,0,6278
Western University of Health Sciences,NULL,NULL,20429
Columbia College,380,0,717
Columbia College-Hollywood,177,0.1751,9043
El Camino College-Compton Center,3732,0.0311,143
SAN FERNANDO BEAUTY ACADEMY,431,0,3318
Contra Costa College,3661,0.0158,621
Cosumnes River College,8031,0.0068,354
Crafton Hills College,3650,0.0014,444
Cuesta College,6675,0.0045,664
Cuyamaca College,5212,0.0113,1035
CYNTHIAS BEAUTY ACADEMY,348,0,1651
Cypress College,8832,0.0048,683
De Anza College,13218,0.0674,1434
Marinello Schools of Beauty-Hemet,202,0,191
Dell'Arte International School of Physical Theatre,26,0.2692,7528
College of the Desert,5156,0.025,869
Design Institute of San Diego,426,0.0469,10933
DEVRY UNIVERSITY-CALIFORNIA,6960,0.0171,10238
Diablo Valley College,11943,0.0568,995
Dominican University of California,1307,0.0329,11504
Dominican School of Philosophy & Theology,11,0.0909,7524
DON BOSCO TECHNICAL INSTITUTE,219,0,26339
East Los Angeles College,8317,0.021,431
Marinello Schools of Beauty-Santa Clara,95,0,127
El Camino Community College District,12270,0.0428,747
Elegance International,56,0.0357,11232
ELEGANTE BEAUTY COLLEGE,156,0,2278
Marinello Schools of Beauty-Burbank,191,0.0157,2879
Marinello Schools of Beauty-Moreno Valley,140,0,2624
Emperor's College of Traditional Oriental Medicine,NULL,NULL,104586
Empire College,1093,0,5604
Evergreen Valley College,5070,0.0053,481
Fashion Institute of Design & Merchandising-Los Angeles,3191,0.0614,17496
FASHION CAREERS OF CALIFORNIA,104,0.0192,60353
Fashion Institute of Design & Merchandising-San Francisco,806,0.0186,17290
Fashion Institute of Design & Merchandising-Orange County,525,0.0076,23874
Feather River Community College District,634,0.0095,536
Federico Beauty Institute,279,0,4871
Fielding Graduate University,NULL,NULL,17651
Five Branches University,NULL,NULL,355
Foothill College,6615,0.0472,1230
Franciscan School of Theology,NULL,NULL,7160
Fredrick and Charles Beauty College,64,0,3913
Fresno City College,10631,0.0017,357
Fresno Pacific University,1113,0.0216,8791
Fuller Theological Seminary in California,NULL,NULL,7211
Fullerton College,14045,0.0155,602
GALEN COLLEGE OF MEDICAL AND DENTAL ASSISTANTS,131,0,11692
GALEN COLLEGE OF MEDICAL AND DENTAL ASSISTANTS,158,0,10991
GALEN COLLEGE OF MEDICAL AND DENTAL ASSISTANTS,39,0,14759
Gavilan College,2387,0.0013,418
Gemological Institute of America-Carlsbad,1137,0.1196,39240
Glendale Community College,10102,0.0428,738
Glendale Career College,309,0,13084
Golden Gate University-San Francisco,614,0.0863,15567
Golden West College,9880,0.0191,660
Graduate Theological Union,NULL,NULL,5454
Grossmont College,14078,0.0375,679
Salon Success Academy-Riverside,59,0,1068
Hartnell College,4420,0.0086,539
Harvey Mudd College,720,0.0375,20877
Heald College-Rancho Cordova,462,0,5116
Heald College-Fresno,680,0,5610
Heald College-San Jose,657,0,5965
Heald College-San Francisco,383,0,4873
Heald College-Concord,573,0,5225
Hilltop Beauty School,171,0,0
Holy Names University,639,0.0469,12648
Pacifica Graduate Institute,NULL,NULL,25954
Humboldt State University,6701,0.0067,2739
Humphreys College-Stockton and Modesto Campuses,885,0,3648
Imperial Valley College,4820,0.0008,230
Institute for Business and Technology,220,0.0091,6801
INSTITUTE OF COMPUTER TECHNOLOGY,171,0.1345,2318
Interior Designers Institute,508,0.0177,7222
Toni & Guy Hairdressing Academy-Santa Monica,73,0,3667
Irvine Valley College,5356,0.0495,968
ITT Technical Institute-National City,1286,0,16781
ITT Technical Institute-San Dimas,919,0,16889
ITT Technical Institute-Orange,809,0,14918
Bellus Academy-El Cajon,114,0,5238
JESUIT SCHOOL OF THEOLOGY AT BERKELEY,NULL,NULL,9491
John F. Kennedy University,197,0,13468
American Jewish University,140,0,10365
Reedley College,4812,0.0008,411
Life Pacific College,481,0.0042,7074
Argosy University-The Art Institute of California-San Diego,1708,0.024,13130
University of La Verne,4106,0.0044,10692
Laguna College of Art and Design,300,0.0467,13401
LAKE FOREST BEAUTY COLLEGE,58,0,6224
Lake Tahoe Community College,1036,0.0048,799
Lancaster Beauty School,225,0,3484
Laney College,3471,0.0553,440
Lassen Community College,971,0.001,647
Life Chiropractic College West,NULL,NULL,14048
Lincoln University,21,0.9524,24882
Southern California Seminary,81,0.1111,4674
La Sierra University,1525,0.0964,15930
Loma Linda University,969,0.0392,20184
Long Beach City College,12275,0.0173,515
Southern California University of Health Sciences,NULL,NULL,13861
Los Angeles Harbor College,3363,0.0143,649
Los Angeles Pierce College,9173,0.022,733
Los Angeles Southwest College,2610,0.0046,255
Los Angeles Trade Technical College,3743,0.0102,276
Los Angeles Valley College,7567,0.011,529
The Master's College and Seminary,1124,0.0338,8943
Los Angeles City College,7735,0.0401,632
Los Angeles County College of Nursing and Allied Health,228,0,3189
Los Angeles Mission College,2647,0.014,429
Los Medanos College,4836,0.0054,617
Argosy University-The Art Institute of California-San Francisco,1346,0.0104,34370
Loyola Marymount University,5484,0.0173,20401
Manchester Beauty College,115,0,5006
Tulare Beauty College,75,0,3175
Lyles Bakersfield College of Beauty,206,0,1118
Lyles Fresno College of Beauty,74,0,1002
Lytles Redwood Empire Beauty College Inc,87,0,3671
MTI Business College Inc,136,0.0147,1159
MTI College,744,0,10760
Brightwood College-Sacramento,155,0,1207
Brightwood College-San Diego,1041,0,3
Brightwood College-Vista,1337,0,691
College of Marin,2473,0.0194,1179
Marinello Schools of Beauty-Los Angeles,93,0,853
MARINELLO SCHOOL OF BEAUTY,89,0,610
MARINELLO SCHOOL OF BEAUTY,98,0,1403
MARINELLO SCHOOL OF BEAUTY,118,0,800
MARINELLO SCHOOL OF BEAUTY,158,0,828
MARINELLO SCHOOL OF BEAUTY,120,0,1062
MARINELLO SCHOOL OF BEAUTY,125,0,1035
MARINELLO SCHOOL OF BEAUTY,98,0,1623
MARINELLO SCHOOL OF BEAUTY,206,0,564
MARINELLO SCHOOL OF BEAUTY,81,0,1069
Marymount California University,739,0.1231,17469
Mendocino College,2490,0,307
Menlo College,749,0.1028,11383
MENNONITE BRETHREN BIBLICAL SEMINARY,NULL,NULL,13607
Merced College,8509,0,341
Merritt College,1767,0.0198,523
Mills College,762,0.0486,48959
MiraCosta College,6342,0.0317,957
Marinello Schools of Beauty-San Francisco,60,0,0
Mission College,3900,0.0259,615
Modern Beauty Academy,73,0,4298
Brightwood College-North Hollywood,671,0,6652
Modesto Junior College,1235,0,436
Moler Barber College,27,0,2500
Middlebury Institute of International Studies at Monterey,8,0.25,11326
Monterey Peninsula College,3557,0.0253,512
Moorpark College,9410,0.0101,541
Mt San Antonio College,19347,0.0164,834
Mount Saint Mary's University,1804,0.0028,15592
Mt San Jacinto Community College District,7615,0.0005,488
Musicians Institute,967,0.1572,14082
Napa Valley College,3223,0.0155,586
BRYMAN COLLEGE,986,0,7958
Everest College-Reseda,1007,0.002,6055
BRYMAN COLLEGE,893,0.0078,5838
BRYMAN COLLEGE-SAN JOSE,1015,0,13288
Everest College-Gardena,1020,0.002,6005
Everest College-Alhambra,1050,0.0019,6289
Everest College-San Bernardino,1217,0,6537
The National Hispanic University,302,0,5395
National Holistic Institute,390,0.0462,7014
National University,5820,0.0136,5584
NEW COLLEGE OF CALIFORNIA,392,0.0102,20910
Newschool of Architecture and Design,155,0,18391
MARINELLO SCHOOL OF BEAUTY,100,0,2799
Newberry School of Beauty,259,0,2024
North Adrian's College of Beauty Inc,164,0,1541
North-West College-Pomona,103,0,2925
North-West College-West Covina,246,0,2487
North-West College-Pasadena,98,0,2616
Notre Dame de Namur University,913,0.0427,13028
Occidental College,1850,0.0249,16605
Oceanside College of Beauty,100,0,2407
Ohlone College,4175,0.0103,706
Orange Coast College,17411,0.02,575
Otis College of Art and Design,996,0.1205,17307
Oxnard College,3615,0.0158,817
Hope International University,1002,0.0329,5970
Concorde Career College-San Diego,426,0,5192
Palo Alto University,NULL,NULL,24236
Pacific Lutheran Theological Seminary,NULL,NULL,3574
Pacific Oaks College,208,0.0048,14837
Pacific School of Religion,NULL,NULL,5780
Pacific States University,33,1,82498
Pacific Union College,1453,0.0798,12124
University of the Pacific,3446,0.0226,20387
PALMER COLLEGE OF CHIROPRACTIC-WEST,NULL,NULL,20429
Palo Verde College,956,0,178
Palomar College,13402,0.0172,724
PARAMOUNT SCHOOL OF BEAUTY,111,0,101
Paris Beauty College,174,0,3052
Pasadena City College,18458,0.0434,848
PATTEN UNIVERSITY,522,0,4282
Pepperdine University,3184,0.0603,19105
Pitzer College,927,0.0248,29505
Platt College-San Diego,239,0,11399
Point Loma Nazarene University,2361,0.0055,12123
Pomona College,1540,0.0247,16850
Porterville College,2343,0.0043,448
Westwood College-South Bay,93,0,68093
Professional Institute of Beauty,135,0,2700
LAREI,NULL,NULL,NULL
Santa Ana College,8501,0.0293,534
Pardee RAND Graduate School,NULL,NULL,22830
University of Redlands,3282,0.007,11737
College of the Redwoods,4809,0.0037,818
Salon Success Academy-Upland,32,0,3119
Salon Success Academy-Corona,71,0,2505
Rio Hondo College,10451,0.0163,506
Riverside City College,18532,0.011,385
Argosy University-San Francisco Bay Area,30,0.0333,6994
Rosemead Beauty School,178,0,3580
Dongguk University-Los Angeles,121,0.2397,771
Sacramento City College,14310,0.0124,475
Saddleback College,9551,0.0187,924
ST JOHNS SEMINARY COLLEGE,10,0.1,10875
SAMRA UNIVERSITY OF ORIENTAL MEDICINE,NULL,NULL,8505
Samuel Merritt University,321,0.0031,16939
San Diego City College,10261,0.0065,541
Golf Academy of America-Carlsbad,176,0.108,7178
San Diego Mesa College,15273,0.013,431
San Diego Miramar College,5786,0.0048,471
San Diego State University,26282,0.0269,3167
University of San Diego,4904,0.0192,19478
San Francisco Art Institute,392,0.0663,24876
San Francisco Conservatory of Music,166,0.1747,18861
San Francisco State University,22721,0.0584,3360
San Francisco Theological Seminary,NULL,NULL,5698
University of San Francisco,4842,0.0628,15181
San Joaquin College of Law,28,0,17444
San Joaquin Delta College,10343,0.0061,414
SAN JOAQUIN GENERAL HOSPITAL SCHOOL OF RAD TECHN,19,0,414
San Joaquin Valley College-Visalia,820,0,12927
SAN JOAQUIN VALLEY COLLEGE,780,0,12927
William Jessup University,428,0.0093,6373
San Jose City College,4632,0.0106,543
San Jose State University,21663,0.0453,3293
College of San Mateo,6879,0.0185,570
Santa Barbara Business College-Bakersfield,253,0,10536
Westwood College-Los Angeles,888,0,11909
Santa Barbara Business College-Santa Maria,204,0,8916
Santa Barbara City College,8633,0.05,846
Santa Clara University,4434,0.0332,17479
Santa Monica College,16864,0.1142,663
Santa Rosa Junior College,12401,0.0065,829
Saybrook University,NULL,NULL,35215
Scripps College,815,0.0123,19646
Wyotech-Fremont,1585,0,23293
College of the Sequoias,7112,0.0024,422
Shasta Bible College and Graduate School,87,0.0115,2598
Shasta College,2977,0,660
Sierra College,11188,0.016,765
Sierra College of Beauty,75,0,664
Sierra Valley College of Court Reporting,147,0,6234
Simpson University,949,0.0095,13903
College of the Siskiyous,1136,0.0062,321
Charles A Jones Career and Education Center,3466,0,320
Skyline College,5280,0.0142,545
San Bernardino Valley College,9056,0.002,336
Saint Mary's College of California,3317,0.0193,22342
Solano Community College,7470,0.0012,703
Sonoma State University,6906,0.0126,3395
South Baylo University,387,0.5013,305
South Coast College,452,0,3253
Vanguard University of Southern California,1760,0.0074,9273
Concorde Career College-Garden Grove,513,0,7888
Southwestern College,10653,0.0029,572
St John's Seminary,NULL,NULL,15949
Starr King School for the Ministry,NULL,NULL,6383
Marshall B Ketchum University,NULL,NULL,23182
Southern California Institute of Architecture,174,0.2356,21169
University of Southern California,16271,0.0855,16392
Southwestern Law School,NULL,NULL,25472
Taft College,1433,0.0077,71
Claremont School of Theology,NULL,NULL,9046
Thomas Aquinas College,331,0.0634,12016
Marinello Schools of Beauty-Lake Forest,70,0,1160
TRAVEL AND TRADE CAREER INSTITUTE,306,0,2319
Epic Bible College,147,0,5200
United Education Institute-Huntington Park Campus,2883,0,13910
Concorde Career College-San Bernardino,627,0.0016,6170
Universal College of Beauty Inc-Los Angeles 1,34,0,1929
VALLECITOS CET INC,19,0,9191
Concorde Career College-North Hollywood,595,0,7097
Ventura College,5973,0.0152,676
Victor Valley Beauty College Inc,151,0,1888
Victor Valley College,6324,0.0009,394
Berkeley City College,1481,0.0405,535
Walden University,394,0,4768
West Hills College-Coalinga,2653,0.0102,478
West Los Angeles College,3575,0.0229,579
THE UNIVERSITY OF WEST LOS ANGELES,23,0,18010
West Valley College,4148,0.0108,422
Carrington College-Sacramento,542,0,7347
Westminster Theological Seminary in California,NULL,NULL,3874
Westmont College,1351,0.0096,18522
Whittier College,1293,0.0441,16487
Woodbury University,1268,0.071,11731
The Wright Institute,NULL,NULL,6613
Western State College of Law at Argosy University,NULL,NULL,3952
Thomas Jefferson School of Law,NULL,NULL,20475
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,89,0.0674,19055
Yuba College,5079,0.0016,278
The Salon Professional Academy-Grand Junction,60,0,3564
Adams State University,1971,0.0025,1608
Aims Community College,3502,0,2605
AMERICANA BEAUTY COLLEGE #2,164,0,2193
Arapahoe Community College,5303,0.0138,2618
Bel-Rea Institute of Animal Technology,733,0.0014,7260
Everest College-Colorado Springs,935,0.0032,11036
BOULDER COLLEGE OF MASSAGE THERAPY,222,0,12995
University of Colorado Denver/Anschutz Medical Campus,7257,0.0328,5018
UNIVERSITY OF COLORADO HEALTH SCIENCES CENTER,491,0.0041,10648
University of Colorado Colorado Springs,5903,0.0061,6111
Redstone College,761,0.0013,8755
University of Colorado Boulder,25728,0.0128,9272
Colorado Christian University,1444,0.0055,9405
Colorado College,1994,0.0176,19236
Concorde Career College-Aurora,454,0,7419
The Art Institute of Colorado,2212,0,13006
Colorado Mountain College,2112,0.0014,1943
Colorado Northwestern Community College,701,0.01,2037
Colorado School of Mines,2849,0.0319,7450
Colorado School of Trades,107,0,8294
Colorado State University-Fort Collins,21176,0.0084,5281
Colorado Technical University-Colorado Springs,1407,0.0043,7780
Empire Beauty School-Lakewood,80,0,6416
Community College of Aurora,3991,0.0148,1904
