INSTNM,UGDS,UGDS_NRA,TUITFTE
Jefferson Regional Medical Center School of Nursing,74,0,194
John Brown University,1666,0.0654,8829
Lees School of Cosmetology,47,0,5205
Career Academy of Hair Design,102,0,10457
Marsha Kay Beauty College,18,0,845
Academy of Salon and Spa,73,0,1513
Arkansas State University Mid-South,1005,0.002,1071
Arkansas Northeastern College,1360,0,1321
Margaret's Hair Academy Inc,63,0,3251
New Tyler Barber College Inc,75,0,5243
North Arkansas College,1664,0,923
Northwest Technical Institute,304,0,2133
Ouachita Baptist University,1398,0.0272,6104
College of the Ouachitas,889,0.0112,1731
Ozarka College,905,0,925
University of the Ozarks,604,0.1937,9053
University of Arkansas Community College-Morrilton,1732,0.0006,1502
Philander Smith College,556,0.009,6706
Phillips Community College of the University of Arkansas,1159,0,1089
Southeast Arkansas College,1710,0,1288
Professional Cosmetology Education Center,102,0,1855
Pulaski Technical College,7606,0.0013,1249
University of Arkansas Community College-Hope,962,0,1458
Rich Mountain Community College,565,0,1238
Paul Mitchell the School-Arkansas,58,0,1451
Searcy Beauty College,81,0,1694
Williams Baptist College,505,0.0119,5650
South Arkansas Community College,1214,0,1699
Southern Arkansas University Main Campus,2660,0.0549,2679
Southern Arkansas University Tech,787,0.0013,1698
Velvatex College of Beauty Culture,15,0,5919
University of Arkansas-Fort Smith,5870,0.0012,2243
Abram Friedman Occupational Center,NULL,NULL,NULL
Academy of Art University,8210,0.1397,15391
ITT Technical Institute-Rancho Cordova,684,0,16294
Academy of Chinese Culture and Health Sciences,NULL,NULL,8239
The Academy of Radio and TV Broadcasting,96,0,7929
Avalon School of Cosmetology-Alameda,84,0,3567
College of Alameda,2016,0.0481,540
Allan Hancock College,5621,0.0007,558
American Academy of Dramatic Arts-Los Angeles,212,0.1651,16342
American Baptist Seminary of the West,NULL,NULL,11685
American Film Institute Conservatory,NULL,NULL,19339
American Beauty College,39,0,119
American Intercontinental University,641,0,16462
American Career College-Los Angeles,1448,0,12445
American Conservatory Theater,2,0,15536
American River College,22261,0.0085,597
Everest College-Hayward,123,0,9556
Antelope Valley College,8664,0.0024,424
Art Center College of Design,1683,0.1895,29112
Associated Technical College-Los Angeles,159,0,16166
Associated Technical College-San Diego,58,0,31546
Azusa Pacific University,4615,0.0267,14105
Bakersfield College,12866,0.0025,530
Bridges Academy of Beauty,14,0,1697
Barstow Community College,1412,0.0007,401
Bellus Academy-National City,157,0,5477
Bethany University,454,0.0088,11001
Bethesda University,232,0.681,7121
Biola University,3897,0.0213,15335
Brooks College,271,0,14632
Brooks Institute,1656,0.0242,15867
Brownson Technical School,39,0,5137
Bryan University,344,0,9049
Butte College,6934,0.0117,690
Phillips Graduate Institute,NULL,NULL,18160
California Institute of Integral Studies,56,0.0357,13353
Cabrillo College,6400,0.0064,674
California Baptist University,2952,0.0247,13462
California College of the Arts,1284,0.0693,21013
University of California-Hastings College of Law,NULL,NULL,15784
California Institute of Technology,913,0.0942,11673
California Lutheran University,2126,0.0348,14651
California Polytechnic State University-San Luis Obispo,18849,0.0103,3993
Alliant International University-San Diego,177,0.2429,7814
California State University-Bakersfield,6110,0.0183,2577
California State University-Stanislaus,7088,0.0127,1614
California State University-San Bernardino,13559,0.026,2214
California State Polytechnic University-Pomona,19618,0.0558,2886
California State University-Chico,15641,0.0223,2401
California State University-Dominguez Hills,8931,0.0197,3175
California State University-Fresno,19326,0.0268,2553
California State University-Fullerton,31750,0.0369,3767
California State University-East Bay,9837,0.06,3534
California State University-Long Beach,30746,0.0467,3155
California State University-Los Angeles,16046,0.0578,2950
California State University-Northridge,29760,0.0528,3044
California State University-Sacramento,24136,0.0117,3480
University of California-Berkeley,24636,0.0318,8764
University of California-Davis,23355,0.0188,7568
University of California-Irvine,21696,0.0261,6923
University of California-Los Angeles,25928,0.0415,8185
University of California-Riverside,14973,0.0182,6503
University of California-San Diego,22020,0.0288,7359
University of California-San Francisco,NULL,NULL,14421
University of California-Santa Barbara,18412,0.0118,7216
University of California-Santa Cruz,14381,0.0069,7090
Sofia University,NULL,NULL,21440
California Beauty School,83,0,2477
California Christian College,28,0,6854
California College-San Diego,568,0,8820
Le Cordon Bleu College of Culinary Arts-San Francisco,997,0,23318
California Hair Design Academy,132,0,3230
California Institute of the Arts,820,0.0829,21007
The California Maritime Academy,858,0.0175,4573
California Western School of Law,NULL,NULL,29493
Canada College,2595,0.0081,702
College of the Canyons,6879,0.0124,686
Career Academy of Beauty,111,0,4640
Casa Loma College-Van Nuys,638,0,9063
CET-San Diego,185,0,2196
CET-Sobrato,321,0,2562
CET-El Centro,267,0,5042
CET-San Bernardino,80,0,1637
CET-Watsonville,188,0,3311
CET-Gilroy,153,0,3890
CET-Salinas,176,0,3648
Cerritos College,15450,0.0358,578
Cerro Coso Community College,2327,0.0004,626
Chabot College,8329,0.011,845
Chaffey College,11795,0.0126,625
Chapman University,4169,0.023,17903
Charles R Drew University of Medicine and Science,334,0.015,5022
Concordia University-Irvine,1246,0.0546,8398
San Diego Christian College,463,0.0022,13653
Church Divinity School of the Pacific,NULL,NULL,8176
Citrus College,9913,0.0366,937
City College of San Francisco,26502,0.0251,925
Claremont Graduate University,NULL,NULL,25004
Claremont McKenna College,1135,0.0493,21774
Milan Institute-Visalia,310,0,7141
Cleveland Chiropractic College of Los Angeles,102,0.0196,14299
Clovis Adult Education,821,0,1008
Coastline Community College,6132,0.0078,867
Cogswell College,230,0,16059
Coleman University,477,0,10177
COBA Academy,94,0,6266
National Polytechnice College of Engineering and Oceaneering,385,0,9848
Western University of Health Sciences,NULL,NULL,29789
Columbia College,1173,0,817
Columbia College-Hollywood,312,0.0801,15850
El Camino College-Compton Center,2068,0.0145,121
Western Beauty Institute,780,0,1144
Contra Costa College,2273,0.0242,531
Cosumnes River College,9735,0.0072,548
Crafton Hills College,3897,0.001,559
Cuesta College,7096,0.0039,809
Cuyamaca College,5413,0.0067,0
Cynthias Beauty Academy,173,0,4113
Cypress College,9982,0.0098,784
De Anza College,16942,0.0744,1864
International School of Beauty Inc,124,0,7870
Dell'Arte International School of Physical Theatre,22,0.3636,12320
College of the Desert,4413,0.036,952
Design Institute of San Diego,457,0.0066,25022
DeVry University-California,5205,0.0052,16196
Diablo Valley College,10062,0.0905,1236
Dominican University of California,1469,0.0163,16135
Dominican School of Philosophy & Theology,1,0,11891
East Los Angeles College,9210,0.028,416
Marinello Schools of Beauty-Santa Clara,59,0,5381
Centers for Education and Technology,NULL,NULL,NULL
El Camino Community College District,14720,0.0368,947
Elegance International,40,0,8908
Marinello Schools of Beauty,117,0,6934
Marinello Schools of Beauty-Burbank,151,0,6674
Marinello Schools of Beauty-Moreno Valley,178,0,4585
Emperor's College of Traditional Oriental Medicine,NULL,NULL,6959
Empire College,900,0,6431
Evergreen Valley College,4237,0.0038,414
Fashion Institute of Design & Merchandising-Los Angeles,4644,0.0678,20104
Fashion Careers College,130,0.0385,25397
Fashion Institute of Design & Merchandising-San Francisco,1031,0.0281,20349
Fashion Institute of Design & Merchandising-Orange County,604,0.0083,22888
Feather River Community College District,634,0.0126,454
Federico Beauty Institute,279,0,5454
Fielding Graduate University,NULL,NULL,24271
Five Branches University,NULL,NULL,7583
Hair California Beauty Academy,128,0,377
Foothill College,7727,0.0862,1637
Franciscan School of Theology,NULL,NULL,11028
Fredrick and Charles Beauty College,89,0,4639
Fresno City College,6939,0.0006,353
Fresno Pacific University,1553,0.0309,13919
Fuller Theological Seminary in California,NULL,NULL,7733
Fullerton College,15310,0.0165,790
Galen College of Medical and Dental Assistants,52,0,4644
Galen College of Medical and Dental Assistants,110,0,5018
Gavilan College,2877,0.0014,640
Gemological Institute of America-Carlsbad,3268,0.1102,16254
Glendale Community College,10582,0.037,916
Glendale Career College,281,0,8072
Golden Gate University-San Francisco,492,0.0488,17582
Golden West College,9191,0.024,804
Graduate Theological Union,NULL,NULL,3706
Grossmont College,13046,0.0438,0
Salon Success Academy-Riverside,55,0,1151
Harbor Occupational Center,NULL,NULL,NULL
Hartnell College,3615,0.0053,568
Harvey Mudd College,735,0.0408,20729
Heald College-Rancho Cordova,475,0,13872
Heald College-Fresno,704,0,16798
Heald College-San Jose,753,0,15225
Heald College-San Francisco,445,0,12211
Heald College-Concord,752,0,16213
Hilltop Beauty School,170,0,2861
Holy Names University,655,0.0397,11427
Pacifica Graduate Institute,NULL,NULL,37329
Humboldt State University,6922,0.0094,2751
Humphreys College-Stockton and Modesto Campuses,666,0.0045,5479
Imperial Valley College,5210,0.0012,355
Institute for Business and Technology,837,0,11323
LA College International,85,0,10904
Interior Designers Institute,468,0.0192,12221
Toni & Guy Hairdressing Academy-Santa Monica,51,0,1728
Irvine Valley College,5328,0.0548,992
ITT Technical Institute-National City,1043,0,14954
ITT Technical Institute-San Dimas,899,0,9960
ITT Technical Institute-Orange,804,0,17588
Bellus Academy-El Cajon,136,0.0074,6886
Jesuit School of Theology at Berkeley,NULL,NULL,16649
John F. Kennedy University,253,0.0119,21083
American Jewish University,96,0,18412
Reedley College,4493,0.0002,362
Life Pacific College,399,0.0025,6997
Argosy University-The Art Institute of California-San Diego,2145,0.0033,16483
University of La Verne,3802,0.0068,13436
Laguna College of Art and Design,330,0.0273,13607
Lake Tahoe Community College,958,0.001,1048
Lancaster Beauty School,201,0,4117
Laney College,3307,0.0653,633
Lassen Community College,802,0.0075,713
Life Chiropractic College West,NULL,NULL,24314
Lincoln University,114,0.386,9777
Southern California Seminary,72,0.0139,5088
La Sierra University,1422,0.1132,18960
Loma Linda University,1077,0.0399,21343
Long Beach City College,13631,0.0087,624
Southern California University of Health Sciences,NULL,NULL,14847
Los Angeles Harbor College,3542,0.0133,669
Los Angeles Pierce College,10109,0.0147,733
Los Angeles Southwest College,2667,0.0064,284
Los Angeles Trade Technical College,3805,0.0124,317
Los Angeles Valley College,8083,0.0089,540
The Master's College and Seminary,1111,0.0378,10458
Los Angeles City College,7020,0.0365,659
Los Angeles County College of Nursing and Allied Health,261,0,3057
Los Angeles Mission College,3430,0.0099,538
Los Medanos College,3002,0.0047,629
Argosy University-The Art Institute of California-San Francisco,1566,0.0364,15973
Loyola Marymount University,5700,0.0179,23220
Manchester Beauty College,98,0,5150
Tulare Beauty College,57,0,4438
Lyles Bakersfield College of Beauty,206,0,1496
Lyles Fresno College of Beauty,51,0,6121
Lytles Redwood Empire Beauty College Inc,95,0,395467
MTI Business College Inc,250,0,1230
MTI College,619,0,7879
Brightwood College-Sacramento,495,0,7092
Brightwood College-San Diego,1380,0,2907
Brightwood College-Vista,1055,0,2118
College of Marin,2421,0.0112,1342
Marinello Schools of Beauty-Los Angeles,138,0,3223
Marinello School of Beauty,79,0,3868
Marinello School of Beauty,147,0,3180
Marinello School of Beauty,46,0,5686
Marinello School of Beauty,115,0,9477
Marinello School of Beauty,112,0,9871
Marinello School of Beauty,142,0,4527
Marinello School of Beauty,210,0,4892
Marinello School of Beauty,202,0,4645
Marinello School of Beauty,104,0,4623
Marymount California University,675,0.0993,20249
Mendocino College,2286,0,457
Menlo College,680,0.1029,14688
Mennonite Brethren Biblical Seminary,NULL,NULL,5755
Merced College,6428,0.0142,553
Merritt College,2209,0.0181,585
Mills College,931,0.015,16348
MiraCosta College,7499,0.02,1141
Marinello Schools of Beauty-San Francisco,92,0,2170
Mission College,4819,0.0336,810
Modern Beauty Academy,62,0,1826
Brightwood College-North Hollywood,1051,0,11947
Modesto Junior College,8849,0.0028,641
Moler Barber College,30,0,5535
Middlebury Institute of International Studies at Monterey,13,0.2308,15329
Monterey Peninsula College,3623,0.0171,824
Moorpark College,10225,0.007,667
Mt San Antonio College,21160,0.0139,857
Mount Saint Mary's University,1898,0.0011,17101
Mt San Jacinto Community College District,9782,0.001,504
Mueller College,91,0,4321
Musicians Institute,1218,0.2479,28856
Napa Valley College,2997,0.0017,755
Everest College-San Francisco,179,0,8054
Everest College-Reseda,203,0,12065
Everest College-LA Wilshire,171,0.0468,9770
Everest College-San Jose,126,0,9684
Everest College-Gardena,177,0,7727
Everest College-Alhambra,705,0.0071,8549
Everest College-San Bernardino,233,0,9829
The National Hispanic University,431,0,6927
National Holistic Institute,198,0.0455,7782
National University,6799,0.01,6500
Newschool of Architecture and Design,307,0.013,15594
Marinello School of Beauty,124,0,4120
Newberry School of Beauty,216,0,4755
North Adrian's College of Beauty Inc,221,0,6576
North-West College-Pomona,291,0,1782
North-West College-West Covina,295,0,1664
North-West College-Pasadena,119,0,1577
Notre Dame de Namur University,747,0.0281,15144
Occidental College,1855,0.0178,27873
Oceanside College of Beauty,97,0,3807
Ohlone College,3347,0.0275,918
Orange Coast College,18166,0.0239,695
Otis College of Art and Design,1117,0.1334,20964
Oxnard College,3717,0.0024,347
Hope International University,700,0.0157,10370
Concorde Career College-San Diego,531,0,9852
Palo Alto University,19,0.1579,26512
Pacific Lutheran Theological Seminary,NULL,NULL,6291
Pacific Oaks College,239,0,21010
Pacific School of Religion,NULL,NULL,8646
Pacific States University,60,0.7667,9887
Pacific Union College,1270,0.0669,13871
University of the Pacific,3456,0.0313,24514
Palmer College of Chiropractic-West,NULL,NULL,17159
Palo Verde College,932,0,203
Palomar College,16119,0.012,821
Marinello Schools of Beauty,184,0,4970
Paris Beauty College,278,0,3193
Pasadena City College,19627,0.0463,1003
Patten University,709,0,3883
Pepperdine University,3381,0.0645,22107
Pitzer College,999,0.032,37557
Platt College-San Diego,226,0,6805
Point Loma Nazarene University,2337,0.0047,12756
Pomona College,1521,0.0289,18948
Porterville College,2279,0.0018,434
Westwood College-South Bay,605,0.0017,24732
Professional Institute of Beauty,101,0,4002
Santa Ana College,9874,0.0299,533
Pardee RAND Graduate School,NULL,NULL,17920
University of Redlands,2750,0.0222,14830
College of the Redwoods,4433,0.0018,948
Salon Success Academy-Upland,197,0,5408
Salon Success Academy-Corona,34,0,2560
Marinello School of Beauty,81,0,6154
Rio Hondo College,10502,0.0092,560
Riverside City College,11076,0.0191,739
Argosy University-San Francisco Bay Area,35,0,15933
Rosemead Beauty School,159,0,34
Dongguk University-Los Angeles,NULL,NULL,9369
Sacramento City College,16318,0.0101,559
Saddleback College,10252,0.0198,1150
Samra University of Oriental Medicine,NULL,NULL,5752
Samuel Merritt University,416,0,18226
San Diego City College,10328,0.0054,596
Golf Academy of America-Carlsbad,230,0.1652,9497
San Diego Mesa College,13556,0.0126,559
San Diego Miramar College,6136,0.0059,620
San Diego State University,29810,0.0256,4226
University of San Diego,4906,0.0238,26665
San Francisco Art Institute,385,0.0468,21813
San Francisco Conservatory of Music,215,0.2233,16603
San Francisco State University,25134,0.0561,3630
San Francisco Theological Seminary,NULL,NULL,3070
University of San Francisco,5281,0.0689,20417
San Joaquin College of Law,NULL,NULL,31551
San Joaquin Delta College,11958,0.0044,549
San Joaquin Valley College-Visalia,892,0.0762,10516
San Joaquin Valley College-Bakersfield,602,0.0814,8508
William Jessup University,504,0.006,11813
San Jose City College,5123,0.0096,395
San Jose State University,24390,0.0391,3912
College of San Mateo,5222,0.0119,708
Santa Barbara Business College-Bakersfield,482,0,7328
Westwood College-Los Angeles,773,0,23417
Santa Barbara Business College-Santa Maria,165,0,7310
Santa Barbara City College,9025,0.0609,838
Santa Clara University,5219,0.0393,20586
Santa Monica College,19363,0.1182,1625
Santa Rosa Junior College,13404,0.0053,959
Saybrook University,NULL,NULL,14629
Scripps College,889,0.0056,23586
Wyotech-Fremont,1499,0,16721
College of the Sequoias,7012,0.0013,478
Shasta Bible College and Graduate School,65,0.0154,2696
Shasta College,3548,0,810
Sierra College,10542,0.0172,964
Sierra College of Beauty,77,0.026,698
Sierra Valley College of Court Reporting,177,0,7124
Simpson University,892,0.0067,11348
College of the Siskiyous,1238,0.0024,665
Charles A Jones Career and Education Center,1111,0,219
Skyline College,4209,0.0105,609
San Bernardino Valley College,8887,0.0012,607
Saint Mary's College of California,2659,0.0184,20653
Solano Community College,7633,0.0021,632
Sonoma State University,7683,0.0102,3566
Pinnacle College,75,0,12171
South Baylo University,180,0.4444,7096
South Coast College,325,0,8303
Vanguard University of Southern California,1875,0.0117,11302
Concorde Career College-Garden Grove,737,0,11178
Southwestern College,11541,0.0039,430
Starr King School for the Ministry,NULL,NULL,8936
Marshall B Ketchum University,NULL,NULL,25414
Southern California Institute of Architecture,244,0.0779,19083
University of Southern California,16091,0.0869,21588
Southwestern Law School,NULL,NULL,27670
Taft College,1760,0.0023,540
Claremont School of Theology,NULL,NULL,8775
Thomas Aquinas College,360,0.0611,14352
Marinello Schools of Beauty-Lake Forest,51,0,5923
Epic Bible College,199,0,7365
United Education Institute-Huntington Park Campus,2896,0,8818
Concorde Career College-San Bernardino,749,0,10469
Universal College of Beauty Inc-Los Angeles 1,37,0,1153
Vallecitos CET Inc,32,0,19157
Concorde Career College-North Hollywood,607,0,6455
Ventura College,6769,0.0065,517
Victor Valley Beauty College Inc,172,0,3468
Victor Valley College,2976,0.0003,429
Berkeley City College,2188,0.0393,633
Walden University,1369,0.363,7104
Maxine Waters Employment Preparation Center,400,0,0
West Hills College-Coalinga,1534,0.0678,1037
West Los Angeles College,4283,0.0245,615
West Valley College,5866,0.0109,784
West Valley Occupational Center,NULL,NULL,NULL
Carrington College-Sacramento,1005,0,6786
Westminster Theological Seminary in California,NULL,NULL,7282
Westmont College,1333,0.0068,20920
Whittier College,1257,0.0247,22514
Woodbury University,1277,0.0587,17019
The Wright Institute,NULL,NULL,14959
Western State College of Law at Argosy University,NULL,NULL,22959
Thomas Jefferson School of Law,NULL,NULL,25753
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,135,0.0593,15234
Yuba College,4968,0.0012,341
The Salon Professional Academy-Grand Junction,61,0,1171
Adams State University,2119,0,2588
Aims Community College,3369,0,2857
Arapahoe Community College,4968,0.002,5060
Bel-Rea Institute of Animal Technology,644,0.0016,9104
Everest College-Colorado Springs,160,0,10519
Boulder College of Massage Therapy,186,0,9251
University of Colorado Denver/Anschutz Medical Campus,8721,0.0194,8938
University of Colorado Colorado Springs,6282,0.0041,7342
Redstone College,438,0.016,12373
University of Colorado Boulder,25497,0.0147,12384
Colorado Christian University,1903,0.011,15215
Colorado College,2034,0.0246,23229
Concorde Career College-Aurora,626,0,11964
The Art Institute of Colorado,2925,0,16534
Colorado Mountain College,2174,0.0028,2319
Colorado Northwestern Community College,643,0,4437
Colorado School of Mines,3314,0.0634,11983
Colorado School of Trades,147,0.0068,14189
Colorado State University-Fort Collins,21521,0,7935
Colorado Technical University-Colorado Springs,1784,0,11479
Empire Beauty School-Lakewood,48,0,6260
Community College of Aurora,3996,0.002,4476
CollegeAmerica-Denver,257,0,19654
Delta Montrose Technical College,439,0,2982
Prince Institute-Rocky Mountains,150,0,4987
Community College of Denver,5741,0.0249,3645
Lincoln College of Technology-Denver,863,0,19672
Denver Seminary,NULL,NULL,8611
Westwood College-Denver North,5109,0.0004,25371
University of Denver,5260,0.0447,21052
Emily Griffith Technical College,2448,0.0037,1939
Fort Lewis College,3777,0.0077,4968
Front Range Community College,12583,0.0037,5057
Glenwood Beauty Academy,54,0,6938
Hair Dynamics Education Center,196,0,4752
Iliff School of Theology,NULL,NULL,15445
International Salon and Spa Academy,196,0,4668
Lamar Community College,476,0,2755
Colorado Mesa University,5586,0.0025,4776
Metropolitan State University of Denver,20298,0.0056,4846
Morgan Community College,845,0.0012,3741
Naropa University,456,0.0197,14871
National American University-Colorado Springs,283,0.0141,10513
National American University-Denver,171,0.0702,10796
Nazarene Bible College,933,0.0032,6752
Northeastern Junior College,1167,0.0009,4133
University of Northern Colorado,10024,0.0098,6680
Otero Junior College,1090,0.0266,2848
Everest College-Thornton,649,0,23337
Pikes Peak Community College,9520,0.0011,4526
IBMC College,434,0,10050
Pueblo Community College,4179,0.001,3000
Red Rocks Community College,5226,0.0048,5499
Regis University,5278,0.0087,10700
Rocky Mountain College of Art and Design,496,0.0141,17371
Montessori Education Center of the Rockies,21,0,5215
San Juan Basin Technical College,778,0,1552
Colorado State University-Pueblo,3952,0.023,3726
Pickens Technical College,932,0,805
Intellitec College-Colorado Springs,587,0,3504
Intellitec College-Grand Junction,698,0,2621
Artistic Beauty Colleges-Westminster,51,0,6732
Trinidad State Junior College,1278,0.0023,2744
Empire Beauty School-Thornton,154,0,6568
Western State Colorado University,2056,0,6043
Yeshiva Toras Chaim Talmudical Seminary,7,0.1429,37715
Albertus Magnus College,1682,0.0024,9158
Paul Mitchell the School-Danbury,110,0.0182,4528
Asnuntuck Community College,1042,0,3345
Branford Hall Career Institute-Branford Campus,158,0,63474
Lincoln College of New England-Southington,663,0.003,14115
Bridgeport Hospital School of Nursing,137,0.0146,NULL
University of Bridgeport,1791,0.1396,11573
Butler Business School Inc,267,0,5248
Central Connecticut State University,9161,0.0122,6400
Charter Oak State College,1577,0.0006,6110
Connecticut Center for Massage Therapy-Newington,228,0.0132,9495
Connecticut College,1746,0.0441,25477
Marinello Schools of Beauty-East Hartford,193,0,6536
Porter and Chester Institute of Branford,308,0,13419
University of Connecticut,16036,0.01,8283
Goodwin College,1419,0.0007,12376
