INSTNM,UGDS,UGDS_NRA,TUITFTE
ITT Technical Institute-Boise,261,0.0153,NULL
DEE DEES MERIDIAN SCHOOL OF BEAUTY,32,0,NULL
Aveda Institute-Twin Falls,37,0,NULL
Mr Leon's School of Hair Design-Moscow,29,0,NULL
North Idaho College,3325,0.0105,NULL
Northwest Nazarene University,1050,0.0029,NULL
The School of Hairstyling,39,0,NULL
Brigham Young University-Idaho,8277,0.0246,NULL
College of Southern Idaho,3330,0.0192,NULL
Adler University,NULL,NULL,NULL
ALTAMORE SCHOOL OF COSMETOLOGY INC,48,0,NULL
Alvareitas College of Cosmetology-Edwardsville,35,0,NULL
Alvareitas College of Cosmetology-Godfrey,28,0,NULL
American Academy of Art,406,0,NULL
School of the Art Institute of Chicago,1468,0.079,NULL
THE COLLEGE OF OFFICE TECHNOLOGY,1,0,NULL
Augustana College,2249,0.0062,NULL
Aurora University,1137,0.0053,NULL
BARAT COLLEGE,694,0.013,NULL
Tricoci University of Beauty Culture-Urbana,43,0,NULL
Southwestern Illinois College,12330,0.0018,NULL
Bethany Theological Seminary,NULL,NULL,NULL
Black Hawk College,6328,0,NULL
Blackburn College,501,0.024,NULL
Blessing Rieman College of Nursing,132,0,NULL
Blessing Hospital School of Radiologic Technology,10,0,NULL
Bradley University,4895,0.0206,NULL
Paul Mitchell the School-Bradley,57,0,NULL
Cameo Beauty Academy,76,0,NULL
Cannella School of Hair Design-Villa Park,95,0,NULL
Cannella School of Hair Design-Chicago,41,0,NULL
Cannella School of Hair Design-Chicago,121,0,NULL
CANNELLA SCHOOL OF HAIR DESIGN,105,0,NULL
Cannella School of Hair Design-Elgin,55,0,NULL
CAPRI GARFIELD RIDGE SCHOOL OF BEAUTY CULTURE,137,0,NULL
Empire Beauty School-Hanover Park,60,0,NULL
Capri Beauty College,158,0,NULL
Carl Sandburg College,2474,0.0028,NULL
Catholic Theological Union at Chicago,0,0,NULL
La James International College-East Moline,29,0,NULL
Midwestern University-Downers Grove,482,0,NULL
CHICAGO COLLEGE OF COMMERCE,171,0,NULL
CHICAGO MANUFACTURING INSTITUTE,51,0,NULL
The Chicago School of Professional Psychology at Chicago,NULL,NULL,NULL
Chicago State University,6350,0.0014,NULL
Chicago Theological Seminary,NULL,NULL,NULL
University of Chicago,3684,0.0521,NULL
City Colleges of Chicago-Kennedy-King College,3882,0,NULL
City Colleges of Chicago-Malcolm X College,3827,0,NULL
City Colleges of Chicago-Olive-Harvey College,4365,0,NULL
City Colleges of Chicago-Harry S Truman College,5705,0,NULL
City Colleges of Chicago-Richard J Daley College,5647,0,NULL
City Colleges of Chicago-Harold Washington College,8321,0,NULL
City Colleges of Chicago-Wilbur Wright College,7296,0,NULL
COIFFURE SCHOOL OF COSMETOLOGY ARTS AND SCI INC,71,0,NULL
Columbia College-Chicago,7835,0.0438,NULL
COMPUTER LEARNING CENTER,432,0,NULL
Concordia University-Chicago,1123,0.0205,NULL
COOK COUNTY HOSPITAL SCHOOL OF XRAY TECHNOLOGY,19,0,NULL
Le Cordon Bleu College of Culinary Arts-Chicago,310,0,NULL
Coyne College,469,0,NULL
Danville Area Community College,2504,0,NULL
Tricoci University of Beauty Culture-Danville,36,0,NULL
DECATUR SCHOOL OF PRACTICAL NURSING,45,0,NULL
DePaul University,9910,0.0144,NULL
DEVRY INSTITUTE OF TECHNOLOGY,3428,0.026,NULL
DEVRY INSTITUTE OF TECHNOLOGY,3684,0.0071,NULL
Cosmetology & Spa Academy,32,0,NULL
DR WILLIAM SCHOLL COLLEGE OF PODIATRIC,NULL,NULL,NULL
DU QUOIN BEAUTY COLLEGE,28,0,NULL
College of DuPage,26192,0,NULL
East-West University,584,0.036,NULL
Eastern Illinois University,10000,0.0078,NULL
Elgin Community College,8055,0.0016,NULL
Elmhurst College,2686,0.0078,NULL
Eureka College,505,0.0158,NULL
First Institute Inc,19,0,NULL
Fox College,185,0.0054,NULL
Garrett-Evangelical Theological Seminary,NULL,NULL,NULL
Gem City College,28,0,NULL
Governors State University,2510,0.0064,NULL
Graham Hospital School of Nursing,35,0,NULL
Greenville College,937,0.0096,NULL
Hair Professionals Academy of Cosmetology,41,0,NULL
Hair Professionals Career College,82,0,NULL
Hair Professionals School of Cosmetology,127,0,NULL
Harrington College of Design,384,0.0365,NULL
Hebrew Theological College,117,0,NULL
Highland Community College,2597,0.0023,NULL
Rosalind Franklin University of Medicine and Science,96,0.0104,NULL
University of Illinois at Chicago,16192,0.016,NULL
Benedictine University,1501,0.0007,NULL
Illinois College of Optometry,NULL,NULL,NULL
University of Illinois at Urbana-Champaign,26391,0.011,NULL
Illinois Wesleyan University,2016,0.0144,NULL
Illinois Central College,11616,0.0009,NULL
Illinois College,890,0.0135,NULL
Olney Central College,1783,0.0034,NULL
Illinois Institute of Technology,1677,0.1407,NULL
Argosy University-Chicago,NULL,NULL,NULL
Illinois State University,17222,0.0053,NULL
Illinois Valley Community College,3759,0,NULL
Institute for Clinical Social Work,NULL,NULL,NULL
Sanford-Brown College-Chicago,792,0.0076,NULL
John A Logan College,5801,0.0003,NULL
JOHN AMICO SCHOOL OF HAIR DESIGN,83,0,NULL
The John Marshall Law School,NULL,NULL,NULL
John Wood Community College,2046,0.0024,NULL
Joliet Junior College,10107,0.0008,NULL
CANNELLA SCHOOL OF HAIR DESIGN,36,0,NULL
Judson University,972,0.036,NULL
Kankakee Community College,3674,0.0003,NULL
Kaskaskia College,2610,0.0004,NULL
KELLER GRADUATE SCHOOL OF MANAGEMENT INC,NULL,NULL,NULL
Kendall College,493,0.0467,NULL
Kishwaukee College,2877,0.0021,NULL
Knox College,1149,0.0879,NULL
Educators of Beauty College of Cosmetology-La Salle,43,0.0233,NULL
College of Lake County,12992,0.0508,NULL
Lake Forest College,1154,0.0728,NULL
Lake Forest Graduate School of Management,NULL,NULL,NULL
Lake Land College,4939,0.0002,NULL
UNITED SAMARITANS MEDICAL CENTER SCH OF RAD TECHN,14,0,NULL
Lakeview College of Nursing,90,0,NULL
Lewis and Clark Community College,5180,0.0037,NULL
Lewis University,3022,0.0351,NULL
LEXINGTON COLLEGE,40,0.1,NULL
Lincoln Christian University,576,0.0104,NULL
Lincoln College,873,0,NULL
Lincoln Land Community College,7958,0.003,NULL
LINCOLN TECHNICAL INSTITUTE,284,0,NULL
Lincoln College of Technology-Melrose Park,329,0,NULL
Loyola University Chicago,7006,0.0086,NULL
Lutheran School of Theology at Chicago,NULL,NULL,NULL
CET-Chicago,35,0,NULL
Steven Papageorge Hair Academy,57,0.2982,NULL
MacCormac College,584,0.024,NULL
MacMurray College,638,0.0125,NULL
McCormick Theological Seminary,NULL,NULL,NULL
McHenry County College,5071,0.0035,NULL
McKendree University,1814,0.0088,NULL
Meadville Lombard Theological School,NULL,NULL,NULL
MEDICAL CAREERS INSTITUTE,161,0,NULL
MENNONITE COLLEGE OF NURSING,158,0,NULL
Methodist College,147,0,NULL
Midstate College,279,0,NULL
Millikin University,1978,0.0061,NULL
TRINITY SCHOOL OF RADIOGRAPHY,18,0,NULL
Monmouth College,1036,0.0502,NULL
Moraine Valley Community College,11787,0.0134,NULL
Morrison Institute of Technology,157,0,NULL
Morton College,2908,0.0151,NULL
Mr John's School of Cosmetology Esthetics & Nails-Decatur,143,0,NULL
NAES COLLEGE,23,0,NULL
National Louis University,2976,0.0037,NULL
National University of Health Sciences,NULL,NULL,NULL
Niles School of Cosmetology,48,0.0833,NULL
North Central College,1863,0.0236,NULL
North Park University,1528,0.0681,NULL
Northern Illinois University,15827,0.0121,NULL
Northwestern College-Chicago Campus,569,0,NULL
Northwestern University,7619,0.0331,NULL
Northeastern Illinois University,7331,0.0078,NULL
Oakton Community College,10719,0,NULL
Oehrlein School of Cosmetology,57,0,NULL
Olivet Nazarene University,1874,0.0059,NULL
Parkland College,7847,0.0493,NULL
Pivot Point Academy-Evanston,102,0,NULL
Prairie State College,5152,0.0019,NULL
Professional's Choice Hair Design Academy,59,0,NULL
Quincy University,1024,0.0205,NULL
Vatterott College-Quincy,129,0,NULL
HENRY J KUTSCH SCHOOL OF NURSING,155,0,NULL
The Illinois Institute of Art-Chicago,607,0.0692,NULL
Rend Lake College,4178,0.0007,NULL
Richland Community College,3233,0.0009,NULL
Robert Morris University Illinois,1202,0.0075,NULL
Rock Valley College,8187,0.0011,NULL
Madison Media Institute-Rockford Career College,371,0,NULL
Rockford University,1003,0.0499,NULL
Roosevelt University,4088,0.067,NULL
Dominican University,834,0.0192,NULL
Rush University,283,0.0212,NULL
SAINT FRANCIS HOSPITAL SCHOOL OF NURSING,12,0,NULL
Saint Francis Medical Center College of Nursing,155,0.0065,NULL
University of St Francis,3091,0.0019,NULL
St. John's College-Department of Nursing,99,0,NULL
Saint Xavier University,2283,0.0079,NULL
University of Illinois at Springfield,2228,0.0067,NULL
Sauk Valley Community College,2613,0,NULL
Bexley Hall Seabury Western Theological Seminary Federation,NULL,NULL,NULL
Shawnee Community College,1844,0,NULL
Shimer College,112,0.0357,NULL
Saint Augustine College,1135,0,NULL
University of Saint Mary of the Lake,NULL,NULL,NULL
TRINITY HOSPITAL SCHOOL OF RADIOLOGIC TECHN,15,0,NULL
Southeastern Illinois College,2688,0.0004,NULL
TYLER SCHOOL OF SECRETARIAL SCIENCES,138,0,NULL
National Latino Education Institute,94,0,NULL
SPARKS COLLEGE,52,0,NULL
Spertus College,NULL,NULL,NULL
Spoon River College,1668,0.0054,NULL
SPRINGFIELD COLLEGE IN ILLINOIS,379,0.0158,NULL
Saint Anthony College of Nursing,81,0,NULL
METROPOLITAN COMMUNITY COLLEGE,746,0,NULL
Educators of Beauty College of Cosmetology-Sterling,48,0,NULL
Southern Illinois University-Carbondale,17773,0.0446,NULL
Southern Illinois University-Edwardsville,8507,0.0103,NULL
Taylor Business Institute,18,0,NULL
Telshe Yeshiva-Chicago,40,0.125,NULL
South Suburban College,7432,0.0048,NULL
Trinity Christian College,591,0.0237,NULL
Trinity International University-Illinois,764,0.0013,NULL
Triton College,14578,0.0011,NULL
University of Spa & Cosmetology Arts,72,0,NULL
VanderCook College of Music,65,0.0154,NULL
Waubonsee Community College,5701,0.0004,NULL
Western Illinois University,9703,0.0216,NULL
Wheaton College,2276,0.0079,NULL
William Rainey Harper College,15323,0.0024,NULL
Ancilla College,579,0,NULL
Anderson University,1919,0.0115,NULL
Apex Academy of Hair Design Inc,20,0,NULL
BALL MEMORIAL HOSPITAL SCHOOL OF RADIOLOGIC TECHN,13,0,NULL
Ball State University,16917,0.0004,NULL
Bethel College-Indiana,1443,0.0236,NULL
Butler University,3110,0.0196,NULL
Calumet College of Saint Joseph,986,0.0061,NULL
Christian Theological Seminary,NULL,NULL,NULL
College of Court Reporting Inc,62,0,NULL
Concordia Theological Seminary,NULL,NULL,NULL
Tricoci University of Beauty Culture-Highland,56,0,NULL
DAVENPORT COLLEGE-SOUTH BEND-MISHAWAKA,482,0.0041,NULL
DAVENPORT COLLEGE-MERRILLVILLE,632,0,NULL
DePauw University,2283,0.011,NULL
Don Roberts School of Hair Design,69,0,NULL
Don Roberts Beauty School,69,0,NULL
Earlham College,1025,0.0429,NULL
EVANSVILLE TRI-STATE BEAUTY COLLEGE,38,0,NULL
University of Evansville,2774,0.0418,NULL
TAYLOR UNIVERSITY-FT WAYNE,374,0.0107,NULL
FOUR WINDS ACADEMY OF HAIR DESIGN,31,0,NULL
Franklin College,891,0,NULL
GOOD SAMARITAN HOSPITAL,12,0,NULL
Goshen College,973,0.0637,NULL
Grace College and Theological Seminary,765,0.0092,NULL
Hair Fashions By Kaye Beauty College-Noblesville,26,0,NULL
Hair Fashions By Kaye Beauty College-Indianapolis,77,0,NULL
HAIR FASHIONS BY KAYE BEAUTY COLLEGE,64,0,NULL
Hanover College,1087,0.0202,NULL
J Michael Harrold Beauty Academy,46,0,NULL
Holy Cross College,505,0.0297,NULL
PJ's College of Cosmetology-Clarksville,82,0,NULL
Huntington University,716,0.0154,NULL
IVY TECH STATE COLLEGE-NORTH CENTRAL,2255,0,NULL
Ivy Tech Community College,3457,0,NULL
IVY TECH STATE COLLEGE-COLUMBUS,1893,0,NULL
IVY TECH STATE COLLEGE-EAST CENTRAL,1775,0,NULL
IVY TECH STATE COLLEGE-KOKOMO,992,0,NULL
IVY TECH STATE COLLEGE-LAFAYETTE,1754,0,NULL
IVY TECH STATE COLLEGE-NORTHEAST,1973,0,NULL
IVY TECH STATE COLLEGE-SOUTH CENTRAL,1410,0,NULL
IVY TECH STATE COLLEGE-SOUTHWEST,2031,0,NULL
IVY TECH STATE COLLEGE-WABASH VALLEY,1915,0,NULL
IVY TECH STATE COLLEGE-WHITEWATER,835,0,NULL
IVY TECH STATE COLLEGE-NORTHWEST,2396,0,NULL
IVY TECH STATE COLLEGE-SOUTHEAST,683,0,NULL
Indiana University-Purdue University-Fort Wayne,9476,0.0018,NULL
Indiana University-Purdue University-Indianapolis,19723,0.0131,NULL
INDIANA BUSINESS COLLEGE,186,0,NULL
Harrison College-Indianapolis,616,0,NULL
INDIANA BUSINESS COLLEGE,171,0,NULL
INDIANA BUSINESS COLLEGE,118,0,NULL
INDIANA BUSINESS COLLEGE,172,0,NULL
INDIANA BUSINESS COLLEGE,71,0,NULL
INDIANA BUSINESS COLLEGE,325,0,NULL
INDIANA BUSINESS COLLEGE,139,0,NULL
University of Indianapolis,2691,0.0498,NULL
Indiana Institute of Technology,1468,0.0504,NULL
University of Southern Indiana,7430,0.004,NULL
Indiana State University,8908,0.0358,NULL
Indiana University-Kokomo,2381,0.0021,NULL
Indiana University-South Bend,5046,0.0234,NULL
Indiana University-Bloomington,25852,0.0268,NULL
Indiana University-Northwest,4086,0.0027,NULL
Indiana University-Southeast,4518,0.0027,NULL
Indiana University-East,2141,0.0009,NULL
International Business College-Fort Wayne,675,0,NULL
International Business College-Indianapolis,228,0,NULL
ITT Technical Institute-Nashville,514,0.0311,NULL
ITT Technical Institute-Fort Wayne,721,0.0042,NULL
ITT Technical Institute-Indianapolis,913,0.0131,NULL
J Everett Light Career Center,115,0.0261,NULL
Knox Beauty College,50,0,NULL
Brown Mackie College-Merrillville,147,0,NULL
Brown Mackie College-Michigan City,183,0,NULL
Empire Beauty School-Indianapolis,92,0,NULL
Lincoln College of Technology-Indianapolis,512,0,NULL
LUTHERAN COLLEGE OF HEALTH PROFESSIONS,618,0.0016,NULL
Manchester University,1018,0.0246,NULL
Marian University,1418,0.0205,NULL
Indiana Wesleyan University-Marion,4288,0.0047,NULL
Martin University,457,0.0219,NULL
Masters of Cosmetology College,37,0,NULL
Anabaptist Mennonite Biblical Seminary,NULL,NULL,NULL
Merrillville Beauty College,68,0,NULL
Brown Mackie College-South Bend,286,0,NULL
West Michigan College of Barbering and Beauty,0,0,NULL
University of Notre Dame,7829,0.0155,NULL
Oakland City University,1072,0.0187,NULL
PJ'S COLLEGE OF COSMETOLOGY,30,0,NULL
PJ'S COLLEGE OF COSMETOLOGY,30,0,NULL
PJ's College of Cosmetology-Richmond,19,0,NULL
PJ'S COLLEGE OF COSMETOLOGY,30,0,NULL
PJ'S COLLEGE OF COSMETOLOGY,30,0,NULL
WASHINGTON BEAUTY COLLEGE INC,28,0,NULL
PROFESSIONAL CAREERS INSTITUTE,354,0,NULL
Purdue University-Calumet Campus,7739,0.0016,NULL
Purdue University-North Central Campus,3076,0.0013,NULL
Ravenscroft Beauty College,77,0,NULL
Rogers Academy of Hair Design,62,0,NULL
Rose-Hulman Institute of Technology,1483,0.0196,NULL
Rudae's School of Beauty Culture-Kokomo,22,0,NULL
University of Saint Francis-Fort Wayne,755,0.0106,NULL
Saint Josephs College,902,0.0089,NULL
Saint Mary-of-the-Woods College,1207,0.0108,NULL
Saint Mary's College,1287,0.0124,NULL
SAINT MEINRAD COLLEGE,50,0.06,NULL
Brightwood College-Hammond,196,0,NULL
SAWYER COLLEGE-MERRILLVILLE,144,0,NULL
Saint Meinrad School of Theology,NULL,NULL,NULL
Saint Elizabeth School of Nursing,107,0,NULL
Taylor University,1862,0.0242,NULL
Trine University,1102,0.1261,NULL
Valparaiso University,2877,0.0441,NULL
Vincennes Beauty College,14,0,NULL
Vincennes University,8618,0.0218,NULL
Wabash College,793,0.0454,NULL
WRIGHT BEAUTY COLLEGE,36,0,NULL
ALLEN MEMORIAL HOSPITAL SCHOOL OF NURSING,2,0,NULL
Allen College,219,0,NULL
AIB College of Business,852,0.0023,NULL
Briar Cliff University,1011,0.0089,NULL
Buena Vista University,2630,0,NULL
DAYTONS SCHOOL OF HAIR DESIGN,28,0,NULL
Capri College-Dubuque,70,0,NULL
Capri College-Cedar Rapids,74,0,NULL
American College of Hairstyling-Cedar Rapids,14,0,NULL
Central College,1098,0.0146,NULL
Clarke University,1079,0.0176,NULL
Coe College,1253,0.0511,NULL
Cornell College,1071,0.0093,NULL
Iowa School of Beauty-Marshalltown,19,0,NULL
Des Moines Area Community College,10720,0.0255,NULL
Divine Word College,111,0,NULL
Dordt College,1283,0.1294,NULL
Drake University,3417,0.0448,NULL
University of Dubuque,689,0.061,NULL
Emmaus Bible College,260,0.0654,NULL
Eastern Iowa Community College District,6088,0.0097,NULL
Faith Baptist Bible College and Theological Seminary,324,0.0062,NULL
Faust Institute of Cosmetology-Storm Lake,18,0,NULL
Graceland University-Lamoni,1913,0.0267,NULL
Grand View University,1316,0.0068,NULL
Grinnell College,1318,0.0744,NULL
Kaplan University-Mason City Campus,153,0,NULL
Kaplan University-Cedar Rapids Campus,234,0,NULL
Hamilton Technical College,245,0,NULL
Hawkeye Community College,3612,0.0036,NULL
Indian Hills Community College,1595,0.0069,NULL
INDIAN HILLS COMMUNITY COLLEGE-CENTERVILLE CAMPUS,1589,0.0063,NULL
Iowa Central Community College,1933,0,NULL
Iowa Lakes Community College,2077,0,NULL
UnityPoint Health-Des Moines School of Radiologic Technology,19,0,NULL
IOWA METHODIST SCHOOL OF NURSING,45,0,NULL
American College of Hairstyling-Des Moines,17,0,NULL
Iowa School of Beauty-Des Moines,68,0,NULL
Iowa State University,20717,0.0571,NULL
Iowa Wesleyan University,804,0.0311,NULL
Iowa Western Community College,2482,0.0097,NULL
University of Iowa,18913,0.0217,NULL
Kirkwood Community College,11163,0.0314,NULL
La James International College-Cedar Falls,53,0,NULL
La James International College-Johnston,62,0,NULL
La James College of Hairstyling and Cosmetology,54,0,NULL
La James International College-Ft Dodge,21,0,NULL
Loras College,1695,0.0018,NULL
Luther College,2400,0.0625,NULL
Maharishi University of Management,207,0.4106,NULL
MARIAN HEALTH CENTER SCHOOL OF XRAY TECHNOLOGY,13,0,NULL
Marshalltown Community College,2043,0,NULL
MARYCREST INTERNATIONAL UNIVERSITY,435,0.0989,NULL
Mercy College of Health Sciences,332,0,NULL
Morningside College,936,0,NULL
Mount Mercy University,1197,0.01,NULL
Ashford University,507,0.0296,NULL
North Iowa Area Community College,2414,0.0033,NULL
University of Northern Iowa,11767,0.0141,NULL
Northwestern College,1140,0.0211,NULL
Northeast Iowa Community College,1201,0.0017,NULL
Northwest Iowa Community College,666,0,NULL
Des Moines University-Osteopathic Medical Center,88,0,NULL
Iowa School of Beauty-Ottumwa,20,0,NULL
Palmer College of Chiropractic,41,0.0488,NULL
PCI Academy-Ames,29,0,NULL
Saint Ambrose University,1934,0.0052,NULL
St Luke's College,105,0,NULL
COVENANT MEDICAL CENTER SCHOOL OF RADIOLOGIC TECHN,13,0,NULL
La James International College-Davenport,20,0,NULL
La James International College-Iowa City,34,0,NULL
Simpson College,1958,0.0036,NULL
Southeastern Community College,2413,0.0008,NULL
Southwestern Community College,1122,0.008,NULL
SAINT LUKES HOSPITAL MEDICAL TECHNOLOGY PROGRAM,NULL,NULL,NULL
Capri College-Davenport,81,0,NULL
E Q School of Hair Design,35,0,NULL
DAYTON SCHOOL OF HAIR DESIGN,14,0,NULL
Upper Iowa University,3993,0,NULL
Waldorf College,678,0.1224,NULL
Wartburg College,1451,0.0414,NULL
Wartburg Theological Seminary,NULL,NULL,NULL
College of Hair Design,21,0,NULL
Western Iowa Tech Community College,1878,0,NULL
William Penn University,770,0.0104,NULL
ACADEMY OF HAIR DESIGN INC,36,0,NULL
Allen County Community College,1671,0.0012,NULL
AMERICAN INSTITUTE OF BAKING,134,0.1119,NULL
Baker University,768,0.0195,NULL
Barton County Community College,4696,0.0032,NULL
Benedictine College,786,0.0382,NULL
Bethany College,579,0.0086,NULL
Bethel College-North Newton,610,0.0443,NULL
Brown Mackie College-Kansas City,232,0,NULL
Brown Mackie College-Salina,208,0.024,NULL
Bryan University,56,0,NULL
Butler Community College,7246,0.0511,NULL
CAPITOL CITY HAIR DESIGN,6,0,NULL
Central Baptist Theological Seminary,NULL,NULL,NULL
Central Christian College of Kansas,234,0.0085,NULL
CLIMATE CONTROL INSTITUTE,78,0,NULL
Cloud County Community College,2847,0.0025,NULL
Coffeyville Community College,1967,0.0203,NULL
Colby Community College,1549,0.0084,NULL
Cowley County Community College,2062,0.0048,NULL
Marinello Schools of Beauty-Manhattan,72,0.0278,NULL
Dodge City Community College,1010,0.0149,NULL
Donnelly College,332,0.1175,NULL
Emporia State University,4045,0.019,NULL
Flint Hills Technical College,491,0,NULL
Fort Hays State University,4346,0.0124,NULL
Barclay College,133,0.0075,NULL
Friends University,2200,0.0159,NULL
Fort Scott Community College,1350,0.0133,NULL
Garden City Community College,2036,0.0054,NULL
Haskell Indian Nations University,846,0,NULL
Hays Academy of Hair Design,32,0,NULL
Hesston College,407,0.2432,NULL
Highland Community College,800,0.0088,NULL
Hutchinson Community College,3105,0.0068,NULL
Independence Community College,1080,0.0213,NULL
Johnson County Community College,11637,0.0082,NULL
KANSAS CITY AREA VOCATIONAL TECHNICAL SCHOOL,1586,0.0019,NULL
Concorde Career College-Kansas City,276,0,NULL
Kansas City Kansas Community College,3475,0.0035,NULL
University of Kansas,18236,0.0376,NULL
UNIVERSITY OF KANSAS MEDICAL CENTER,459,0.0218,NULL
Newman University,1284,0.0093,NULL
Old Town Barber College-Wichita,42,0,NULL
Kansas State University,8416,0.0103,NULL
KANSAS STATE UNIVERSITY-SALINA COLLEGE OF TECHN,8410,0.0102,NULL
Kansas Wesleyan University,593,0.0034,NULL
Washburn Institute of Technology,1094,0,NULL
La Baron Hairdressing Academy-Overland Park,36,0,NULL
Labette Community College,802,0.0112,NULL
SOUTHWEST KANSAS TECHNICAL SCHOOL,924,0,NULL
Manhattan Area Technical College,90,0,NULL
Manhattan Christian College,317,0,NULL
McPherson College,499,0.018,NULL
MidAmerica Nazarene University,1229,0.0122,NULL
Neosho County Community College,691,0,NULL
North Central Kansas Technical College,485,0,NULL
NORTHEAST KANSAS AREA VOCATIONAL TECHNICAL SCHOOL,259,0,NULL
Northwest Kansas Technical College,505,0,NULL
Ottawa University-Ottawa,490,0.0408,NULL
Ottawa University-Kansas City,323,0,NULL
Pittsburg State University,4845,0.0244,NULL
Pratt Community College,548,0.0201,NULL
University of Saint Mary,415,0.0217,NULL
Salina Area Technical College,1076,0,NULL
Seward County Community College and Area Technical School,897,0.0022,NULL
SOUTHEAST KANSAS AREA VOCATIONAL TECHNICAL SCHOOL,283,0,NULL
Southwestern College,756,0.0238,NULL
Sterling College,456,0.0044,NULL
BAKER UNIVERSITY SCHOOL OF NURSING,93,0,NULL
Tabor College,481,0.0125,NULL
TOPEKA TECHNICAL COLLEGE,234,0,NULL
UNITED STATES ARMY COMMAND AND GENERAL STAFF COLL,NULL,NULL,NULL
Washburn University,4387,0,NULL
Wichita Area Technical College,946,0,NULL
Wichita State University,10142,0.0724,NULL
Wichita Technical Institute,84,0,NULL
Alice Lloyd College,494,0.0101,NULL
Asbury University,1225,0.0196,NULL
Asbury Theological Seminary,NULL,NULL,NULL
Ashland Community and Technical College,1935,0,NULL
KENTUCKY TECH-ASHLAND REGIONAL TECHNOLOGY CENTER,470,0,NULL
Barrett and Company School of Hair Design,54,0,NULL
Bellarmine University,1724,0.007,NULL
Berea College,1418,0,NULL
PJ's College of Cosmetology-Bowling Green,36,0,NULL
Southcentral Kentucky Community and Technical College,385,0,NULL
Brescia University,544,0.0221,NULL
Campbellsville University,1329,0.0655,NULL
Bluegrass Community and Technical College,680,0,NULL
Centre College,998,0.009,NULL
Clear Creek Baptist Bible College,156,0,NULL
Collins School of Cosmetology,18,0,NULL
Galen College of Nursing-Louisville,93,0,NULL
THE COMPUTER SCHOOL,44,0,NULL
University of the Cumberlands,1426,0.0238,NULL
KENTUCKY TECH-DAVIESS COUNTY VOC TECH SCHOOL,343,0,NULL
E-TOWN BEAUTY SCHOOL,18,0,NULL
Eastern Kentucky University,12572,0.0106,NULL
EASTERN SCHOOL OF HAIR DESIGN,43,0,NULL
Elizabethtown Community and Technical College,3092,0,NULL
KENTUCKY TECH-ELIZABETHTOWN,525,0,NULL
Frontier Nursing University,NULL,NULL,NULL
FUGAZZI COLLEGE,156,0,NULL
Georgetown College,1271,0.011,NULL
PJ's College of Cosmetology-Glasgow,19,0,NULL
Hazard Community and Technical College,1898,0,NULL
KENTUCKY TECH-HAZARD REGIONAL TECHNOLOGY CENTER,288,0,NULL
HEADS BEAUTY COLLEGE OF PROVIDENCE,8,0,NULL
Paul Mitchell the School-Louisville,39,0,NULL
Henderson Community College,881,0,NULL
Hopkinsville Community College,2285,0,NULL
DONTA SCHOOL OF BEAUTY CULTURE,47,0.0213,NULL
Daymar College-Paducah Main,74,0,NULL
Jefferson Community and Technical College,7521,0.0039,NULL
KENTUCKY TECH-JEFFERSON STATE VOC TECH SCHOOL,584,0,NULL
Jenny Lea Academy of Cosmetology,14,0,NULL
Summit Salon Academy-Lexington,30,0,NULL
American National University-Lexington,912,0,NULL
Kentucky Mountain Bible College,65,0.0462,NULL
Kentucky State University,1984,0.0292,NULL
Kentucky Wesleyan College,752,0.0173,NULL
University of Kentucky,16572,0.0345,NULL
Kentucky Christian University,519,0.025,NULL
KENTUCKY TECH-LAUREL COUNTY STATE VOC TECH SCHOOL,457,0,NULL
LEXINGTON BEAUTY COLLEGE,57,0,NULL
LEXINGTON BAPTIST COLLEGE,101,0.0594,NULL
LEXINGTON COMMUNITY COLLEGE,5187,0.0037,NULL
Lexington Theological Seminary,NULL,NULL,NULL
Lindsey Wilson College,1271,0.0574,NULL
Sullivan College of Technology and Design,495,0.002,NULL
University of Louisville,12931,0.0107,NULL
Louisville Presbyterian Theological Seminary,NULL,NULL,NULL
Madisonville Community College,1685,0,NULL
KENTUCKY TECH-MADISONVILLE REGIONAL TECHNOLOGY CTR,149,0,NULL
MAYO REGIONAL TECHNOLOGY CENTER,587,0,NULL
Maysville Community and Technical College,1000,0,NULL
MID-CONTINENT BAPTIST BIBLE COLLEGE,154,0.0195,NULL
Midway University,965,0,NULL
Morehead State University,6444,0.0106,NULL
MR JIMS BEAUTY COLLEGE,31,0,NULL
Murray State University,6943,0.0213,NULL
Gateway Community and Technical College,237,0,NULL
Northern Kentucky University,10148,0.0085,NULL
Nutek Academy of Beauty Inc,22,0,NULL
Daymar College-Owensboro,194,0,NULL
West Kentucky Community and Technical College,2304,0.0004,NULL
Pat Wilson's Beauty College,49,0,NULL
University of Pikeville,769,0,NULL
Big Sandy Community and Technical College,1951,0.0005,NULL
Brown Mackie College-Louisville,407,0,NULL
KENTUCKY TECH-ROWAN REGIONAL TECHNOLOGY CENTER,209,0,NULL
Empire Beauty School-Chenoweth,104,0,NULL
Saint Catharine College,281,0.0249,NULL
Empire Beauty School-Elizabethtown,86,0,NULL
Empire Beauty School-Dixie,52,0,NULL
Empire Beauty School-Florence,60,0,NULL
Brown Mackie College-Northern Kentucky,226,0,NULL
Somerset Community College,2269,0.0009,NULL
KENTUCKY TECH-SOMERSET REGIONAL TECHNOLOGY CENTER,452,0,NULL
Southeast Kentucky Community and Technical College,1830,0,NULL
